LON,LAT,vs30,z1p0,z2p5,vs30source,vs30_ref,z1p0_ref,z2p5_ref
-120.35,36,502.5,0,5.25,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.05,385.1,0,5.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.1,385.1,0,6.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.15,293.5,0,7.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.2,386.6,0,7.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.25,385.1,0,6.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.3,733.4,0,6.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.35,444,0,6.6,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.4,293.5,0,6.25,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.45,293.5,0,6.15,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.5,293.5,0,6.2,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.35,36.55,293.5,0,7.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.6,228.2,0,7.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.65,228.2,0,6.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.7,228.2,0,6.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.75,228.2,0,3.45,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.8,228.2,0,2.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.85,228.2,0,2.8,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.9,386.6,0,2.7,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,36.95,386.6,0,2.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37,386.6,0,2.35,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.05,386.6,0,2.15,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.1,386.6,0,2,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.15,386.6,0,1.85,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.2,386.6,0,1.65,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.25,386.6,0,1.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.3,386.6,0,1.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.35,386.6,0,0.95,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.4,468.4,0,0.85,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.45,468.4,0,0.7,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.5,468.4,0,0.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.55,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.6,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.65,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.7,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.75,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.8,571.6,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.85,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.9,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,37.95,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,38,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,38.05,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,38.1,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,38.15,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC CCA, Iteration 6, Basin Depth","SCEC CCA, Iteration 6, Basin Depth"
-120.35,38.2,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model Release 8.3.0,USGS Bay Area Velocity Model Release 8.3.0
-120.35,38.25,468.4,0,0,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model Release 8.3.0,USGS Bay Area Velocity Model Release 8.3.0
-120.35,38.3,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model Release 8.3.0,USGS Bay Area Velocity Model Release 8.3.0
-120.35,38.35,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.4,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.45,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.5,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.55,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.6,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.65,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.7,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.75,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.8,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.85,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.9,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,38.95,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.05,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.1,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.15,468.4,468.4,468.4,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.2,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.25,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.3,351.9,351.9,351.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.35,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.4,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.45,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.5,386.6,386.6,386.6,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.55,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.6,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.65,351.9,351.9,351.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.7,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.75,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.8,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.85,351.9,351.9,351.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.9,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,39.95,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.05,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.1,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.15,710.1,710.1,710.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.2,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.25,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.3,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.35,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.4,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.45,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.5,385.1,385.1,385.1,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.55,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.6,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.65,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.7,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.75,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.8,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.85,228.2,228.2,228.2,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.9,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,40.95,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.05,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.1,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.15,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.2,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.25,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.3,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.35,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.4,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.45,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.5,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.55,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.6,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.65,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.7,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.75,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.8,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.85,518.9,518.9,518.9,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.9,386.6,386.6,386.6,Inferred,CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015),CGS/Wills VS30 Map (2015)
-120.35,41.95,180,180,180,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),Global Vs30 from Topographic Slope (Wald & Allen 2008),Global Vs30 from Topographic Slope (Wald & Allen 2008)
-120.35,42,180,180,180,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),Global Vs30 from Topographic Slope (Wald & Allen 2008),Global Vs30 from Topographic Slope (Wald & Allen 2008)
-120.3,34,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,33.95,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.05,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.1,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.15,180,0,0,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.45,180,0,1.2,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.4,180,0,0.95,Inferred,Global Vs30 from Topographic Slope (Wald & Allen 2008),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.5,468.4,0,1.25,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.55,385.1,0,1.2,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.6,385.1,0,1.4,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.65,444,0,4.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.7,385.1,0,5.3,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.75,293.5,0,5.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.8,385.1,0,4.85,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.85,444,0,4.45,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.9,293.5,0,3.95,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,34.95,351.9,0,2.45,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35,385.1,0,0.5,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.05,351.9,0,0.25,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.1,385.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.15,502.5,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.2,385.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.25,733.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.3,385.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.35,733.4,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.4,710.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.45,385.1,0,0,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.5,444,0,1.1,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.55,444,0,2.15,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.6,444,0,2.2,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.65,444,0,2.75,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.7,444,0,4.2,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.75,228.2,0,5.05,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.8,571.6,0,5.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.85,386.6,0,5.9,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
-120.3,35.9,502.5,0,6.55,Inferred,CGS/Wills VS30 Map (2015),"SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth","SCEC Community Velocity Model Version 4, Iteration 26, Basin Depth"
