,5th_eps_pipe_comp,16th_eps_pipe_comp,50th_eps_pipe_comp,84th_eps_pipe_comp,95th_eps_pipe_comp,mean_eps_pipe_comp
segment_113008,0.0,0.0,1.2185e-05,0.01006,0.0274,0.0049075
segment_113009,0.0,0.0,0.0015135,0.0217275,0.043625,0.00884
segment_113010,0.0,0.0,0.0030325,0.029525,0.051725,0.011605
segment_113011,0.0,0.0,0.0042725,0.032475,0.0543,0.013075
segment_113012,0.0,0.0,0.0046475,0.032025,0.054125,0.01329
segment_113013,0.0,0.0,0.0039025,0.02925,0.0513,0.01232
segment_113014,0.0,0.0,0.00372,0.0241075,0.0452,0.0108325
segment_113015,0.0,0.0,0.003315,0.019425,0.036425,0.0088425
segment_113016,0.0,0.0,0.002925,0.0130675,0.02368,0.006145
segment_113017,0.0,0.0,0.0018445,0.0124525,0.02595,0.0058575
segment_113018,0.0,0.0,0.001789,0.00807,0.0156225,0.003895
segment_113019,0.0,0.0,0.0013505,0.006295,0.012565,0.0030925
segment_113020,0.0,0.0,0.001129,0.004995,0.009895,0.0025
segment_113021,0.0,0.0,0.000972,0.004055,0.0083175,0.002066
segment_113022,0.0,0.0,0.0007555,0.0032775,0.00685,0.001691
segment_113023,0.0,0.0,0.0007155,0.0030375,0.0064575,0.001591
segment_113024,0.0,0.0,0.000726,0.0030275,0.0064075,0.0015895
segment_113025,0.0,0.0,0.0009365,0.0039275,0.0080525,0.00199925
segment_113026,0.0,0.0,0.00098825,0.0045225,0.0092675,0.00227825
segment_113027,0.0,0.0,0.00110825,0.00533,0.01092,0.0026575
segment_113028,0.0,0.0,0.001384,0.0067825,0.0134325,0.0032875
segment_113029,0.0,0.0,0.00167225,0.0081175,0.015895,0.003905
segment_113030,0.0,0.0,0.0021725,0.0092925,0.01744,0.0044725
segment_113031,0.0,0.0,0.00193725,0.01314,0.0273,0.006155
segment_113032,0.0,0.0,0.00264,0.016305,0.03175,0.0075025
segment_113033,0.0,0.0,0.00262,0.020695,0.0411,0.0092675
segment_113034,0.0,0.0,0.00337,0.025625,0.0478,0.0110575
segment_113035,0.0,0.0,0.00436,0.030775,0.052725,0.012855
segment_113036,0.0,0.0,0.004525,0.032825,0.054325,0.0132325
segment_113037,0.0,0.0,0.00304,0.029725,0.051675,0.01165
segment_113038,0.0,0.0,0.00081075,0.01808,0.0391,0.00757
segment_113039,0.0,0.0,0.0,0.003535,0.01466,0.0025225
segment_113040,0.0,0.0,2.09725e-05,0.000102475,0.000182175,6.3025e-05
segment_113041,0.0,0.0,0.0,0.0,0.0,0.0
segment_113042,0.0,0.0,0.0,0.0,0.0,0.0
segment_113043,0.0,0.0,0.0,0.0,0.0,0.0
segment_113044,0.0,0.0,0.0,0.0,0.0,0.0
segment_113045,0.0,0.0,0.0,0.0,0.0,0.0
segment_113046,0.0,0.0,0.0,0.0,0.0,0.0
segment_113047,0.0,0.0,3.2075e-06,1.57925e-05,2.7175e-05,8.755e-06
segment_113048,0.0,0.0,0.0,0.00236925,0.0121475,0.0020645
segment_113049,0.0,0.0,0.00052725,0.0158,0.036075,0.0068275
