ID,LON,LAT,vs30,z1p0,z2p5,vs30source,vs30_ref,z1p0_ref,z2p5_ref
2532,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2533,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2534,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2535,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2536,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2537,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2538,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2539,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2540,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2541,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2542,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2543,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2544,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2545,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2546,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2547,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2548,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2549,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2550,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2551,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2552,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2553,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2554,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2555,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2556,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2557,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2558,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2559,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2560,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2561,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2562,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2563,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2564,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2565,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2566,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2567,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2568,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2569,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2570,-121.35,38.2,386.6,0.608,2.604251953,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2571,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2572,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2573,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2574,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2575,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2576,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2577,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2578,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2579,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2580,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2581,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2582,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2583,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2584,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2585,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2586,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2587,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2588,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2589,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2590,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2591,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2592,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2593,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2594,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2595,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2596,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2597,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2598,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2599,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2600,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2601,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2602,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2603,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2604,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2605,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2606,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2607,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2608,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2609,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2610,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2611,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2612,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2613,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2614,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2615,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2616,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2617,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2618,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2619,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2620,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2621,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2622,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2623,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2624,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2625,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2626,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2627,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2628,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2629,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2630,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2631,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2632,-121.3,38.2,386.6,0.608,2.006111084,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2633,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2634,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2635,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2636,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2637,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2638,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2639,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2640,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2641,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2642,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2643,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2644,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2645,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2646,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2647,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2648,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2649,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2650,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2651,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2652,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2653,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2654,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2655,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2656,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2657,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2658,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2659,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2660,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2661,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2662,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2663,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2664,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2665,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2666,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2667,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2668,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2669,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2670,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2671,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2672,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2673,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2674,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2675,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2676,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2677,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2678,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2679,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2680,-121.25,38.2,386.6,0.606,1.507341797,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2681,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2682,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2683,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2684,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2685,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2686,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2687,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2688,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2689,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2690,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2691,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2692,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2693,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2694,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2695,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2696,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2697,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2698,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2699,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2700,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2701,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2702,-121.2,38.2,386.6,0.624,1.327804932,Inferred,CGS/Wills VS30 Map (2015),USGS Bay Area Velocity Model R,USGS Bay Area Velocity Model R
2703,-119.3,34.3,293.5,0.7,5.95,Inferred,CGS/Wills VS30 Map (2015),SCEC Community Velocity Model ,SCEC Community Velocity Model 
2704,-119.3,34.3,293.5,0.7,5.95,Inferred,CGS/Wills VS30 Map (2015),SCEC Community Velocity Model ,SCEC Community Velocity Model 
2705,-119.3,34.3,293.5,0.7,5.95,Inferred,CGS/Wills VS30 Map (2015),SCEC Community Velocity Model ,SCEC Community Velocity Model 
