6386650.66	1985367.58	-5504.00
6386649.78	1985369.53	-5529.00
6386648.90	1985371.47	-5554.00
6386648.00	1985373.39	-5579.00
6386647.13	1985375.24	-5604.00
6386646.34	1985376.95	-5629.00
6386645.59	1985378.60	-5654.00
6386644.82	1985380.27	-5679.00
6386644.06	1985381.90	-5703.00
6386643.34	1985383.46	-5728.00
6386642.68	1985384.93	-5753.00
6386642.11	1985386.32	-5778.00
6386641.59	1985387.64	-5803.00
6386641.10	1985388.90	-5828.00
6386640.64	1985390.03	-5853.00
6386640.19	1985390.96	-5878.00
6386639.77	1985391.80	-5903.00
6386639.36	1985392.64	-5928.00
6386638.97	1985393.45	-5953.00
6386638.61	1985394.19	-5978.00
6386638.27	1985394.84	-6003.00
6386637.97	1985395.42	-6028.00
6386637.68	1985395.95	-6053.00
6386637.36	1985396.46	-6078.00
6386637.03	1985396.95	-6103.00
6386636.67	1985397.42	-6128.00
6386636.31	1985397.86	-6153.00
6386635.92	1985398.28	-6178.00
6386635.52	1985398.68	-6203.00
6386635.11	1985399.05	-6228.00
6386634.69	1985399.40	-6253.00
6386634.27	1985399.71	-6278.00
6386633.85	1985400.00	-6303.00
6386633.43	1985400.27	-6328.00
6386633.01	1985400.50	-6353.00
6386632.57	1985400.72	-6378.00
6386632.13	1985400.91	-6403.00
6386631.69	1985401.08	-6428.00
6386631.23	1985401.23	-6453.00
6386630.74	1985401.37	-6478.00
6386630.23	1985401.48	-6503.00
6386629.70	1985401.57	-6528.00
6386629.17	1985401.66	-6553.00
6386628.68	1985401.75	-6578.00
6386628.21	1985401.83	-6603.00
6386627.75	1985401.90	-6628.00
6386627.28	1985401.95	-6653.00
6386626.81	1985401.97	-6678.00
6386626.38	1985401.96	-6703.00
6386626.02	1985401.88	-6728.00
6386625.72	1985401.76	-6753.00
6386625.47	1985401.63	-6778.00
6386625.26	1985401.49	-6803.00
6386625.09	1985401.34	-6828.00
6386624.96	1985401.20	-6853.00
6386624.84	1985401.04	-6878.00
6386624.74	1985400.89	-6903.00
6386624.66	1985400.74	-6928.00
6386624.59	1985400.58	-6953.00
6386624.52	1985400.40	-6978.00
6386624.44	1985400.20	-7003.00
6386624.36	1985399.98	-7028.00
6386624.28	1985399.75	-7053.00
6386624.20	1985399.49	-7078.00
6386624.11	1985399.23	-7103.00
6386623.99	1985398.99	-7128.00
6386623.78	1985398.81	-7153.00
6386623.49	1985398.80	-7178.00
6386623.17	1985398.91	-7203.00
6386622.81	1985399.05	-7228.00
6386622.43	1985399.19	-7253.00
6386622.03	1985399.29	-7278.00
6386621.62	1985399.36	-7303.00
6386621.19	1985399.40	-7328.00
6386620.74	1985399.44	-7353.00
6386620.29	1985399.49	-7378.00
6386619.83	1985399.58	-7403.00
6386619.35	1985399.74	-7428.00
6386618.86	1985399.96	-7453.00
6386618.36	1985400.26	-7478.00
6386617.91	1985400.63	-7503.00
6386617.55	1985401.04	-7528.00
6386617.27	1985401.44	-7553.00
6386617.10	1985401.78	-7578.00
6386616.99	1985402.08	-7603.00
6386616.91	1985402.39	-7628.00
6386616.87	1985402.69	-7653.00
6386616.87	1985402.98	-7678.00
6386616.90	1985403.24	-7703.00
6386616.95	1985403.49	-7728.00
6386616.99	1985403.74	-7753.00
6386617.00	1985403.99	-7778.00
6386616.99	1985404.29	-7803.00
6386616.97	1985404.64	-7828.00
6386616.93	1985405.03	-7853.00
6386616.88	1985405.44	-7878.00
6386616.82	1985405.86	-7903.00
6386616.75	1985406.28	-7928.00
6386616.69	1985406.72	-7953.00
6386616.65	1985407.16	-7978.00
6386616.64	1985407.59	-8003.00
6386616.66	1985408.03	-8028.00
6386616.68	1985408.48	-8053.00
6386616.69	1985408.99	-8078.00
6386616.68	1985409.55	-8103.00
6386616.64	1985410.16	-8128.00
6386616.60	1985410.85	-8153.00
6386616.58	1985411.63	-8178.00
6386616.58	1985412.53	-8203.00
6386616.61	1985413.52	-8228.00
