lon	lat	depth_m
-119.03213	34.382807	1462.74
-119.032129	34.382808	1470.36
-119.032127	34.382808	1477.98
-119.032125	34.382809	1485.6
-119.032124	34.38281	1493.22
-119.032122	34.382811	1500.84
-119.03212	34.382812	1508.46
-119.032119	34.382812	1516.08
-119.032117	34.382813	1523.7
-119.032116	34.382814	1531.32
-119.032114	34.382814	1538.94
-119.032113	34.382815	1546.56
-119.032112	34.382815	1554.18
-119.03211	34.382816	1561.8
-119.032109	34.382816	1569.42
-119.032108	34.382817	1577.04
-119.032107	34.382818	1584.66
-119.032106	34.382818	1592.28
-119.032104	34.382819	1599.9
-119.032103	34.38282	1607.52
-119.032102	34.38282	1615.14
-119.032102	34.382821	1622.76
-119.032101	34.382822	1630.38
-119.0321	34.382823	1638.0
-119.0321	34.382823	1645.62
-119.032099	34.382824	1653.24
-119.032099	34.382825	1660.86
-119.032099	34.382825	1668.48
-119.032098	34.382826	1676.1
-119.032098	34.382826	1683.72
-119.032098	34.382827	1691.34
-119.032099	34.382827	1698.96
-119.032099	34.382827	1706.58
-119.032099	34.382827	1714.2
-119.0321	34.382827	1721.82
-119.032101	34.382827	1729.44
-119.032101	34.382828	1737.06
-119.032102	34.382828	1744.68
-119.032103	34.382828	1752.3
-119.032104	34.382829	1759.92
-119.032105	34.382829	1767.54
-119.032106	34.382829	1775.16
-119.032107	34.382829	1782.78
-119.032108	34.382828	1790.4
-119.032109	34.382828	1798.02
-119.03211	34.382828	1805.64
-119.032111	34.382828	1813.26
-119.032112	34.382828	1820.88
-119.032113	34.382828	1828.5
-119.032114	34.382828	1836.12
-119.032115	34.382828	1843.74
-119.032117	34.382828	1851.36
-119.032118	34.382828	1858.98
-119.03212	34.382828	1866.6
-119.032121	34.382828	1874.22
-119.032123	34.382828	1881.84
-119.032124	34.382828	1889.46
-119.032126	34.382827	1897.08
-119.032128	34.382827	1904.7
-119.03213	34.382828	1912.32
-119.032132	34.382828	1919.94
-119.032133	34.382829	1927.56
-119.032135	34.382829	1935.18
-119.032137	34.38283	1942.8
-119.032139	34.382831	1950.42
-119.032141	34.382832	1958.04
-119.032142	34.382832	1965.66
-119.032144	34.382833	1973.28
-119.032146	34.382834	1980.9
-119.032148	34.382836	1988.52
-119.03215	34.382837	1996.14
-119.032152	34.382839	2003.76
-119.032154	34.382841	2011.38
-119.032156	34.382843	2019.0
-119.032158	34.382845	2026.62
-119.03216	34.382847	2034.24
-119.032162	34.382848	2041.86
-119.032164	34.38285	2049.48
-119.032165	34.382851	2057.1
-119.032167	34.382852	2064.72
-119.032169	34.382854	2072.34
-119.032171	34.382855	2079.96
-119.032173	34.382856	2087.58
-119.032175	34.382858	2095.2
-119.032177	34.38286	2102.82
-119.032179	34.382862	2110.44
-119.032181	34.382863	2118.06
-119.032182	34.382865	2125.68
-119.032184	34.382867	2133.3
-119.032186	34.382868	2140.92
-119.032187	34.38287	2148.54
-119.032188	34.382871	2156.16
-119.03219	34.382872	2163.78
-119.032192	34.382873	2171.4
-119.032193	34.382875	2179.02
-119.032195	34.382876	2186.64
-119.032196	34.382877	2194.26
-119.032198	34.382878	2201.88
-119.0322	34.382878	2209.5
-119.032201	34.382879	2217.12
-119.032202	34.38288	2224.74
-119.032204	34.382881	2232.36
-119.032205	34.382882	2239.98
-119.032207	34.382883	2247.6
-119.032208	34.382884	2255.22
-119.03221	34.382885	2262.84
-119.032211	34.382887	2270.46
-119.032213	34.382888	2278.08
-119.032214	34.382889	2285.7
-119.032216	34.38289	2293.32
-119.032217	34.382891	2300.94
-119.032219	34.382893	2308.56
-119.03222	34.382893	2316.18
-119.032222	34.382894	2323.8
-119.032224	34.382895	2331.42
-119.032225	34.382897	2339.04
-119.032227	34.382898	2346.66
-119.032228	34.382898	2354.28
-119.03223	34.382899	2361.9
-119.032231	34.3829	2369.52
-119.032233	34.382901	2377.14
-119.032234	34.382902	2384.76
-119.032236	34.382902	2392.38
-119.032237	34.382903	2400.0
-119.032238	34.382904	2407.62
-119.032239	34.382905	2415.24
-119.03224	34.382906	2422.86
-119.032242	34.382906	2430.48
-119.032243	34.382907	2438.1
-119.032244	34.382908	2445.72
-119.032245	34.382909	2453.34
-119.032246	34.38291	2460.96
-119.032248	34.382911	2468.58
-119.032249	34.382912	2475.89
-119.03225	34.382912	2483.51
-119.032251	34.382913	2491.13
-119.032252	34.382914	2498.75
-119.032254	34.382915	2506.37
-119.032255	34.382915	2513.99
-119.032257	34.382916	2521.61
-119.032258	34.382917	2529.23
-119.03226	34.382917	2536.85
-119.032262	34.382918	2544.47
-119.032263	34.382919	2552.09
-119.032265	34.382919	2559.71
-119.032267	34.38292	2567.33
-119.032268	34.382921	2574.95
-119.03227	34.382921	2582.57
-119.032272	34.382922	2590.19
-119.032274	34.382923	2597.81
-119.032275	34.382923	2605.43
-119.032277	34.382924	2613.05
-119.032279	34.382925	2620.67
-119.032281	34.382926	2628.29
-119.032283	34.382926	2635.91
-119.032284	34.382927	2643.53
-119.032286	34.382928	2651.15
-119.032287	34.382929	2658.77
-119.032289	34.382929	2666.39
-119.03229	34.38293	2674.01
-119.032291	34.38293	2681.63
-119.032292	34.38293	2689.25
-119.032293	34.382931	2696.87
-119.032293	34.382931	2704.49
-119.032294	34.382931	2712.11
-119.032294	34.382932	2719.73
-119.032295	34.382932	2727.35
-119.032296	34.382932	2734.97
-119.032296	34.382933	2742.59
-119.032297	34.382933	2750.21
-119.032297	34.382934	2757.83
-119.032297	34.382935	2765.45
-119.032298	34.382936	2773.07
-119.032298	34.382936	2780.69
-119.032299	34.382937	2788.31
-119.0323	34.382938	2795.93
-119.0323	34.382939	2803.55
-119.032301	34.38294	2811.17
-119.032302	34.382941	2818.79
-119.032305	34.382941	2826.41
-119.032308	34.38294	2834.03
-119.032312	34.382938	2841.65
-119.032316	34.382935	2849.27
-119.032321	34.382932	2856.89
-119.032328	34.38293	2864.51
-119.032338	34.382928	2872.13
-119.032349	34.382927	2879.75
-119.032364	34.382928	2887.07
-119.03238	34.382929	2894.69
-119.032399	34.382931	2902.0
-119.032418	34.382932	2909.32
-119.032437	34.382935	2916.94
-119.032457	34.382937	2924.25
-119.032475	34.382941	2931.57
-119.032489	34.382943	2937.36
-119.032493	34.382944	2939.19
-119.032511	34.382948	2946.5
