6386395.51	1986464.43	-534.00
6386395.39	1986464.81	-559.00
6386395.30	1986465.14	-584.00
6386395.22	1986465.43	-609.00
6386395.17	1986465.68	-634.00
6386395.13	1986465.89	-659.00
6386395.10	1986466.05	-684.00
6386395.08	1986466.16	-709.00
6386395.08	1986466.24	-734.00
6386395.07	1986466.29	-759.00
6386395.07	1986466.37	-784.00
6386395.06	1986466.48	-809.00
6386395.06	1986466.60	-834.00
6386395.06	1986466.74	-859.00
6386395.06	1986466.90	-884.00
6386395.07	1986467.09	-909.00
6386395.08	1986467.30	-934.00
6386395.11	1986467.52	-959.00
6386395.20	1986467.73	-984.00
6386395.33	1986467.93	-1009.00
6386395.50	1986468.10	-1034.00
6386395.72	1986468.24	-1059.00
6386395.96	1986468.33	-1084.00
6386396.23	1986468.37	-1109.00
6386396.50	1986468.35	-1134.00
6386396.80	1986468.29	-1159.00
6386397.14	1986468.21	-1184.00
6386397.52	1986468.11	-1209.00
6386397.93	1986467.97	-1234.00
6386398.37	1986467.81	-1259.00
6386398.85	1986467.61	-1284.00
6386399.35	1986467.37	-1309.00
6386399.89	1986467.09	-1334.00
6386400.44	1986466.76	-1359.00
6386401.00	1986466.39	-1384.00
6386401.58	1986465.97	-1409.00
6386402.16	1986465.50	-1434.00
6386402.74	1986464.98	-1459.00
6386403.33	1986464.40	-1484.00
6386403.90	1986463.77	-1509.00
6386404.47	1986463.08	-1534.00
6386405.02	1986462.37	-1559.00
6386405.57	1986461.64	-1584.00
6386406.11	1986460.91	-1609.00
6386406.64	1986460.18	-1634.00
6386407.35	1986459.24	-1659.00
6386406.60	1986459.76	-1684.00
6386405.84	1986460.27	-1709.00
6386405.08	1986460.76	-1734.00
6386404.32	1986461.25	-1759.00
6386403.58	1986461.73	-1784.00
6386402.86	1986462.19	-1809.00
6386402.15	1986462.64	-1834.00
6386401.46	1986463.09	-1859.00
6386400.79	1986463.51	-1884.00
6386400.14	1986463.93	-1909.00
6386399.50	1986464.34	-1933.00
6386398.87	1986464.73	-1958.00
6386398.26	1986465.13	-1983.00
6386397.66	1986465.51	-2008.00
6386397.07	1986465.90	-2033.00
6386396.49	1986466.28	-2058.00
6386395.92	1986466.65	-2083.00
6386395.36	1986467.03	-2108.00
6386394.77	1986467.42	-2133.00
6386394.16	1986467.82	-2158.00
6386393.54	1986468.24	-2183.00
6386392.94	1986468.70	-2208.00
6386392.38	1986469.23	-2233.00
6386391.88	1986469.83	-2258.00
6386391.44	1986470.48	-2283.00
6386391.05	1986471.18	-2308.00
6386390.67	1986471.89	-2333.00
6386390.31	1986472.61	-2358.00
6386389.96	1986473.35	-2383.00
6386389.62	1986474.09	-2408.00
6386389.28	1986474.85	-2433.00
6386388.94	1986475.62	-2458.00
6386388.59	1986476.41	-2483.00
6386388.23	1986477.19	-2508.00
6386387.87	1986477.97	-2533.00
6386387.50	1986478.73	-2558.00
6386387.11	1986479.48	-2583.00
6386386.72	1986480.21	-2608.00
6386386.31	1986480.92	-2633.00
6386385.90	1986481.59	-2658.00
6386385.52	1986482.24	-2683.00
6386385.16	1986482.87	-2708.00
6386384.83	1986483.48	-2733.00
6386384.52	1986484.07	-2758.00
6386384.25	1986484.64	-2783.00
6386384.02	1986485.21	-2808.00
6386383.81	1986485.76	-2833.00
6386383.64	1986486.30	-2858.00
6386383.49	1986486.81	-2883.00
6386383.37	1986487.31	-2908.00
6386383.27	1986487.79	-2933.00
6386383.20	1986488.27	-2958.00
6386383.16	1986488.78	-2983.00
6386383.15	1986489.32	-3008.00
6386383.17	1986489.88	-3033.00
6386383.23	1986490.46	-3058.00
6386383.32	1986491.06	-3083.00
6386383.46	1986491.68	-3108.00
6386383.65	1986492.32	-3133.00
6386383.85	1986492.96	-3158.00
6386384.04	1986493.61	-3183.00
6386384.22	1986494.27	-3208.00
6386384.40	1986494.94	-3233.00
6386384.56	1986495.62	-3258.00
6386384.71	1986496.31	-3283.00
6386384.86	1986497.01	-3308.00
6386384.99	1986497.71	-3333.00
6386385.13	1986498.43	-3358.00
6386385.28	1986499.15	-3383.00
6386385.46	1986499.88	-3408.00
6386385.65	1986500.62	-3433.00
6386385.87	1986501.37	-3458.00
6386386.10	1986502.12	-3483.00
6386386.36	1986502.89	-3508.00
6386386.64	1986503.66	-3533.00
6386386.93	1986504.42	-3558.00
6386387.21	1986505.18	-3583.00
6386387.49	1986505.92	-3608.00
6386387.76	1986506.66	-3633.00
6386388.03	1986507.38	-3658.00
6386388.30	1986508.10	-3683.00
6386388.56	1986508.80	-3708.00
6386388.81	1986509.50	-3733.00
6386389.05	1986510.17	-3758.00
6386389.24	1986510.82	-3783.00
6386389.41	1986511.45	-3808.00
6386389.54	1986512.04	-3833.00
6386389.64	1986512.62	-3858.00
6386389.72	1986513.22	-3883.00
6386389.77	1986513.83	-3908.00
6386389.79	1986514.45	-3933.00
6386389.81	1986515.07	-3958.00
6386389.85	1986515.67	-3983.00
6386389.92	1986516.25	-4008.00
6386390.01	1986516.81	-4033.00
6386390.12	1986517.34	-4058.00
6386390.24	1986517.85	-4083.00
6386390.38	1986518.37	-4108.00
6386390.51	1986518.91	-4133.00
6386390.64	1986519.48	-4158.00
6386390.77	1986520.08	-4183.00
6386390.91	1986520.72	-4208.00
6386391.06	1986521.44	-4233.00
6386391.22	1986522.24	-4258.00
6386391.40	1986523.10	-4283.00
6386391.60	1986524.04	-4308.00
6386391.80	1986525.05	-4333.00
6386392.02	1986526.10	-4357.00
6386392.26	1986527.17	-4382.00
6386392.50	1986528.26	-4407.00
6386392.76	1986529.36	-4432.00
6386393.03	1986530.47	-4457.00
6386393.31	1986531.60	-4482.00
6386393.61	1986532.75	-4507.00
6386393.92	1986533.91	-4532.00
6386394.24	1986535.06	-4557.00
6386394.55	1986536.19	-4582.00
6386394.86	1986537.30	-4607.00
6386395.16	1986538.38	-4632.00
6386395.46	1986539.46	-4657.00
6386395.75	1986540.56	-4682.00
6386396.03	1986541.68	-4707.00
6386396.31	1986542.82	-4732.00
6386396.58	1986543.96	-4757.00
6386396.88	1986545.10	-4782.00
6386397.19	1986546.24	-4807.00
6386397.52	1986547.36	-4832.00
6386397.84	1986548.48	-4857.00
6386398.13	1986549.58	-4882.00
6386398.39	1986550.67	-4907.00
6386398.62	1986551.75	-4932.00
6386398.82	1986552.80	-4957.00
6386398.98	1986553.82	-4982.00
6386399.12	1986554.81	-5007.00
6386399.23	1986555.76	-5032.00
6386399.31	1986556.69	-5057.00
6386399.36	1986557.61	-5082.00
6386399.37	1986558.52	-5107.00
6386399.35	1986559.43	-5132.00
6386399.31	1986560.30	-5157.00
6386399.25	1986561.13	-5182.00
6386399.17	1986561.91	-5207.00
6386399.07	1986562.65	-5232.00
6386398.97	1986563.33	-5257.00
6386398.86	1986563.97	-5282.00
6386398.74	1986564.54	-5307.00
6386398.62	1986565.07	-5332.00
6386398.50	1986565.54	-5357.00
6386398.37	1986565.99	-5382.00
6386398.25	1986566.41	-5407.00
6386398.12	1986566.79	-5432.00
6386397.97	1986567.12	-5457.00
6386397.78	1986567.36	-5482.00
6386397.58	1986567.52	-5507.00
6386397.40	1986567.60	-5532.00
6386397.23	1986567.66	-5557.00
6386397.07	1986567.71	-5582.00
6386396.92	1986567.77	-5607.00
6386396.78	1986567.82	-5632.00
6386396.64	1986567.88	-5657.00
6386396.51	1986567.94	-5682.00
6386396.39	1986568.00	-5707.00
6386396.27	1986568.05	-5732.00
6386396.14	1986568.11	-5757.00
6386395.97	1986568.17	-5782.00
6386395.77	1986568.22	-5807.00
6386395.53	1986568.25	-5832.00
6386395.26	1986568.26	-5857.00
6386394.95	1986568.24	-5882.00
6386394.61	1986568.18	-5907.00
6386394.25	1986568.08	-5932.00
6386393.90	1986567.95	-5957.00
6386393.57	1986567.80	-5982.00
6386393.26	1986567.64	-6007.00
6386392.99	1986567.45	-6032.00
6386392.72	1986567.25	-6057.00
6386392.44	1986567.00	-6082.00
6386392.14	1986566.71	-6107.00
6386391.85	1986566.39	-6132.00
6386391.60	1986566.03	-6157.00
6386391.46	1986565.66	-6182.00
6386391.40	1986565.31	-6207.00
6386391.42	1986564.99	-6232.00
6386391.48	1986564.69	-6257.00
6386391.58	1986564.38	-6282.00
6386391.70	1986564.07	-6307.00
6386391.86	1986563.76	-6332.00
6386392.06	1986563.43	-6357.00
6386392.35	1986563.04	-6382.00
6386392.71	1986562.62	-6407.00
6386393.17	1986562.16	-6432.00
6386393.72	1986561.65	-6457.00
6386394.37	1986561.02	-6482.00
6386395.12	1986560.29	-6506.00
6386395.96	1986559.44	-6531.00
6386396.83	1986558.51	-6556.00
6386397.66	1986557.54	-6581.00
6386398.45	1986556.53	-6606.00
6386399.19	1986555.49	-6631.00
6386399.90	1986554.43	-6656.00
6386400.57	1986553.39	-6681.00
6386401.20	1986552.35	-6706.00
6386401.80	1986551.34	-6731.00
6386402.36	1986550.34	-6756.00
6386402.88	1986549.35	-6781.00
6386403.37	1986548.39	-6806.00
6386403.82	1986547.46	-6831.00
6386404.26	1986546.54	-6856.00
6386404.73	1986545.62	-6881.00
6386405.23	1986544.70	-6906.00
6386405.70	1986543.79	-6931.00
6386406.12	1986542.86	-6956.00
6386406.52	1986541.92	-6981.00
6386406.92	1986540.96	-7006.00
6386407.29	1986539.98	-7031.00
6386407.64	1986538.99	-7056.00
6386407.92	1986538.01	-7081.00
6386408.15	1986537.02	-7106.00
6386408.33	1986536.04	-7131.00
6386408.45	1986535.09	-7156.00
6386408.53	1986534.20	-7181.00
6386408.56	1986533.32	-7206.00
6386408.53	1986532.44	-7231.00
6386408.47	1986531.57	-7256.00
6386408.41	1986530.72	-7281.00
6386408.33	1986529.87	-7306.00
6386408.21	1986529.00	-7331.00
6386408.06	1986528.11	-7356.00
6386407.88	1986527.19	-7381.00
6386407.73	1986526.26	-7406.00
6386407.63	1986525.29	-7431.00
6386407.59	1986524.35	-7456.00
6386407.59	1986523.48	-7481.00
6386407.61	1986522.64	-7506.00
6386407.62	1986521.83	-7531.00
6386407.63	1986520.99	-7556.00
6386407.67	1986520.09	-7581.00
6386407.77	1986519.19	-7606.00
6386407.97	1986518.35	-7631.00
6386408.22	1986517.57	-7656.00
6386408.49	1986516.86	-7681.00
6386408.55	1986516.02	-7706.00
6386408.05	1986515.06	-7730.00
6386407.05	1986514.16	-7755.00
6386405.71	1986513.40	-7780.00
6386404.14	1986512.72	-7805.00
6386402.47	1986512.04	-7830.00
6386400.73	1986511.31	-7855.00
6386398.91	1986510.48	-7880.00
6386397.03	1986509.64	-7905.00
6386395.07	1986508.85	-7930.00
6386393.04	1986508.08	-7955.00
6386390.96	1986507.30	-7980.00
6386388.87	1986506.50	-8005.00
6386387.78	1986506.08	-8018.00
