6385906.56	1986041.86	-5058.00
6385906.02	1986041.90	-5083.00
6385905.47	1986042.04	-5108.00
6385904.93	1986042.22	-5133.00
6385904.39	1986042.42	-5158.00
6385903.84	1986042.60	-5183.00
6385903.27	1986042.80	-5208.00
6385902.69	1986043.07	-5233.00
6385902.14	1986043.38	-5258.00
6385901.64	1986043.72	-5283.00
6385901.12	1986044.08	-5308.00
6385900.54	1986044.48	-5333.00
6385899.94	1986044.93	-5358.00
6385899.35	1986045.50	-5383.00
6385898.76	1986046.14	-5408.00
6385898.13	1986046.84	-5433.00
6385897.51	1986047.57	-5458.00
6385896.94	1986048.26	-5483.00
6385896.39	1986048.90	-5508.00
6385895.83	1986049.46	-5533.00
6385895.28	1986049.98	-5558.00
6385894.75	1986050.53	-5583.00
6385894.20	1986051.06	-5608.00
6385893.63	1986051.52	-5633.00
6385893.04	1986051.99	-5658.00
6385892.46	1986052.52	-5683.00
6385891.88	1986053.13	-5708.00
6385891.32	1986053.81	-5733.00
6385890.76	1986054.48	-5758.00
6385890.20	1986055.06	-5783.00
6385889.67	1986055.63	-5808.00
6385889.16	1986056.27	-5833.00
6385888.69	1986056.90	-5858.00
6385888.27	1986057.41	-5883.00
6385887.85	1986057.87	-5908.00
6385887.39	1986058.31	-5933.00
6385886.91	1986058.75	-5958.00
6385886.42	1986059.18	-5983.00
6385885.93	1986059.60	-6008.00
6385885.45	1986059.98	-6033.00
6385884.98	1986060.31	-6058.00
6385884.52	1986060.57	-6083.00
6385884.08	1986060.85	-6108.00
6385883.64	1986061.23	-6133.00
6385883.21	1986061.65	-6158.00
6385882.79	1986062.03	-6183.00
6385882.35	1986062.39	-6208.00
6385881.89	1986062.74	-6233.00
6385881.42	1986063.12	-6258.00
6385881.00	1986063.56	-6283.00
6385880.58	1986064.03	-6308.00
6385880.16	1986064.47	-6333.00
6385879.73	1986064.89	-6358.00
6385879.27	1986065.32	-6383.00
6385878.79	1986065.72	-6408.00
6385878.29	1986066.07	-6433.00
6385877.80	1986066.42	-6458.00
6385877.33	1986066.80	-6483.00
6385876.85	1986067.20	-6508.00
6385876.36	1986067.55	-6533.00
6385875.86	1986067.88	-6558.00
6385875.40	1986068.19	-6583.00
6385874.96	1986068.48	-6608.00
6385874.51	1986068.75	-6633.00
6385874.07	1986069.02	-6658.00
6385873.68	1986069.30	-6683.00
6385873.31	1986069.59	-6708.00
6385872.95	1986069.87	-6733.00
6385872.60	1986070.17	-6758.00
6385872.26	1986070.49	-6783.00
6385871.91	1986070.81	-6808.00
6385871.56	1986071.14	-6833.00
6385871.19	1986071.47	-6858.00
6385870.84	1986071.82	-6883.00
6385870.48	1986072.15	-6908.00
6385870.13	1986072.43	-6933.00
6385869.78	1986072.70	-6957.00
6385869.43	1986073.01	-6982.00
6385869.06	1986073.32	-7007.00
6385868.67	1986073.58	-7032.00
6385868.23	1986073.81	-7057.00
6385867.76	1986074.05	-7082.00
6385867.28	1986074.30	-7107.00
6385866.84	1986074.56	-7132.00
6385866.39	1986074.83	-7157.00
6385865.92	1986075.11	-7182.00
6385865.42	1986075.37	-7207.00
6385864.92	1986075.62	-7232.00
6385864.41	1986075.85	-7257.00
6385863.90	1986076.09	-7282.00
6385863.38	1986076.33	-7307.00
6385862.84	1986076.56	-7332.00
6385862.29	1986076.80	-7357.00
6385861.73	1986077.07	-7382.00
6385861.18	1986077.35	-7407.00
6385860.64	1986077.62	-7432.00
6385860.11	1986077.90	-7457.00
6385859.57	1986078.18	-7482.00
6385859.06	1986078.45	-7507.00
6385858.58	1986078.70	-7532.00
6385858.14	1986078.94	-7557.00
6385857.72	1986079.15	-7582.00
6385857.34	1986079.35	-7607.00
6385857.03	1986079.52	-7632.00
6385856.76	1986079.66	-7657.00
6385856.53	1986079.77	-7682.00
6385856.34	1986079.87	-7707.00
6385856.17	1986079.99	-7732.00
6385856.02	1986080.12	-7757.00
