ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,PIPE_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING
73,-122.0880298,37.4285453,-122.0880203,37.42831421,-122.08802505,37.428429755,0.02571,786,25.4,73,1,12.8,177.6,196.0,161.6
74,-122.0651995,37.40671103,-122.0649948,37.40665054,-122.06509715,37.406680785,0.019291,787,25.4,74,1,9.7,109.8,20.0,90.2
75,-122.0649948,37.40665054,-122.0654788,37.40607886,-122.0652368,37.4063647,0.076606,787,25.4,75,1,38.3,213.5,321.0,107.49999999999996
76,-122.0654788,37.40607886,-122.0657877,37.40582847,-122.06563325,37.405953665,0.038982,787,25.4,76,1,96.0,224.0,321.0,97.0
77,-122.0657877,37.40582847,-122.0662917,37.4054594,-122.0660397,37.405643935,0.060547,787,25.4,77,1,145.8,226.9,41.0,174.10000000000008
78,-122.0662917,37.4054594,-122.0667958,37.40509034,-122.06654375,37.40527487,0.060553,787,25.4,78,1,93.0,226.9,41.0,174.10000000000008
79,-122.0667958,37.40509034,-122.0673141,37.40470505,-122.06705495,37.404897695,0.062701,787,25.4,79,1,31.4,226.5,53.0,173.50000000000009
80,-122.0673141,37.40470505,-122.0672379,37.40459824,-122.067276,37.404651645,0.013651,787,25.4,80,1,6.8,149.8,53.0,96.8
81,-122.0672379,37.40459824,-122.0678024,37.40415827,-122.06752015,37.404378255,0.069854,787,25.4,81,1,34.9,225.1,18.0,152.9
82,-122.0678024,37.40415827,-122.068367,37.40371831,-122.0680847,37.40393829,0.06986,787,25.4,82,1,104.8,225.1,32.0,166.9
83,-122.068367,37.40371831,-122.0689316,37.40327835,-122.0686493,37.40349833,0.06986,787,25.4,83,1,42.0,225.1,46.0,179.09999999999997
84,-122.0689316,37.40327835,-122.0690015,37.40324827,-122.06896655,37.40326331,0.007022,787,25.4,84,1,3.5,241.1,31.0,149.89999999999998
85,-122.0690015,37.40324827,-122.0690231,37.40315628,-122.0690123,37.403202275,0.010405,787,25.4,85,1,5.2,190.0,31.0,159.00000000000003
86,-122.0690231,37.40315628,-122.0691605,37.4031601,-122.0690918,37.40315819,0.012144,787,25.4,86,1,6.1,271.4,31.0,119.60000000000004
87,-122.0691605,37.4031601,-122.0691681,37.40311813,-122.0691643,37.403139115,0.004715,787,25.4,87,1,2.4,187.7,108.0,100.30000000000004
88,-122.0691681,37.40311813,-122.0692368,37.40307236,-122.06920245,37.403095245,0.00792,787,25.4,88,1,4.0,229.6,108.0,121.60000000000002
89,-122.0692368,37.40307236,-122.0693054,37.40288925,-122.0692711,37.402980805,0.021243,787,25.4,89,1,10.6,196.1,108.0,91.9
90,-122.0693054,37.40288925,-122.0691681,37.40286636,-122.06923675,37.402877805,0.012392,787,25.4,90,1,6.2,101.2,108.0,173.20000000000005
244,-122.0704318,38.22925398,-122.0705948,38.22946548,-122.0705133,38.22935973,0.027492,795,50.8,244,1,13.7,328.1,63.0,94.89999999999996
245,-122.0705948,38.22946548,-122.0708694,38.22933197,-122.0707321,38.229398725,0.028208,795,50.8,245,1,14.1,237.8,63.0,174.80000000000007
246,-122.0708694,38.22933197,-122.0709457,38.22942734,-122.07090755,38.229379655,0.012525,795,50.8,246,1,6.3,327.2,89.0,121.80000000000004
247,-122.1089336,38.21659682,-122.1090998,38.21680564,-122.1090167,38.21670123,0.027386,796,50.8,247,1,13.7,327.3,172.0,155.3
248,-122.1122894,38.21528244,-122.1121897,38.21551832,-122.11223955,38.21540038,0.027637,797,50.8,248,1,13.8,17.9,66.0,131.9
249,-122.1121897,38.21551832,-122.1119803,38.21592671,-122.112085,38.215722515,0.048957,797,50.8,249,1,24.4,21.5,104.0,97.5
250,-122.1470947,38.21403503,-122.1470489,38.2138176,-122.1470718,38.213926315,0.024506,798,50.8,250,1,12.2,170.0,26.0,144.00000000000003
251,-122.1832199,38.20755005,-122.1831436,38.20775604,-122.18318175,38.207653045,0.023856,799,50.8,251,1,11.9,15.8,104.0,91.8
252,-122.1834793,38.20760727,-122.1835632,38.20739746,-122.18352125,38.207502365,0.024454,800,50.8,252,1,12.2,197.0,104.0,92.99999999999996
329,-121.6427002,37.15901184,-121.6428146,37.15881348,-121.6427574,37.15891266,0.024275,821,50.8,329,1,12.1,204.0,351.0,147.00000000000003
330,-121.6174469,37.14505386,-121.6173935,37.14509583,-121.6174202,37.145074845,0.006647,822,50.8,330,1,3.3,44.7,211.0,166.3
331,-121.6173935,37.14509583,-121.6172562,37.14499283,-121.61732485,37.14504433,0.016711,822,50.8,331,1,8.4,132.3,211.0,101.3
332,-121.6172562,37.14499283,-121.6172256,37.14501572,-121.6172409,37.145004275,0.003719,822,50.8,332,1,1.9,46.1,211.0,164.9
333,-121.5859833,37.11039352,-121.5857925,37.11017227,-121.5858879,37.110282895,0.029858,823,50.8,333,1,14.9,144.5,232.0,92.49999999999996
334,-121.5857925,37.11017227,-121.5856552,37.1101799,-121.58572385,37.110176085,0.012205,823,50.8,334,1,6.1,85.2,232.0,146.80000000000004
335,-121.5846252,37.1095314,-121.5847778,37.109478,-121.5847015,37.1095047,0.014777,824,50.8,335,1,7.4,245.5,211.0,145.5
336,-121.5847778,37.109478,-121.5848541,37.10964203,-121.58481595,37.109560015,0.019454,824,50.8,336,1,9.7,338.7,211.0,127.7
337,-121.5848541,37.10964203,-121.5854721,37.10956955,-121.5851631,37.10960579,0.055391,824,50.8,337,1,27.8,260.8,232.0,151.20000000000002
338,-121.5757828,37.1018219,-121.5755768,37.10197067,-121.5756798,37.101896285,0.024646,825,50.8,338,1,12.3,47.1,249.0,158.10000000000005
339,-121.5733185,37.09968948,-121.5735245,37.09954071,-121.5734215,37.099615095,0.024646,826,50.8,339,1,12.3,227.1,225.0,177.90000000000015
340,-121.5661392,37.08948517,-121.5663452,37.0893364,-121.5662422,37.089410785,0.024648,827,50.8,340,1,12.3,227.1,193.0,145.90000000000003
341,-121.5620575,37.08592224,-121.5622559,37.08577347,-121.5621567,37.085847855,0.024153,828,50.8,341,1,12.1,226.0,261.0,145.0
342,-121.5584612,37.08271955,-121.55824,37.08284543,-121.5583506,37.08278249,0.024103,829,50.8,342,1,12.1,53.7,239.0,174.70000000000007
343,-121.5564194,37.08024216,-121.5566559,37.08012772,-121.55653765,37.08018494,0.024538,830,50.8,343,1,12.3,238.0,108.0,130.0
344,-121.529274,37.05496979,-121.5290909,37.05513382,-121.52918245,37.055051805,0.024427,831,50.8,344,1,12.2,40.9,225.0,175.90000000000018
345,-121.5172656,37.04406647,-121.5169983,37.0442009,-121.51713195,37.044133685,0.02804,832,50.8,345,1,14.0,57.0,168.0,111.0
346,-121.5096359,37.03475952,-121.5096588,37.03474426,-121.50964735,37.03475189,0.002648,833,50.8,346,1,1.3,229.4,233.0,176.4
347,-121.5096588,37.03474426,-121.5095291,37.03458023,-121.50959395,37.034662245,0.021569,833,50.8,347,1,10.8,146.7,197.0,129.7
348,-121.5095291,37.03458023,-121.509758,37.03446198,-121.50964355,37.034521105,0.024202,833,50.8,348,1,12.1,236.3,197.0,140.7
349,-121.4939802,37.01473703,-121.4937134,37.0148201,-121.4938468,37.014778565,0.025426,834,50.8,349,1,12.7,67.9,290.0,137.90000000000003
350,-121.4862061,37.00173569,-121.4864578,37.00165939,-121.48633195,37.00169754,0.023908,835,50.8,350,1,12.0,248.4,98.0,150.4
359,-121.6391449,37.16610718,-121.6394196,37.16610336,-121.63928225,37.16610527,0.024345,842,50.8,359,1,12.2,268.2,200.0,111.8
360,-121.6237412,37.15273666,-121.6235352,37.15287399,-121.6236382,37.152805325,0.023801,843,50.8,360,1,11.9,49.4,245.0,164.4
361,-121.6118317,37.14276886,-121.6118317,37.14307785,-121.6118317,37.142923355,0.034358,844,50.8,361,1,17.1,359.2,235.0,124.19999999999996
362,-121.598999,37.1284256,-121.5987625,37.1285286,-121.59888075,37.1284771,0.023891,845,50.8,362,1,12.0,60.6,224.0,163.40000000000003
363,-121.598671,37.12787628,-121.5984268,37.12797928,-121.5985489,37.12792778,0.024492,846,50.8,363,1,12.3,61.4,257.0,164.4
364,-121.5978088,37.12644196,-121.5975723,37.12654495,-121.59769055,37.126493455,0.023891,847,50.8,364,1,12.0,60.6,243.0,177.60000000000005
365,-121.5968246,37.12482071,-121.5965805,37.12491989,-121.59670255,37.1248703,0.024289,848,50.8,365,1,12.2,62.2,240.0,177.8000000000001
366,-121.5959778,37.12339401,-121.595789,37.12347043,-121.5958834,37.12343222,0.018772,849,50.8,366,1,9.4,62.3,234.0,171.70000000000002
367,-121.5554199,37.0838356,-121.5555573,37.08375549,-121.5554886,37.083795545,0.015096,850,50.8,367,1,7.6,233.1,216.0,162.90000000000003
368,-121.5555573,37.08375549,-121.5554962,37.08368683,-121.55552675,37.08372116,0.009363,850,50.8,368,1,4.7,143.6,216.0,107.6
369,-121.5554962,37.08368683,-121.5555801,37.08364105,-121.55553815,37.08366394,0.009017,850,50.8,369,1,4.5,234.9,216.0,161.10000000000002
370,-121.4911575,37.0149231,-121.4913177,37.01474762,-121.4912376,37.01483536,0.024146,851,50.8,370,1,12.1,215.3,317.0,101.7
2260,-122.877411,38.67886368,-122.8773664,38.67886903,-122.8773887,38.678866355,0.003917,939,76.2,2260,1,2.0,81.2,109.0,152.20000000000005
2261,-122.8773664,38.67886903,-122.8773436,38.67876557,-122.877355,38.6788173,0.011673,939,76.2,2261,1,5.8,170.1,109.0,118.89999999999998
2262,-122.8714873,38.65835132,-122.8714257,38.65836382,-122.8714565,38.65835757,0.005526,940,76.2,2262,1,2.8,75.4,73.0,177.60000000000005
2263,-122.8714257,38.65836382,-122.8714046,38.65828728,-122.87141515,38.65832555,0.008706,940,76.2,2263,1,4.3,167.7,73.0,94.69999999999996
2264,-122.8703842,38.65436554,-122.870285,38.65438461,-122.8703346,38.654375075,0.008871,941,76.2,2264,1,4.4,76.1,263.0,173.09999999999994
2265,-122.870285,38.65438461,-122.8703156,38.65449142,-122.8703003,38.654438015,0.01217,941,76.2,2265,1,6.1,347.3,263.0,95.7
2266,-122.8799503,38.62632556,-122.8799146,38.62631931,-122.87993245,38.626322435,0.003178,942,76.2,2266,1,1.6,102.5,215.0,112.5
2267,-122.8799146,38.62631931,-122.8799488,38.62623221,-122.8799317,38.62627576,0.010131,942,76.2,2267,1,5.1,197.0,215.0,162.0
2268,-122.8799488,38.62623221,-122.8798579,38.6262132,-122.87990335,38.626222705,0.008174,942,76.2,2268,1,4.1,104.9,215.0,110.09999999999997
2269,-122.8282761,38.56013423,-122.8282219,38.56011262,-122.828249,38.560123425,0.00529,943,76.2,2269,1,2.6,116.8,121.0,175.79999999999998
2270,-122.8282219,38.56011262,-122.8281635,38.56013834,-122.8281927,38.56012548,0.005828,943,76.2,2270,1,2.9,60.6,121.0,119.6
2274,-122.7414486,38.38653202,-122.7413889,38.38653227,-122.74141875,38.386532145,0.005203,946,76.2,2274,1,2.6,89.5,203.0,113.5
2275,-122.7413889,38.38653227,-122.7413927,38.38661537,-122.7413908,38.38657382,0.009246,946,76.2,2275,1,4.6,357.8,203.0,154.80000000000004
2276,-122.3216658,38.24407107,-122.3218194,38.24423568,-122.3217426,38.244153375,0.022693,947,76.2,2276,1,11.3,323.2,82.0,118.8
2277,-122.2634325,38.22270776,-122.2631652,38.22278967,-122.26329885,38.222748715,0.025064,948,76.2,2277,1,12.6,68.3,256.0,172.29999999999998
2278,-122.6316681,38.25255585,-122.6317062,38.25251007,-122.63168715,38.25253296,0.006081,949,76.2,2278,1,3.0,213.0,227.0,166.00000000000003
2279,-122.6317062,38.25251007,-122.6317596,38.25254059,-122.6317329,38.25252533,0.005767,949,76.2,2279,1,2.9,305.7,227.0,101.3
2280,-122.6317596,38.25254059,-122.6318512,38.25259018,-122.6318054,38.252565385,0.009715,949,76.2,2280,1,4.9,304.2,227.0,102.8
2281,-122.6318588,38.25252151,-122.6317978,38.25259018,-122.6318283,38.252555845,0.00931,950,76.2,2281,1,4.7,34.8,227.0,167.8000000000001
2282,-122.6317978,38.25259018,-122.6317444,38.25255966,-122.6317711,38.25257492,0.005767,950,76.2,2282,1,2.9,125.7,227.0,101.29999999999998
2283,-122.6317444,38.25255966,-122.6317596,38.25254822,-122.631752,38.25255394,0.001838,950,76.2,2283,1,0.9,226.1,227.0,179.09999999999997
2284,-122.6317596,38.25254822,-122.6317596,38.25254059,-122.6317596,38.252544405,0.000848,950,76.2,2284,1,0.4,179.8,227.0,132.80000000000004
2285,-122.6418839,38.25829315,-122.6418762,38.2583046,-122.64188005,38.258298875,0.00144,951,76.2,2285,1,0.7,27.7,205.0,177.30000000000007
2286,-122.6418762,38.2583046,-122.6419296,38.25833893,-122.6419029,38.258321765,0.006026,951,76.2,2286,1,3.0,309.0,205.0,104.0
2287,-122.6419296,38.25833893,-122.6419144,38.25835037,-122.641922,38.25834465,0.001838,951,76.2,2287,1,0.9,46.1,205.0,158.89999999999998
2288,-122.6418457,38.25821686,-122.6417923,38.25827408,-122.641819,38.25824547,0.007888,952,76.2,2288,1,3.9,36.1,205.0,168.9
2289,-122.6417923,38.25827408,-122.6419296,38.258358,-122.64186095,38.25831604,0.015192,952,76.2,2289,1,7.6,307.6,205.0,102.6
2290,-122.4736404,38.2481575,-122.4736481,38.24816894,-122.47364425,38.24816322,0.001439,953,76.2,2290,1,0.7,331.7,32.0,119.69999999999996
2291,-122.4736481,38.24816894,-122.4735489,38.24822998,-122.4735985,38.24819946,0.011005,953,76.2,2291,1,5.5,51.7,32.0,160.3
2292,-122.473465,38.24809265,-122.4734726,38.24810028,-122.4734688,38.248096465,0.001077,954,76.2,2292,1,0.5,321.5,32.0,109.5
2293,-122.4734726,38.24810028,-122.4734116,38.24814987,-122.4734421,38.248125075,0.007667,954,76.2,2293,1,3.8,43.8,32.0,168.20000000000002
2294,-122.6190474,38.25708201,-122.6190567,38.25708771,-122.61905205,38.25708486,0.00103,955,76.2,2294,1,0.5,307.6,245.0,117.39999999999998
2295,-122.6190567,38.25708771,-122.6190643,38.25708771,-122.6190605,38.25708771,0.000664,955,76.2,2295,1,0.3,269.8,245.0,155.19999999999996
2296,-122.6190643,38.25708771,-122.6191254,38.25702286,-122.61909485,38.257055285,0.00897,955,76.2,2296,1,4.5,216.4,245.0,151.40000000000003
2297,-122.6190643,38.25708771,-122.6191101,38.25710678,-122.6190872,38.257097245,0.004526,956,76.2,2297,1,2.3,297.6,245.0,127.39999999999996
2298,-122.7100601,38.29751968,-122.7100321,38.29736969,-122.7100461,38.297444685,0.016856,957,76.2,2298,1,8.4,171.5,198.0,153.5
2299,-122.5858917,38.25458908,-122.5857391,38.25468063,-122.5858154,38.254634855,0.016768,958,76.2,2299,1,8.4,52.5,233.0,179.49999999999943
2300,-122.5857391,38.25468063,-122.5858231,38.25469208,-122.5857811,38.254686355,0.007444,959,76.2,2300,1,3.7,279.6,233.0,133.4
2301,-122.5858231,38.25469208,-122.5858917,38.25465012,-122.5858574,38.2546711,0.007593,959,76.2,2301,1,3.8,231.9,233.0,178.90000000000026
2302,-122.7374649,38.32915115,-122.7374802,38.32915115,-122.73747255,38.32915115,0.001335,960,76.2,2302,1,0.7,269.8,61.0,151.2
2303,-122.7374802,38.32915115,-122.7374802,38.32917786,-122.7374802,38.329164505,0.00297,960,76.2,2303,1,1.5,359.8,61.0,118.8
2304,-122.7374802,38.32917786,-122.7366858,38.3291772,-122.737083,38.32917753,0.069294,960,76.2,2304,1,34.7,89.9,61.0,151.1
2305,-122.7366858,38.3291772,-122.7358914,38.32917654,-122.7362886,38.32917687,0.069294,960,76.2,2305,1,104.1,89.9,54.0,144.1
2306,-122.7358914,38.32917654,-122.7351601,38.32917167,-122.73552575,38.329174105,0.063792,960,76.2,2306,1,170.8,90.3,48.0,137.70000000000002
2307,-122.7351601,38.32917167,-122.7343442,38.32909362,-122.73475215,38.329132645,0.071697,960,76.2,2307,1,238.7,96.8,281.0,175.80000000000007
2308,-122.7343442,38.32909362,-122.7335282,38.32901557,-122.7339362,38.329054595,0.071705,960,76.2,2308,1,310.5,96.8,284.0,172.8000000000001
2309,-122.7335282,38.32901557,-122.7328543,38.32894502,-122.73319125,38.328980295,0.059304,960,76.2,2309,1,376.2,97.4,317.0,140.4
2310,-122.7328543,38.32894502,-122.7321805,38.32887447,-122.7325174,38.328909745,0.059296,960,76.2,2310,1,365.9,97.4,14.0,96.6
2311,-122.7321805,38.32887447,-122.7311395,38.32879077,-122.73166,38.32883262,0.091281,960,76.2,2311,1,290.4,95.7,14.0,98.29999999999998
2312,-122.7311395,38.32879077,-122.7301756,38.32886044,-122.73065755,38.328825605,0.084436,960,76.2,2312,1,202.4,84.6,30.0,125.4
2313,-122.7301756,38.32886044,-122.7294704,38.32896468,-122.729823,38.32891256,0.062596,960,76.2,2313,1,128.7,79.2,25.0,125.79999999999998
2314,-122.7294704,38.32896468,-122.7287651,38.32906891,-122.72911775,38.329016795,0.062604,960,76.2,2314,1,66.0,79.2,2.0,102.8
2315,-122.7287651,38.32906891,-122.7283951,38.32918156,-122.7285801,38.329125235,0.03462,960,76.2,2315,1,17.3,68.7,302.0,126.7
2316,-122.7283951,38.32918156,-122.7282085,38.32910615,-122.7283018,38.329143855,0.01831,960,76.2,2316,1,9.2,117.0,302.0,175.0
2317,-122.7282085,38.32910615,-122.7275202,38.32892544,-122.72786435,38.329015795,0.063313,960,76.2,2317,1,50.0,108.3,325.0,143.30000000000004
2318,-122.7275202,38.32892544,-122.7274609,38.32891028,-122.72749055,38.32891786,0.00544,960,76.2,2318,1,84.5,107.8,325.0,142.80000000000004
2319,-122.7274609,38.32891028,-122.7268677,38.32900727,-122.7271643,38.328958775,0.052856,960,76.2,2319,1,113.7,78.1,27.0,128.90000000000003
2320,-122.7268677,38.32900727,-122.7262745,38.32910427,-122.7265711,38.32905577,0.052856,960,76.2,2320,1,166.6,78.1,27.0,128.90000000000003
2321,-122.7262745,38.32910427,-122.7257887,38.32893592,-122.7260316,38.329020095,0.046326,960,76.2,2321,1,216.3,113.6,11.0,102.6
2322,-122.7257887,38.32893592,-122.7249482,38.32870666,-122.72536845,38.32882129,0.077621,960,76.2,2322,1,278.4,108.9,41.0,112.09999999999998
2323,-122.7249482,38.32870666,-122.7245148,38.32866659,-122.7247315,38.328686625,0.038067,960,76.2,2323,1,336.3,96.5,41.0,124.5
2324,-122.7245148,38.32866659,-122.7243482,38.32865055,-122.7244315,38.32865857,0.014641,960,76.2,2324,1,362.7,96.8,41.0,124.2
2325,-122.7243482,38.32865055,-122.7240288,38.32853964,-122.7241885,38.328595095,0.030468,960,76.2,2325,1,385.3,113.6,41.0,107.4
2326,-122.7240288,38.32853964,-122.7238757,38.32853809,-122.72395225,38.328538865,0.013356,960,76.2,2326,1,407.2,90.6,84.0,173.4
2327,-122.7238757,38.32853809,-122.723649,38.3285358,-122.72376235,38.328536945,0.019776,960,76.2,2327,1,423.8,90.6,84.0,173.4
2328,-122.723649,38.3285358,-122.7229197,38.32853501,-122.72328435,38.328535405,0.063616,960,76.2,2328,1,465.6,89.9,84.0,174.10000000000002
2329,-122.7229197,38.32853501,-122.7221904,38.32853422,-122.72255505,38.328534615,0.063616,960,76.2,2329,1,529.4,89.9,82.0,172.09999999999994
2330,-122.7221904,38.32853422,-122.7214587,38.32828669,-122.72182455,38.328410455,0.069507,960,76.2,2330,1,596.0,113.1,57.0,123.9
2331,-122.7214587,38.32828669,-122.720867,38.32807891,-122.72116285,38.3281828,0.056549,960,76.2,2331,1,659.2,113.9,31.0,97.1
2332,-122.720867,38.32807891,-122.7202753,38.32787112,-122.72057115,38.327975015,0.056549,960,76.2,2332,1,641.9,113.9,339.0,134.90000000000003
2333,-122.7202753,38.32787112,-122.7200031,38.32778154,-122.7201392,38.32782633,0.025749,960,76.2,2333,1,600.7,112.5,339.0,133.50000000000003
2334,-122.7200031,38.32778154,-122.7197094,38.32773536,-122.71985625,38.32775845,0.026129,960,76.2,2334,1,574.7,101.1,21.0,99.9
2335,-122.7197094,38.32773536,-122.7194497,38.32758444,-122.71957955,38.3276599,0.028192,960,76.2,2335,1,547.5,126.2,21.0,105.2
2336,-122.7194497,38.32758444,-122.7192185,38.32740978,-122.7193341,38.32749711,0.027999,960,76.2,2336,1,519.4,133.6,63.0,109.40000000000003
2337,-122.7192185,38.32740978,-122.7189409,38.3271157,-122.7190797,38.32726274,0.04069,960,76.2,2337,1,485.1,143.2,15.0,128.2
2338,-122.7189409,38.3271157,-122.7187761,38.32701995,-122.7188585,38.327067825,0.017889,960,76.2,2338,1,455.8,126.2,15.0,111.19999999999996
2339,-122.7187761,38.32701995,-122.7185358,38.32695156,-122.71865595,38.326985755,0.022298,960,76.2,2339,1,435.7,109.7,15.0,94.7
2340,-122.7185358,38.32695156,-122.7181701,38.32689213,-122.71835295,38.326921845,0.032578,960,76.2,2340,1,408.2,101.5,55.0,133.5
2341,-122.7181701,38.32689213,-122.7173674,38.32677325,-122.71776875,38.32683269,0.071257,960,76.2,2341,1,356.2,100.5,55.0,134.5
2342,-122.7173674,38.32677325,-122.717118,38.32670642,-122.7172427,38.326739835,0.02299,960,76.2,2342,1,309.0,108.6,55.0,126.40000000000003
2343,-122.717118,38.32670642,-122.7165018,38.32652526,-122.7168099,38.32661584,0.057402,960,76.2,2343,1,268.7,110.3,55.0,124.70000000000002
2344,-122.7165018,38.32652526,-122.7158114,38.32661539,-122.7161566,38.326570325,0.061053,960,76.2,2344,1,209.4,80.4,111.0,149.4
2345,-122.7158114,38.32661539,-122.7155435,38.32664928,-122.71567745,38.326632335,0.023671,960,76.2,2345,1,166.9,80.7,101.0,159.7
2346,-122.7155435,38.32664928,-122.7149808,38.32694578,-122.71526215,38.32679753,0.059129,960,76.2,2346,1,125.5,56.0,101.0,135.0
2347,-122.7149808,38.32694578,-122.7145904,38.32735886,-122.7147856,38.32715232,0.05718,960,76.2,2347,1,67.3,36.5,37.0,179.50000000000085
2348,-122.7145904,38.32735886,-122.7144012,38.32767487,-122.7144958,38.327516865,0.038821,960,76.2,2348,1,19.4,25.1,37.0,168.09999999999997
2349,-122.7144012,38.32767487,-122.7138875,38.32753337,-122.71414435,38.32760412,0.047492,960,76.2,2349,1,23.8,109.1,351.0,118.1
2350,-122.7138875,38.32753337,-122.7130601,38.32730815,-122.7134738,38.32742076,0.076396,960,76.2,2350,1,85.8,108.9,319.0,149.9
2351,-122.7130601,38.32730815,-122.7123023,38.32711365,-122.7126812,38.3272109,0.069551,960,76.2,2351,1,158.9,107.9,317.0,150.89999999999998
2352,-122.7123023,38.32711365,-122.7116455,38.32694518,-122.7119739,38.327029415,0.060278,960,76.2,2352,1,223.9,107.9,317.0,150.89999999999998
2353,-122.7116455,38.32694518,-122.7110652,38.32680382,-122.71135535,38.3268745,0.053004,960,76.2,2353,1,280.7,107.0,27.0,100.0
2354,-122.7110652,38.32680382,-122.7104849,38.32666246,-122.71077505,38.32673314,0.053004,960,76.2,2354,1,311.9,107.0,48.0,121.0
2355,-122.7104849,38.32666246,-122.7099457,38.32650375,-122.7102153,38.326583105,0.050237,960,76.2,2355,1,260.2,110.3,48.0,117.70000000000002
2356,-122.7099457,38.32650375,-122.7090556,38.32658768,-122.70950065,38.326545715,0.078203,960,76.2,2356,1,195.9,83.0,48.0,145.0
2357,-122.7090556,38.32658768,-122.7081655,38.3266716,-122.70861055,38.32662964,0.078203,960,76.2,2357,1,117.5,83.0,9.0,106.0
2358,-122.7081655,38.3266716,-122.7072754,38.32675552,-122.70772045,38.32671356,0.078203,960,76.2,2358,1,39.2,83.0,9.0,106.0
2359,-122.7072754,38.32675552,-122.7072754,38.32677078,-122.7072754,38.32676315,0.001697,960,76.2,2359,1,0.8,359.8,9.0,170.80000000000004
2360,-122.7372284,38.32871628,-122.7373352,38.32889557,-122.7372818,38.328805925,0.022005,961,76.2,2360,1,11.0,334.7,61.0,93.7
2361,-122.7373352,38.32889557,-122.7374649,38.32910538,-122.73740005,38.329000475,0.025928,961,76.2,2361,1,18.9,333.9,61.0,92.89999999999992
2362,-122.7374649,38.32910538,-122.7374649,38.32915878,-122.7374649,38.32913208,0.005938,961,76.2,2362,1,3.0,359.8,61.0,118.8
2363,-122.7374649,38.32915878,-122.7367493,38.32915862,-122.7371071,38.3291587,0.06242,961,76.2,2363,1,31.3,89.9,61.0,151.1
2364,-122.7367493,38.32915862,-122.7360336,38.32915847,-122.73639145,38.329158545,0.062429,961,76.2,2364,1,93.8,89.9,54.0,144.1
2365,-122.7360336,38.32915847,-122.7351383,38.32914906,-122.73558595,38.329153765,0.078102,961,76.2,2365,1,164.2,90.6,48.0,137.4
2366,-122.7351383,38.32914906,-122.7344097,38.32907646,-122.734774,38.32911276,0.064065,961,76.2,2366,1,235.5,97.0,281.0,176.00000000000014
2367,-122.7344097,38.32907646,-122.7336811,38.32900385,-122.7340454,38.329040155,0.064065,961,76.2,2367,1,299.6,97.0,284.0,173.00000000000009
2368,-122.7336811,38.32900385,-122.732805,38.32891808,-122.73324305,38.328960965,0.077014,961,76.2,2368,1,370.3,96.9,317.0,139.89999999999998
2369,-122.732805,38.32891808,-122.7319289,38.32883231,-122.73236695,38.328875195,0.077014,961,76.2,2369,1,447.5,96.9,14.0,97.1
2370,-122.7319289,38.32883231,-122.7311094,38.32877165,-122.73151915,38.32880198,0.071801,961,76.2,2370,1,425.7,95.2,14.0,98.8
2371,-122.7311094,38.32877165,-122.7301518,38.32884117,-122.7306306,38.32880641,0.083887,961,76.2,2371,1,347.7,84.6,30.0,125.4
2372,-122.7301518,38.32884117,-122.7295113,38.32893487,-122.72983155,38.32888802,0.056833,961,76.2,2372,1,277.2,79.3,25.0,125.7
2373,-122.7295113,38.32893487,-122.7288708,38.32902857,-122.72919105,38.32898172,0.056833,961,76.2,2373,1,220.3,79.3,2.0,102.7
2374,-122.7288708,38.32902857,-122.7285393,38.32909877,-122.72870505,38.32906367,0.029951,961,76.2,2374,1,176.8,74.8,302.0,132.80000000000004
2375,-122.7285393,38.32909877,-122.7282491,38.3292654,-122.7283942,38.329182085,0.03137,961,76.2,2375,1,146.1,53.7,302.0,111.70000000000002
2376,-122.7282491,38.3292654,-122.7278284,38.32936568,-122.72803875,38.32931554,0.038353,961,76.2,2376,1,111.2,73.0,325.0,108.00000000000004
2377,-122.7278284,38.32936568,-122.7268272,38.32962098,-122.7273278,38.32949333,0.09183,961,76.2,2377,1,46.0,71.9,325.0,106.90000000000003
2378,-122.7268272,38.32962098,-122.7266851,38.32924135,-122.72675615,38.329431165,0.043995,961,76.2,2378,1,22.0,163.4,27.0,136.4
2379,-122.7266851,38.32924135,-122.725952,38.32901533,-122.72631855,38.32912834,0.068708,961,76.2,2379,1,34.4,111.2,11.0,100.2
2380,-122.725952,38.32901533,-122.7249361,38.32875609,-122.72544405,38.32888571,0.093186,961,76.2,2380,1,115.5,107.8,41.0,113.2
2381,-122.7249361,38.32875609,-122.7243601,38.32868823,-122.7246481,38.32872216,0.050807,961,76.2,2381,1,67.8,98.3,41.0,122.7
2382,-122.7243601,38.32868823,-122.7239139,38.32853847,-122.724137,38.32861335,0.042334,961,76.2,2382,1,21.2,112.9,41.0,108.1
2383,-122.7202019,38.32784695,-122.7200928,38.32791138,-122.72014735,38.327879165,0.011912,962,76.2,2383,1,6.0,53.0,339.0,105.99999999999996
2384,-122.7200928,38.32791138,-122.7195417,38.32772598,-122.71981725,38.32781868,0.052306,962,76.2,2384,1,26.2,113.0,21.0,92.0
2385,-122.7195417,38.32772598,-122.7190797,38.32738028,-122.7193107,38.32755313,0.055693,962,76.2,2385,1,80.2,133.4,63.0,109.6
