site_id,lon,lat,vs30,z1p0,z2p5,vs30_source
495,-119.75,34.4,486.7539283,0.0,5.35,0.0
496,-119.7,34.4,386.7304175,0.0,5.45,0.0
497,-119.6,34.4,180.0,0.0,5.5,0.0
498,-119.55,34.4,289.4178667,0.0,5.45,0.0
499,-119.4,34.35,385.1,0.8,6.2,0.0
500,-119.05,34.25,444.0,0.35,2.5,0.0
501,-119.0,34.25,351.9,0.35,2.9,0.0
502,-118.75,34.2,502.5,0.05,0.35,0.0
503,-115.3,34.6,351.9,0.0,0.0,0.0
504,-115.45,34.5,351.9,0.0,0.0,0.0
505,-115.7,34.3,351.9,0.0,0.0,0.0
506,-115.9,34.2,293.5,0.0,1.3,0.0
507,-116.4,34.15,710.1,0.0,1.8,0.0
508,-118.6,34.4,444.0,0.35,3.75,0.0
509,-117.15,33.35,386.6,0.0,0.0,0.0
510,-117.15,33.35,386.6,0.0,0.0,0.0
511,-117.1,33.35,710.1,0.0,0.0,0.0
512,-117.05,33.0,710.1,0.0,0.0,0.0
513,-117.1,33.0,710.1,0.0,0.0,0.0
514,-117.15,33.65,386.6,0.0,0.0,0.0
515,-117.1,33.55,444.0,0.0,0.0,0.0
516,-117.1,33.85,228.2,0.0,0.0,0.0
517,-117.15,33.7,386.6,0.0,0.0,0.0
518,-117.15,33.6,710.1,0.0,0.0,0.0
519,-117.15,33.4,710.1,0.0,0.0,0.0
520,-117.2,33.35,710.1,0.0,0.0,0.0
521,-117.25,33.3,710.1,0.0,0.0,0.0
522,-117.25,33.3,710.1,0.0,0.0,0.0
523,-117.25,33.25,710.1,0.0,0.0,0.0
524,-117.25,33.25,710.1,0.0,0.0,0.0
525,-117.25,33.1,710.1,0.0,0.6,0.0
526,-117.2,32.95,468.4,0.0,0.0,0.0
527,-117.1,33.15,710.1,0.0,0.0,0.0
528,-117.2,32.8,386.6,0.0,0.0,0.0
529,-118.95,35.5,444.0,0.0,1.35,0.0
530,-118.95,35.5,444.0,0.0,1.35,0.0
531,-119.4,35.25,444.0,0.0,6.25,0.0
532,-119.35,35.25,444.0,0.0,6.25,0.0
533,-122.05,39.3,228.2,0.606,2.903193359,0.0
534,-122.05,39.25,228.2,0.601428589,3.513333496,0.0
535,-122.05,39.25,228.2,0.601428589,3.513333496,0.0
536,-121.8,38.75,386.6,0.626,3.513333496,0.0
537,-121.7,38.65,228.2,0.608,3.513333496,0.0
538,-121.35,37.6,351.9,0.0,3.7,0.0
539,-121.2,37.5,386.6,0.0,4.4,0.0
540,-121.15,37.45,293.5,0.0,4.6,0.0
541,-121.1,37.2,468.4,0.0,3.55,0.0
542,-121.05,37.15,386.6,0.0,3.75,0.0
543,-120.85,36.95,293.5,0.0,4.4,0.0
544,-120.65,36.75,386.6,0.0,3.8,0.0
545,-120.5,36.6,293.5,0.0,6.55,0.0
546,-121.5,38.0,176.1,0.592,3.513333496,0.0
547,-121.5,38.0,176.1,0.592,3.513333496,0.0
548,-121.45,38.0,160.0,0.592,3.513333496,0.0
549,-118.5,34.15,468.4,0.1,1.05,0.0
550,-118.6,34.15,385.1,0.1,2.05,0.0
551,-118.9,34.25,444.0,0.35,1.4,0.0
552,-119.1,34.25,351.9,0.35,6.2,0.0
553,-119.25,34.3,385.1,0.35,5.95,0.0
554,-119.25,34.3,385.1,0.35,5.95,0.0
555,-119.3,34.3,293.5,0.7,5.95,0.0
556,-121.85,39.1,228.2,0.608,2.704,0.0
557,-121.65,38.55,228.2,0.608,3.513333496,0.0
558,-121.6,38.55,228.2,0.61,3.513333496,0.0
559,-121.6,38.55,228.2,0.61,3.513333496,0.0
560,-121.45,38.5,386.6,0.608,2.404962402,0.0
561,-121.25,38.2,386.6,0.606,1.507341797,0.0
562,-121.25,38.2,386.6,0.606,1.507341797,0.0
563,-121.4,38.15,386.6,0.61,3.400952393,0.0
564,-121.45,38.15,386.6,0.61,3.513333496,0.0
565,-122.0,38.0,386.6,0.58,3.51,0.0
566,-122.35,37.95,293.5,0.057872345,0.8725,0.0
567,-120.15,36.5,228.2,0.0,6.0,0.0
568,-120.2,36.45,228.2,0.0,6.35,0.0
569,-121.9,37.4,228.2,0.604,2.34954126,0.0
570,-121.8,37.3,386.6,0.0,1.95,0.0
571,-119.9,36.2,228.2,0.0,7.55,0.0
572,-120.05,36.1,228.2,0.0,7.2,0.0
573,-120.1,36.05,385.1,0.0,7.25,0.0
574,-120.15,35.95,385.1,0.0,7.25,0.0
575,-120.75,35.5,733.4,0.0,0.0,0.0
576,-119.5,34.95,351.9,0.0,3.3,0.0
577,-119.5,34.85,386.6,0.0,3.05,0.0
578,-119.35,34.45,468.4,0.15,0.35,0.0
579,-119.35,34.45,468.4,0.15,0.35,0.0
580,-118.15,34.1,386.6,0.15,1.95,0.0
581,-118.15,34.15,386.6,0.1,1.05,0.0
582,-118.4,33.9,386.6,0.85,2.5,0.0
583,-118.3,33.85,386.6,0.75,3.55,0.0
584,-117.3,33.15,351.9,0.0,0.65,0.0
585,-117.1,32.85,386.6,0.0,0.0,0.0
586,-117.1,32.65,228.2,0.0,0.0,0.0
587,-120.1,36.05,385.1,0.0,7.25,0.0
588,-119.35,35.05,293.5,0.0,5.3,0.0
589,-119.45,34.95,444.0,0.0,3.95,0.0
590,-119.6,35.3,351.9,0.0,6.3,0.0
591,-119.6,35.3,351.9,0.0,6.3,0.0
592,-121.3,41.85,518.9,518.9,518.9,0.0
593,-121.3,41.85,518.9,518.9,518.9,0.0
594,-121.3,41.8,518.9,518.9,518.9,0.0
595,-121.3,41.8,518.9,518.9,518.9,0.0
596,-121.25,41.65,518.9,518.9,518.9,0.0
597,-121.0,41.55,518.9,518.9,518.9,0.0
598,-120.85,41.45,293.5,293.5,293.5,0.0
599,-120.85,41.45,293.5,293.5,293.5,0.0
600,-120.8,41.45,468.4,468.4,468.4,0.0
601,-120.55,41.4,293.5,293.5,293.5,0.0
602,-120.5,41.15,518.9,518.9,518.9,0.0
603,-120.05,40.25,228.2,228.2,228.2,0.0
604,-120.05,40.2,228.2,228.2,228.2,0.0
605,-122.6,38.2,733.4,0.019607651,0.857142883,0.0
606,-122.55,38.05,733.4,0.019511957,0.885,0.0
607,-122.55,38.05,733.4,0.019511957,0.885,0.0
608,-121.8,37.6,444.0,0.34,1.016483521,0.0
609,-119.55,34.4,289.4178667,0.0,5.45,0.0
610,-118.5,34.15,468.4,0.1,1.05,0.0
611,-118.5,34.15,468.4,0.1,1.05,0.0
612,-118.9,34.2,386.6,0.35,1.8,0.0
613,-119.3,34.3,293.5,0.7,5.95,0.0
614,-118.8,34.7,468.4,0.0,0.0,0.0
615,-118.65,34.55,385.1,0.35,1.55,0.0
616,-118.6,34.5,444.0,0.35,1.8,0.0
617,-118.6,34.45,351.9,0.35,3.5,0.0
618,-118.55,34.4,293.5,0.5,1.85,0.0
619,-118.5,34.3,444.0,0.35,4.2,0.0
620,-122.45,38.25,293.5,0.608,1.514586426,0.0
621,-122.5,38.25,444.0,0.608,1.514586426,0.0
622,-122.15,38.2,351.9,0.58,3.513333496,0.0
623,-122.15,38.15,468.4,0.606666687,1.255942017,0.0
624,-122.15,38.1,502.5,0.0,0.8675,0.0
625,-122.2,38.1,386.6,0.056610168,0.86,0.0
626,-121.25,38.35,386.6,0.626,1.327804932,0.0
627,-121.45,38.4,386.6,0.608,2.704,0.0
628,-122.3,37.8,225.6,0.170704224,0.8575,0.0
629,-122.25,37.8,351.9,0.132676056,0.8725,0.0
630,-122.3,37.5,733.4,0.094375,0.8725,0.0
631,-119.15,35.35,228.2,0.0,5.7,0.0
632,-117.15,33.8,386.6,0.0,0.0,0.0
633,-117.15,33.7,386.6,0.0,0.0,0.0
634,-117.15,33.65,386.6,0.0,0.0,0.0
635,-117.15,33.6,710.1,0.0,0.0,0.0
636,-117.85,33.8,386.6,0.35,3.2,0.0
637,-122.4,37.75,386.6,0.0,0.87,0.0
638,-122.4,37.75,386.6,0.0,0.87,0.0
639,-122.35,37.55,733.4,0.019704288,0.8575,0.0
640,-122.35,37.55,733.4,0.019704288,0.8575,0.0
641,-122.1,37.4,293.5,0.482200012,0.871428589,0.0
642,-122.0,37.4,228.2,0.443092773,0.8575,0.0
643,-118.2,33.85,293.5,0.6,4.8,0.0
644,-118.2,33.85,293.5,0.6,4.8,0.0
645,-118.2,33.8,228.2,0.75,3.85,0.0
646,-122.05,39.35,228.2,0.606,3.513333496,0.0
647,-121.9,39.35,228.2,0.317714294,2.006111084,0.0
648,-121.85,39.35,228.2,0.337714264,1.926394531,0.0
649,-122.3,37.9,351.9,0.038315788,0.8575,0.0
650,-122.1,37.6,176.1,0.247222214,0.8575,0.0
651,-122.0,37.5,176.1,0.345617981,0.8575,0.0
652,-122.4,37.7,225.6,0.019607651,0.855,0.0
653,-122.4,37.7,225.6,0.019607651,0.855,0.0
654,-122.4,37.65,225.6,0.074920639,0.8575,0.0
655,-122.4,37.6,386.6,0.056333332,0.87,0.0
656,-122.25,37.5,293.5,0.074920639,0.8575,0.0
657,-122.25,37.5,293.5,0.074920639,0.8575,0.0
658,-122.4,37.6,386.6,0.056333332,0.87,0.0
659,-122.35,37.55,733.4,0.019704288,0.8575,0.0
660,-122.25,37.45,468.4,0.306352936,0.885,0.0
661,-122.1,37.4,293.5,0.482200012,0.871428589,0.0
662,-121.95,37.4,228.2,0.608,0.957746521,0.0
663,-122.4,37.7,225.6,0.019607651,0.855,0.0
664,-121.45,36.85,293.5,0.0,2.15,0.0
665,-121.45,36.85,293.5,0.0,2.15,0.0
666,-119.8,35.6,293.5,0.0,8.6,0.0
667,-119.7,35.5,293.5,0.0,8.15,0.0
668,-119.7,35.45,293.5,0.0,7.4,0.0
669,-119.55,35.3,444.0,0.0,6.5,0.0
670,-119.2,35.1,293.5,0.0,5.55,0.0
671,-119.2,35.1,293.5,0.0,5.55,0.0
672,-119.0,35.0,444.0,0.0,4.75,0.0
673,-114.5,34.7,710.1,0.0,0.0,0.0
674,-119.45,35.1,444.0,0.0,4.8,0.0
675,-119.1,35.05,293.5,0.0,5.65,0.0
676,-115.1,34.7,710.1,0.0,0.0,0.0
677,-115.15,34.7,710.1,0.0,0.0,0.0
678,-115.4,34.65,351.9,0.0,0.55,0.0
679,-115.55,34.7,386.6,0.0,0.55,0.0
680,-115.55,34.7,386.6,0.0,0.55,0.0
681,-115.65,34.7,444.0,0.0,0.0,0.0
682,-115.65,34.7,444.0,0.0,0.0,0.0
683,-115.8,34.65,386.6,0.0,0.0,0.0
684,-115.5,34.5,293.5,0.0,0.65,0.0
685,-115.4,34.4,293.5,0.0,0.6,0.0
686,-115.35,34.4,293.5,0.0,0.0,0.0
687,-115.35,34.4,293.5,0.0,0.0,0.0
688,-115.3,34.4,351.9,0.0,0.0,0.0
689,-115.25,34.35,351.9,0.0,0.0,0.0
690,-114.65,33.7,293.5,0.0,0.0,0.0
691,-114.65,33.7,293.5,0.0,0.0,0.0
692,-116.75,34.7,386.6,0.0,0.0,0.0
693,-116.9,34.7,710.1,0.0,0.0,0.0
694,-117.3,34.55,351.9,0.0,1.3,0.0
695,-117.3,34.55,351.9,0.0,1.3,0.0
696,-117.4,34.55,293.5,0.0,1.75,0.0
697,-117.45,34.55,293.5,0.0,1.75,0.0
698,-118.0,34.55,293.5,0.0,0.0,0.0
699,-118.0,34.55,293.5,0.0,0.0,0.0
700,-118.05,34.55,293.5,0.0,0.0,0.0
701,-117.5,34.55,293.5,0.0,1.6,0.0
702,-117.7,34.55,293.5,0.0,1.0,0.0
703,-117.75,34.55,293.5,0.0,0.75,0.0
704,-118.0,34.55,293.5,0.0,0.0,0.0
705,-118.4,34.4,468.4,0.15,0.6,0.0
706,-118.05,34.05,293.5,0.4,4.15,0.0
707,-117.95,34.0,351.9,0.25,1.85,0.0
708,-117.75,34.0,385.1,0.2,1.05,0.0
709,-117.35,33.95,386.6,0.15,0.35,0.0
710,-117.05,33.95,444.0,0.0,2.3,0.0
711,-117.0,33.95,351.9,0.0,2.9,0.0
712,-117.0,33.95,351.9,0.0,2.9,0.0
713,-117.0,33.95,351.9,0.0,2.9,0.0
714,-116.7,33.9,710.1,0.0,1.25,0.0
715,-116.5,33.9,351.9,0.95,1.55,0.0
716,-116.1,33.7,351.9,0.55,0.55,0.0
717,-115.85,33.65,351.9,0.05,1.45,0.0
718,-118.5,34.2,293.5,0.35,2.4,0.0
719,-118.45,34.15,293.5,0.25,1.1,0.0
720,-118.3,34.15,710.1,0.25,0.35,0.0
721,-118.2,34.1,385.1,0.35,1.75,0.0
722,-118.2,34.1,385.1,0.35,1.75,0.0
723,-118.4,34.3,444.0,0.15,1.8,0.0
724,-118.4,34.3,444.0,0.15,1.8,0.0
725,-118.35,34.2,293.5,0.55,1.2,0.0
726,-118.3,34.15,710.1,0.25,0.35,0.0
727,-118.3,33.95,386.6,0.7,4.05,0.0
728,-118.2,33.95,228.2,0.9,5.7,0.0
729,-118.15,33.95,228.2,0.8,5.1,0.0
730,-118.45,34.05,386.6,0.35,2.95,0.0
731,-118.4,33.9,386.6,0.85,2.5,0.0
732,-118.4,33.9,386.6,0.85,2.5,0.0
733,-117.85,33.9,293.5,0.45,2.5,0.0
734,-117.65,33.9,468.4,0.2,4.05,0.0
735,-117.5,33.9,386.6,0.15,0.35,0.0
736,-117.35,33.9,710.1,0.0,0.0,0.0
737,-117.2,33.9,386.6,0.0,0.0,0.0
738,-116.95,33.9,351.9,0.0,2.15,0.0
739,-116.5,33.9,351.9,0.95,1.55,0.0
740,-116.5,33.9,351.9,0.95,1.55,0.0
741,-116.3,33.8,293.5,0.7,1.85,0.0
742,-116.2,33.75,386.6,1.05,1.45,0.0
743,-115.9,33.65,351.9,0.05,1.75,0.0
744,-115.8,33.65,351.9,0.05,1.35,0.0
745,-115.25,33.65,386.6,0.0,0.0,0.0
746,-115.0,33.6,293.5,0.0,0.0,0.0
747,-117.6,33.4,386.6,0.0,1.95,0.0
748,-117.55,33.35,303.4311164,0.0,1.4,0.0
749,-117.4,33.2,276.6793683,0.0,0.75,0.0
750,-117.3,33.1,386.6,0.0,1.0,0.0
751,-117.3,33.1,386.6,0.0,1.0,0.0
752,-114.9,32.95,386.6,0.2,0.2,0.0
753,-114.9,32.95,386.6,0.2,0.2,0.0
754,-114.85,32.9,386.6,0.4,0.4,0.0
755,-114.85,32.75,293.5,0.7,1.3,0.0
756,-115.5,33.7,293.5,0.0,1.35,0.0
757,-115.5,33.7,293.5,0.0,1.35,0.0
758,-115.5,33.7,293.5,0.0,1.35,0.0
759,-115.35,33.7,386.6,0.0,0.0,0.0
760,-114.95,33.6,228.2,0.0,0.0,0.0
761,-114.65,33.6,228.2,0.0,0.0,0.0
762,-118.1,34.1,386.6,0.2,1.9,0.0
763,-118.5,34.1,710.1,0.1,0.35,0.0
764,-118.35,33.85,386.6,0.9,2.5,0.0
765,-118.25,33.85,228.2,0.6,4.0,0.0
766,-117.65,33.5,293.5,0.0,2.2,0.0
767,-117.65,33.5,293.5,0.0,2.2,0.0
768,-114.75,33.55,386.6,0.0,0.0,0.0
769,-114.7,33.35,293.5,0.0,0.0,0.0
770,-114.8,33.25,468.4,0.0,0.0,0.0
771,-114.9,33.0,386.6,0.1,0.1,0.0
772,-114.9,33.0,386.6,0.1,0.1,0.0
773,-116.75,34.85,293.5,0.0,0.7,0.0
774,-116.65,34.85,228.2,0.0,1.55,0.0
775,-116.45,34.8,293.5,0.0,1.3,0.0
776,-116.15,34.7,351.9,0.0,0.0,0.0
777,-115.55,34.55,228.2,0.0,0.75,0.0
778,-115.25,34.65,351.9,0.0,0.0,0.0
779,-115.15,34.7,710.1,0.0,0.0,0.0
780,-115.0,34.7,351.9,0.0,0.0,0.0
781,-114.85,34.7,710.1,0.0,0.0,0.0
782,-114.5,34.7,710.1,0.0,0.0,0.0
783,-120.45,36.65,228.2,0.0,5.8,0.0
784,-120.35,36.75,228.2,0.0,3.45,0.0
785,-121.85,37.4,293.5,0.608,3.316,0.0
786,-121.7,37.2,571.6,0.0,1.75,0.0
787,-121.7,37.2,571.6,0.0,1.75,0.0
788,-121.6,37.15,571.6,0.0,1.65,0.0
789,-121.6,37.1,293.5,0.0,1.5,0.0
790,-121.5,37.0,293.5,0.0,2.0,0.0
791,-121.15,36.7,733.4,0.0,1.6,0.0
792,-121.1,36.65,571.6,0.0,1.55,0.0
793,-120.8,36.6,351.9,0.0,1.8,0.0
794,-120.3,36.35,293.5,0.0,6.9,0.0
795,-120.3,36.35,293.5,0.0,6.9,0.0
796,-120.2,36.25,228.2,0.0,7.7,0.0
797,-120.05,36.05,444.0,0.0,7.4,0.0
798,-119.9,35.95,293.5,0.0,7.5,0.0
799,-119.9,35.9,386.6,0.0,7.35,0.0
800,-119.75,35.75,228.2,0.0,6.8,0.0
801,-119.5,35.55,293.5,0.0,7.35,0.0
802,-119.25,35.4,228.2,0.0,6.2,0.0
803,-119.2,35.35,228.2,0.0,5.85,0.0
804,-118.65,35.15,710.1,0.0,0.0,0.0
805,-118.5,35.1,710.1,0.0,0.9,0.0
806,-118.45,35.1,386.6,0.0,1.0,0.0
807,-117.95,35.0,710.1,0.0,0.0,0.0
808,-117.75,35.0,228.2,0.0,0.85,0.0
809,-117.75,35.0,228.2,0.0,0.85,0.0
810,-117.55,35.0,293.5,0.0,0.55,0.0
811,-117.4,34.95,386.6,0.0,1.1,0.0
812,-117.3,34.95,386.6,0.0,0.55,0.0
813,-117.25,34.9,351.9,0.0,0.9,0.0
814,-116.8,34.85,293.5,0.0,0.0,0.0
815,-116.55,34.8,228.2,0.0,1.35,0.0
816,-116.5,34.8,518.9,0.0,1.35,0.0
817,-116.1,34.65,468.4,0.0,0.0,0.0
818,-115.9,34.6,351.9,0.0,0.75,0.0
819,-115.4,34.6,293.5,0.0,0.0,0.0
820,-115.1,34.7,710.1,0.0,0.0,0.0
821,-114.85,34.7,710.1,0.0,0.0,0.0
822,-121.6,37.1,293.5,0.0,1.5,0.0
823,-121.5,37.05,502.5,0.0,1.85,0.0
824,-121.25,36.75,502.5,0.0,1.8,0.0
825,-120.75,36.6,502.5,0.0,2.1,0.0
826,-120.35,36.4,293.5,0.0,6.25,0.0
827,-120.25,36.3,293.5,0.0,7.55,0.0
828,-120.1,36.1,293.5,0.0,7.15,0.0
829,-120.1,36.05,385.1,0.0,7.25,0.0
830,-119.8,35.8,228.2,0.0,6.8,0.0
831,-119.65,35.7,228.2,0.0,7.3,0.0
832,-119.5,35.55,293.5,0.0,7.35,0.0
833,-119.45,35.55,444.0,0.0,7.4,0.0
834,-119.45,35.5,228.2,0.0,7.5,0.0
835,-118.7,35.15,710.1,0.0,0.0,0.0
836,-118.6,35.15,351.9,0.0,0.0,0.0
837,-118.55,35.15,710.1,0.0,0.0,0.0
838,-118.15,35.05,293.5,0.0,1.15,0.0
839,-118.1,35.05,293.5,0.0,1.0,0.0
840,-117.6,35.0,293.5,0.0,0.0,0.0
841,-117.0,34.9,351.9,0.0,0.0,0.0
842,-116.9,34.85,351.9,0.0,0.0,0.0
843,-116.4,34.8,293.5,0.0,1.1,0.0
844,-116.2,34.7,386.6,0.0,0.0,0.0
845,-116.05,34.65,518.9,0.0,0.0,0.0
846,-116.0,34.6,351.9,0.0,0.0,0.0
847,-115.95,34.6,351.9,0.0,0.0,0.0
848,-115.95,34.6,351.9,0.0,0.0,0.0
849,-115.85,34.6,351.9,0.0,1.0,0.0
850,-115.7,34.55,293.5,0.0,1.25,0.0
851,-115.35,34.6,351.9,0.0,0.0,0.0
852,-115.35,34.6,351.9,0.0,0.0,0.0
853,-115.0,34.7,351.9,0.0,0.0,0.0
854,-119.25,35.3,228.2,0.0,6.1,0.0
855,-119.3,35.25,228.2,0.0,6.15,0.0
856,-118.9,34.3,444.0,0.45,6.2,0.0
857,-114.65,34.9,351.9,0.0,0.0,0.0
858,-115.25,34.9,351.9,0.0,0.0,0.0
859,-115.55,34.9,710.1,0.0,0.0,0.0
860,-115.6,34.9,351.9,0.0,0.0,0.0
861,-115.85,34.85,351.9,0.0,0.0,0.0
862,-116.15,34.75,351.9,0.0,0.0,0.0
863,-116.4,34.8,293.5,0.0,1.1,0.0
864,-118.05,33.8,228.2,0.8,4.6,0.0
865,-118.05,33.8,228.2,0.8,4.6,0.0
866,-117.95,33.8,228.2,0.65,4.4,0.0
867,-117.9,33.8,228.2,0.45,4.7,0.0
868,-122.25,39.35,293.5,0.33,3.506666504,0.0
869,-122.2,40.15,351.9,0.593333313,2.703606445,0.0
870,-122.25,39.95,386.6,0.608888916,3.413333496,0.0
871,-122.25,39.95,386.6,0.608888916,3.413333496,0.0
872,-122.25,39.9,386.6,0.61,3.413333496,0.0
873,-122.25,39.7,293.5,0.468717957,3.42,0.0
874,-122.25,39.55,228.2,0.348333313,3.506666504,0.0
875,-122.25,39.45,228.2,0.349090912,3.506666504,0.0
876,-122.25,39.4,228.2,0.33,3.506666504,0.0
877,-122.25,39.25,228.2,0.33,3.506666504,0.0
878,-122.25,39.2,228.2,0.33,3.506666504,0.0
879,-122.1,38.9,468.4,0.375,3.32,0.0
880,-122.05,38.9,386.6,0.582857117,3.42,0.0
881,-122.05,38.85,468.4,0.411891907,3.413333496,0.0
882,-121.85,38.25,386.6,0.608,3.513333496,0.0
883,-121.85,38.25,386.6,0.608,3.513333496,0.0
884,-121.7,37.85,502.5,0.333333313,3.413333496,0.0
885,-121.85,37.6,444.0,0.59,1.671777832,0.0
886,-121.9,37.55,468.4,0.346666687,3.22,0.0
887,-121.75,37.75,351.9,0.6,3.32,0.0
888,-121.75,37.75,351.9,0.6,3.32,0.0
889,-116.35,35.25,351.9,0.0,0.0,0.0
890,-116.35,35.25,351.9,0.0,0.0,0.0
891,-116.15,35.4,386.6,0.0,0.0,0.0
892,-115.7,35.55,351.9,0.0,0.0,0.0
893,-115.65,35.6,386.6,0.0,0.0,0.0
894,-115.75,35.55,293.5,0.0,0.0,0.0
895,-115.95,35.45,710.1,0.0,0.0,0.0
896,-116.0,35.45,710.1,0.0,0.0,0.0
897,-116.2,35.35,293.5,0.0,0.0,0.0
898,-116.3,35.3,351.9,0.0,0.0,0.0
899,-116.6,35.05,351.9,0.0,0.0,0.0
900,-116.75,34.95,351.9,0.0,0.75,0.0
901,-117.75,33.9,385.1,0.2,2.4,0.0
902,-117.7,34.05,293.5,0.2,0.55,0.0
903,-117.65,34.1,351.9,0.35,0.95,0.0
904,-117.2,34.4,710.1,0.0,1.05,0.0
905,-117.0,34.5,386.6,0.0,0.85,0.0
906,-116.8,34.6,351.9,0.0,0.0,0.0
907,-117.45,34.55,293.5,0.0,1.75,0.0
908,-117.45,34.45,351.9,0.0,1.75,0.0
909,-117.45,34.4,386.6,0.0,1.65,0.0
910,-117.45,34.4,386.6,0.0,1.65,0.0
911,-117.5,34.1,293.5,0.2,0.45,0.0
912,-117.6,34.0,293.5,0.2,0.35,0.0
913,-117.75,33.9,385.1,0.2,2.4,0.0
914,-118.5,34.25,386.6,0.35,3.8,0.0
915,-118.55,34.15,385.1,0.1,0.85,0.0
916,-118.55,34.15,385.1,0.1,0.85,0.0
917,-118.5,34.1,710.1,0.1,0.35,0.0
918,-114.75,33.6,228.2,0.0,0.0,0.0
919,-114.85,33.6,293.5,0.0,0.0,0.0
920,-114.95,33.6,228.2,0.0,0.0,0.0
921,-115.0,33.6,293.5,0.0,0.0,0.0
922,-115.1,33.65,293.5,0.0,0.0,0.0
923,-115.8,33.65,351.9,0.05,1.35,0.0
924,-116.3,33.8,293.5,0.7,1.85,0.0
925,-116.5,33.85,293.5,0.75,0.75,0.0
926,-116.55,33.9,293.5,0.8,1.5,0.0
927,-116.7,33.9,710.1,0.0,1.25,0.0
928,-117.1,33.9,293.5,0.0,1.2,0.0
929,-118.05,33.85,228.2,0.8,4.55,0.0
930,-118.45,34.05,386.6,0.35,2.95,0.0
931,-118.4,34.0,293.5,0.6,4.55,0.0
932,-121.35,41.9,228.2,228.2,228.2,0.0
933,-121.3,41.8,518.9,518.9,518.9,0.0
934,-121.3,41.65,518.9,518.9,518.9,0.0
935,-121.55,41.3,518.9,518.9,518.9,0.0
936,-121.5,41.25,518.9,518.9,518.9,0.0
937,-121.5,41.25,518.9,518.9,518.9,0.0
938,-121.5,41.25,518.9,518.9,518.9,0.0
939,-121.55,41.1,228.2,228.2,228.2,0.0
940,-121.55,41.1,228.2,228.2,228.2,0.0
941,-121.55,41.05,518.9,518.9,518.9,0.0
942,-121.6,41.0,518.9,518.9,518.9,0.0
943,-121.6,40.95,518.9,518.9,518.9,0.0
944,-121.65,40.9,518.9,518.9,518.9,0.0
945,-121.7,40.85,518.9,518.9,518.9,0.0
946,-121.7,40.8,518.9,518.9,518.9,0.0
947,-121.75,40.75,518.9,518.9,518.9,0.0
948,-121.7,40.85,518.9,518.9,518.9,0.0
949,-121.85,40.6,518.9,518.9,518.9,0.0
950,-122.0,40.45,518.9,518.9,518.9,0.0
951,-121.95,40.5,518.9,518.9,518.9,0.0
952,-122.05,40.35,386.6,386.6,386.6,0.0
953,-122.15,40.25,468.4,0.393513519,1.188095215,0.0
954,-122.15,40.25,468.4,0.393513519,1.188095215,0.0
955,-122.25,39.65,293.5,0.375,3.42,0.0
956,-122.25,39.55,228.2,0.348333313,3.506666504,0.0
957,-122.05,38.75,386.6,0.594,3.42,0.0
958,-122.0,38.55,468.4,0.58,3.42,0.0
959,-121.95,38.45,386.6,0.596,3.506666504,0.0
960,-121.95,38.45,386.6,0.596,3.506666504,0.0
961,-121.9,38.35,228.2,0.604,3.513333496,0.0
962,-121.85,38.25,386.6,0.608,3.513333496,0.0
963,-121.6,37.8,386.6,0.346666687,3.513333496,0.0
964,-121.45,37.7,386.6,0.450666656,3.506666504,0.0
965,-121.4,37.65,293.5,0.326666687,3.42,0.0
966,-121.15,37.45,293.5,0.0,4.6,0.0
967,-121.15,37.4,293.5,0.0,4.35,0.0
968,-121.1,37.35,293.5,0.0,4.25,0.0
969,-121.1,37.3,468.4,0.0,4.1,0.0
970,-121.05,37.15,386.6,0.0,3.75,0.0
971,-120.8,36.9,386.6,0.0,4.55,0.0
972,-120.7,36.8,386.6,0.0,4.3,0.0
973,-118.15,35.05,293.5,0.0,1.15,0.0
974,-118.05,35.0,293.5,0.0,0.75,0.0
975,-118.0,35.0,710.1,0.0,0.0,0.0
976,-117.85,35.0,228.2,0.0,0.55,0.0
977,-117.85,35.0,228.2,0.0,0.55,0.0
978,-117.8,35.0,228.2,0.0,0.85,0.0
979,-117.75,35.0,228.2,0.0,0.85,0.0
980,-117.7,35.0,293.5,0.0,0.65,0.0
981,-117.65,35.0,293.5,0.0,0.0,0.0
982,-117.6,35.0,293.5,0.0,0.0,0.0
983,-117.15,34.85,386.6,0.0,1.3,0.0
984,-117.1,34.85,293.5,0.0,1.4,0.0
985,-117.05,34.85,386.6,0.0,1.35,0.0
986,-117.05,34.85,386.6,0.0,1.35,0.0
987,-117.0,34.85,386.6,0.0,1.15,0.0
988,-116.95,34.85,444.0,0.0,0.8,0.0
989,-116.95,34.85,444.0,0.0,0.8,0.0
990,-116.9,34.85,351.9,0.0,0.0,0.0
991,-116.9,34.85,351.9,0.0,0.0,0.0
992,-119.45,35.15,351.9,0.0,5.05,0.0
993,-119.25,35.05,351.9,0.0,5.55,0.0
994,-118.95,35.05,293.5,0.0,4.7,0.0
995,-118.65,35.1,710.1,0.0,0.0,0.0
996,-118.65,35.1,710.1,0.0,0.0,0.0
997,-118.4,35.1,386.6,0.0,1.0,0.0
998,-118.3,35.05,386.6,0.0,1.05,0.0
999,-121.0,42.0,244.3867195,244.3867195,244.3867195,0.0
