ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,section_crossed,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,beta_crossing,psi_dip,theta_rake
120237,-121.3625891,38.17240674,-121.3625931,38.17317971,-121.3625911,38.172793225,0.085951,2528,406.4,120237,1,128.7,358.8,281.0,102.2,,,128.7,-121.3625911,38.172793224999985,0.25,135,15,45
120238,-121.3625931,38.17317971,-121.362597,38.17395269,-121.36259505,38.1735662,0.085952,2528,406.4,120238,1,128.7,358.8,281.0,102.2,,,128.7,-121.36259504999998,38.1735662,0.25,135,15,45
120239,-121.362597,38.17395269,-121.362601,38.17472566,-121.362599,38.174339175,0.085951,2528,406.4,120239,1,42.9,358.8,293.0,114.20000000000002,,,42.9,-121.362599,38.17433917499999,0.25,135,15,45
120240,-121.362601,38.17472566,-121.3614802,38.17471957,-121.3620406,38.174722615,0.097976,2528,406.4,120240,1,49.1,89.4,300.0,149.4,,,49.1,-121.3620406,38.17472261500001,0.25,135,15,45
120241,-121.3614802,38.17471957,-121.3603593,38.17471349,-121.36091975,38.17471653,0.097984,2528,406.4,120241,1,147.3,89.4,283.0,166.4,,,147.3,-121.36091975,38.17471652999999,0.25,135,15,45
120242,-121.3603593,38.17471349,-121.3592385,38.1747074,-121.3597989,38.174710445,0.097976,2528,406.4,120242,1,147.3,89.4,277.0,172.39999999999998,,,147.3,-121.3597989,38.174710444999995,0.25,135,15,45
120243,-121.3592385,38.1747074,-121.3581176,38.17470132,-121.35867805,38.17470436,0.097984,2528,406.4,120243,1,49.1,89.4,276.0,173.4000000000001,,,49.1,-121.35867805,38.17470436,0.25,135,15,45
120244,-121.3581176,38.17470132,-121.3581356,38.17543449,-121.3581266,38.175067905,0.08154,2528,406.4,120244,1,40.7,357.9,281.0,103.10000000000004,,,40.7,-121.35812660000002,38.175067905,0.25,135,15,45
120245,-121.3581356,38.17543449,-121.3581536,38.17616766,-121.3581446,38.175801075,0.08154,2528,406.4,120245,1,122.1,357.9,292.0,114.10000000000008,,,122.1,-121.35814460000002,38.175801075,0.25,135,15,45
120246,-121.3581536,38.17616766,-121.3581717,38.17690084,-121.35816265,38.17653425,0.081541,2528,406.4,120246,1,203.5,357.9,277.0,99.1000000000001,,,203.5,-121.35816265,38.17653425,0.25,135,15,45
120247,-121.3581717,38.17690084,-121.3581897,38.17763401,-121.3581807,38.177267425,0.08154,2528,406.4,120247,1,122.1,357.9,287.0,109.10000000000008,,,122.1,-121.35818069999999,38.177267425,0.25,135,15,45
120248,-121.3581897,38.17763401,-121.3582077,38.17836718,-121.3581987,38.178000595,0.08154,2528,406.4,120248,1,40.7,357.9,268.0,90.10000000000004,,,40.7,-121.35819869999999,38.178000595,0.25,135,15,45
120249,-121.3582077,38.17836718,-121.3570807,38.17836556,-121.3576442,38.17836637,0.09851,2528,406.4,120249,1,49.4,89.1,270.0,179.09999999999997,,,49.4,-121.3576442,38.17836637,0.25,135,15,45
120250,-121.3570807,38.17836556,-121.3559537,38.17836393,-121.3565172,38.178364745,0.09851,2528,406.4,120250,1,148.1,89.1,271.0,178.0999999999999,,,148.1,-121.3565172,38.178364745,0.25,135,15,45
120251,-121.3559537,38.17836393,-121.3548268,38.1783623,-121.35539025,38.178363115,0.098502,2528,406.4,120251,1,246.8,89.1,261.0,171.90000000000003,,,246.8,-121.35539025,38.178363115,0.25,135,15,45
120252,-121.3548268,38.1783623,-121.3536998,38.17836067,-121.3542633,38.178361485,0.09851,2528,406.4,120252,1,345.6,89.1,273.0,176.10000000000002,,,345.6,-121.35426330000001,38.178361484999996,0.25,135,15,45
120253,-121.3536998,38.17836067,-121.3525729,38.17835904,-121.35313635,38.178359855,0.098502,2528,406.4,120253,1,444.3,89.1,273.0,176.10000000000002,,,444.3,-121.35313635000001,38.178359855,0.25,135,15,45
120254,-121.3525729,38.17835904,-121.3514459,38.17835742,-121.3520094,38.17835823,0.09851,2528,406.4,120254,1,543.0,89.1,253.0,163.89999999999998,,,543.0,-121.3520094,38.17835823,0.25,135,15,45
120255,-121.3514459,38.17835742,-121.3503189,38.17835579,-121.3508824,38.178356605,0.09851,2528,406.4,120255,1,641.7,89.1,193.0,103.9,,,641.7,-121.3508824,38.17835660499998,0.25,135,15,45
120256,-121.3503189,38.17835579,-121.349192,38.17835416,-121.34975545,38.178354975,0.098502,2528,406.4,120256,1,740.5,89.1,237.0,147.9,,,740.5,-121.34975545,38.178354975000005,0.25,135,15,45
120257,-121.349192,38.17835416,-121.348065,38.17835253,-121.3486285,38.178353345,0.09851,2528,406.4,120257,1,839.2,89.1,291.0,158.10000000000005,,,839.2,-121.34862850000002,38.178353345,0.25,135,15,45
120258,-121.348065,38.17835253,-121.3469381,38.17835091,-121.34750155,38.17835172,0.098502,2528,406.4,120258,1,937.9,89.1,280.0,169.10000000000005,,,937.9,-121.34750155000002,38.17835172000001,0.25,135,15,45
120259,-121.3469381,38.17835091,-121.3458806,38.1783484,-121.34640935,38.178349655,0.092436,2528,406.4,120259,1,972.8,89.2,268.0,178.80000000000004,,,972.8,-121.34640935,38.178349655000005,0.25,135,15,45
120260,-121.3458806,38.1783484,-121.344823,38.17834589,-121.3453518,38.178347145,0.092444,2528,406.4,120260,1,880.1,89.1,312.0,137.10000000000005,,,880.1,-121.3453518,38.17834714499999,0.25,135,15,45
120261,-121.344823,38.17834589,-121.3437655,38.17834338,-121.34429425,38.178344635,0.092436,2528,406.4,120261,1,787.5,89.1,289.0,160.10000000000005,,,787.5,-121.34429425,38.17834463499999,0.25,135,15,45
120262,-121.3437655,38.17834338,-121.342708,38.17834087,-121.34323675,38.178342125,0.092436,2528,406.4,120262,1,694.8,89.1,324.0,125.1,,,694.8,-121.34323675000002,38.17834212500001,0.25,135,15,45
120263,-121.342708,38.17834087,-121.3416505,38.17833837,-121.34217925,38.17833962,0.092436,2528,406.4,120263,1,602.2,89.1,319.0,130.1,,,602.2,-121.34217925,38.178339619999996,0.25,135,15,45
120264,-121.3416505,38.17833837,-121.340593,38.17833586,-121.34112175,38.178337115,0.092436,2528,406.4,120264,1,509.6,89.1,312.0,137.10000000000005,,,509.6,-121.34112175,38.17833711499999,0.25,135,15,45
120265,-121.340593,38.17833586,-121.3395354,38.17833335,-121.3400642,38.178334605,0.092444,2528,406.4,120265,1,416.9,89.1,313.0,136.10000000000005,,,416.9,-121.3400642,38.17833460499999,0.25,135,15,45
120266,-121.3395354,38.17833335,-121.3384779,38.17833084,-121.33900665,38.178332095,0.092436,2528,406.4,120266,1,324.3,89.1,313.0,136.10000000000005,,,324.3,-121.33900665000002,38.178332095,0.25,135,15,45
120267,-121.3384779,38.17833084,-121.3374204,38.17832833,-121.33794915,38.178329585,0.092436,2528,406.4,120267,1,231.6,89.1,286.0,163.1,,,231.6,-121.33794915000001,38.178329585,0.25,135,15,45
120268,-121.3374204,38.17832833,-121.3363629,38.17832583,-121.33689165,38.17832708,0.092436,2528,406.4,120268,1,139.0,89.1,252.0,162.9,,,139.0,-121.33689165,38.17832708,0.25,135,15,45
120269,-121.3363629,38.17832583,-121.3353054,38.17832332,-121.33583415,38.178324575,0.092436,2528,406.4,120269,1,46.3,89.1,270.0,179.09999999999997,,,46.3,-121.33583415,38.17832457499999,0.25,135,15,45
120270,-121.3353054,38.17832332,-121.3353317,38.17915138,-121.33531855,38.17873735,0.092105,2528,406.4,120270,1,46.0,357.5,345.0,167.49999999999997,,,46.0,-121.33531855000001,38.17873735,0.25,135,15,45
120271,-121.3353317,38.17915138,-121.3353581,38.17997944,-121.3353449,38.17956541,0.092105,2528,406.4,120271,1,137.9,357.5,24.0,153.50000000000006,,,137.9,-121.3353449,38.179565409999995,0.25,135,15,45
120272,-121.3353581,38.17997944,-121.3353845,38.1808075,-121.3353713,38.18039347,0.092105,2528,406.4,120272,1,229.8,357.5,63.0,114.50000000000004,,,229.8,-121.33537130000002,38.18039347,0.25,135,15,45
120273,-121.3353845,38.1808075,-121.3354108,38.18163556,-121.33539765,38.18122153,0.092105,2528,406.4,120273,1,321.8,357.5,213.0,144.50000000000006,,,321.8,-121.33539765000002,38.181221529999995,0.25,135,15,45
120274,-121.3354108,38.18163556,-121.3354372,38.18246362,-121.335424,38.18204959,0.092105,2528,406.4,120274,1,413.7,357.5,319.0,141.49999999999994,,,413.7,-121.335424,38.18204958999999,0.25,135,15,45
120275,-121.3354372,38.18246362,-121.3354636,38.18329168,-121.3354504,38.18287765,0.092105,2528,406.4,120275,1,505.6,357.5,358.0,179.50000000000085,,,505.6,-121.3354504,38.18287765000001,0.25,135,15,45
120276,-121.3354636,38.18329168,-121.33549,38.18411974,-121.3354768,38.18370571,0.092105,2528,406.4,120276,1,413.7,357.5,22.0,155.50000000000006,,,413.7,-121.3354768,38.18370570999999,0.25,135,15,45
120277,-121.33549,38.18411974,-121.3355163,38.1849478,-121.33550315,38.18453377,0.092105,2528,406.4,120277,1,321.8,357.5,221.0,136.50000000000003,,,321.8,-121.33550314999998,38.184533769999994,0.25,135,15,45
120278,-121.3355163,38.1849478,-121.3355427,38.18577587,-121.3355295,38.185361835,0.092106,2528,406.4,120278,1,229.8,357.5,276.0,98.49999999999991,,,229.8,-121.3355295,38.185361835,0.25,135,15,45
120279,-121.3355427,38.18577587,-121.3355691,38.18660393,-121.3355559,38.1861899,0.092105,2528,406.4,120279,1,137.9,357.5,269.0,91.49999999999996,,,137.9,-121.3355559,38.1861899,0.25,135,15,45
120280,-121.3355691,38.18660393,-121.3355954,38.18743199,-121.33558225,38.18701796,0.092105,2528,406.4,120280,1,46.0,357.5,263.0,94.50000000000004,,,46.0,-121.33558225000002,38.18701796,0.25,135,15,45
120281,-121.3355954,38.18743199,-121.3345446,38.18741821,-121.33507,38.1874251,0.091851,2528,406.4,120281,1,46.0,89.9,278.0,171.90000000000003,,,46.0,-121.33507,38.18742509999999,0.25,135,15,45
120282,-121.3345446,38.18741821,-121.3334937,38.18740442,-121.33401915,38.187411315,0.09186,2528,406.4,120282,1,138.1,89.9,36.0,126.1,,,138.1,-121.33401914999999,38.187411315000006,0.25,135,15,45
120283,-121.3334937,38.18740442,-121.3324428,38.18739064,-121.33296825,38.18739753,0.09186,2528,406.4,120283,1,230.2,89.9,43.0,133.1,,,230.2,-121.33296824999998,38.187397530000005,0.25,135,15,45
120284,-121.3324428,38.18739064,-121.3313919,38.18737686,-121.33191735,38.18738375,0.09186,2528,406.4,120284,1,322.2,89.9,301.0,148.90000000000003,,,322.2,-121.33191735,38.187383749999995,0.25,135,15,45
120285,-121.3313919,38.18737686,-121.330341,38.18736308,-121.33086645,38.18736997,0.09186,2528,406.4,120285,1,414.3,89.9,246.0,156.10000000000002,,,414.3,-121.33086645000002,38.18736997,0.25,135,15,45
120286,-121.330341,38.18736308,-121.3292902,38.1873493,-121.3298156,38.18735619,0.091851,2528,406.4,120286,1,322.2,89.9,199.0,109.1,,,322.2,-121.3298156,38.187356189999996,0.25,135,15,45
120287,-121.3292902,38.1873493,-121.3282393,38.18733552,-121.32876475,38.18734241,0.09186,2528,406.4,120287,1,230.2,89.9,231.0,141.10000000000002,,,230.2,-121.32876475000002,38.18734241000001,0.25,135,15,45
120288,-121.3282393,38.18733552,-121.3271884,38.18732174,-121.32771385,38.18732863,0.09186,2528,406.4,120288,1,138.1,89.9,203.0,113.1,,,138.1,-121.32771385000001,38.18732863,0.25,135,15,45
120289,-121.3271884,38.18732174,-121.3261375,38.18730796,-121.32666295,38.18731485,0.09186,2528,406.4,120289,1,46.0,89.9,222.0,132.1,,,46.0,-121.32666295,38.18731485,0.25,135,15,45
120290,-121.3261375,38.18730796,-121.3261481,38.18790054,-121.3261428,38.18760425,0.065898,2528,406.4,120290,1,32.9,358.2,258.0,100.20000000000005,,,32.9,-121.3261428,38.18760424999999,0.25,135,15,45
120291,-121.3261481,38.18790054,-121.3261586,38.18849313,-121.32615335,38.188196835,0.065899,2528,406.4,120291,1,32.9,358.2,198.0,160.20000000000002,,,32.9,-121.32615335000001,38.18819683499999,0.25,135,15,45
120292,-121.3261586,38.18849313,-121.3251244,38.18851163,-121.3256415,38.18850238,0.090409,2528,406.4,120292,1,45.3,87.7,181.0,93.29999999999998,,,45.3,-121.32564150000002,38.188502379999996,0.25,135,15,45
120293,-121.3251244,38.18851163,-121.3240902,38.18853014,-121.3246073,38.188520885,0.090409,2528,406.4,120293,1,135.9,87.7,229.0,141.29999999999998,,,135.9,-121.3246073,38.188520884999996,0.25,135,15,45
120294,-121.3240902,38.18853014,-121.323056,38.18854865,-121.3235731,38.188539395,0.090409,2528,406.4,120294,1,135.9,87.7,130.0,137.7,,,135.9,-121.32357310000002,38.18853939500001,0.25,135,15,45
120295,-121.323056,38.18854865,-121.3220218,38.18856716,-121.3225389,38.188557905,0.090409,2528,406.4,120295,1,45.3,87.7,73.0,165.3,,,45.3,-121.3225389,38.188557904999996,0.25,135,15,45
120296,-121.3220218,38.18856716,-121.3215291,38.18929685,-121.32177545,38.188932005,0.091856,2528,406.4,120296,1,45.9,27.0,96.0,111.0,,,45.9,-121.32177544999999,38.188932005000005,0.25,135,15,45
120297,-121.3215291,38.18929685,-121.3210365,38.19002655,-121.3212828,38.1896617,0.091853,2528,406.4,120297,1,137.7,27.0,322.0,114.99999999999996,,,137.7,-121.3212828,38.189661699999995,0.25,135,15,45
120298,-121.3210365,38.19002655,-121.3205438,38.19075625,-121.32079015,38.1903914,0.091857,2528,406.4,120298,1,229.4,27.0,206.0,178.99999999999974,,,229.4,-121.32079015000001,38.190391399999996,0.25,135,15,45
120299,-121.3205438,38.19075625,-121.3200511,38.19148595,-121.32029745,38.1911211,0.091856,2528,406.4,120299,1,321.2,27.0,214.0,173.00000000000003,,,321.2,-121.32029745,38.19112109999999,0.25,135,15,45
120300,-121.3200511,38.19148595,-121.3195584,38.19221564,-121.31980475,38.191850795,0.091855,2528,406.4,120300,1,229.4,27.0,40.0,167.00000000000003,,,229.4,-121.31980475,38.191850795,0.25,135,15,45
120301,-121.3195584,38.19221564,-121.3190657,38.19294534,-121.31931205,38.19258049,0.091856,2528,406.4,120301,1,137.6,27.0,1.0,154.0,,,137.6,-121.31931204999998,38.19258049,0.25,135,15,45
120302,-121.3190657,38.19294534,-121.318573,38.19367504,-121.31881935,38.19331019,0.091856,2528,406.4,120302,1,45.9,27.0,197.0,170.00000000000003,,,45.9,-121.31881934999998,38.19331019,0.25,135,15,45
120303,-121.318573,38.19367504,-121.3176306,38.19375676,-121.3181018,38.1937159,0.082857,2528,406.4,120303,1,41.5,82.7,197.0,114.29999999999998,,,41.5,-121.3181018,38.193715899999994,0.25,135,15,45
120304,-121.3176306,38.19375676,-121.3176698,38.19460848,-121.3176502,38.19418262,0.094769,2528,406.4,120304,1,47.3,356.9,114.0,117.10000000000002,,,47.3,-121.3176502,38.19418262,0.25,135,15,45
120305,-121.3176698,38.19460848,-121.3177091,38.19546021,-121.31768945,38.195034345,0.09477,2528,406.4,120305,1,141.9,356.9,116.0,119.10000000000004,,,141.9,-121.31768945,38.195034344999996,0.25,135,15,45
120306,-121.3177091,38.19546021,-121.3177483,38.19631193,-121.3177287,38.19588607,0.094769,2528,406.4,120306,1,47.3,356.9,249.0,107.9,,,47.3,-121.31772869999999,38.19588607,0.25,135,15,45
120307,-121.3177483,38.19631193,-121.3166295,38.19631594,-121.3171889,38.196313935,0.09777,2528,406.4,120307,1,49.0,88.7,249.0,160.3,,,49.0,-121.31718890000002,38.196313935,0.25,135,15,45
120308,-121.3166295,38.19631594,-121.3155107,38.19631994,-121.3160701,38.19631794,0.09777,2528,406.4,120308,1,147.0,88.7,220.0,131.3,,,147.0,-121.31607010000002,38.19631794,0.25,135,15,45
120309,-121.3155107,38.19631994,-121.3143919,38.19632394,-121.3149513,38.19632194,0.09777,2528,406.4,120309,1,245.0,88.7,197.0,108.29999999999998,,,245.0,-121.31495130000002,38.19632194,0.25,135,15,45
120310,-121.3143919,38.19632394,-121.313273,38.19632795,-121.31383245,38.196325945,0.097779,2528,406.4,120310,1,343.0,88.7,210.0,121.3,,,343.0,-121.31383245000002,38.196325945,0.25,135,15,45
120311,-121.313273,38.19632795,-121.3121542,38.19633195,-121.3127136,38.19632995,0.09777,2528,406.4,120311,1,441.0,88.7,211.0,122.3,,,441.0,-121.3127136,38.19632995,0.25,135,15,45
120312,-121.3121542,38.19633195,-121.3110354,38.19633595,-121.3115948,38.19633395,0.09777,2528,406.4,120312,1,539.0,88.7,250.0,161.29999999999995,,,539.0,-121.31159479999998,38.19633395000001,0.25,135,15,45
120313,-121.3110354,38.19633595,-121.3099166,38.19633995,-121.310476,38.19633795,0.09777,2528,406.4,120313,1,637.0,88.7,246.0,157.30000000000004,,,637.0,-121.31047599999998,38.19633795,0.25,135,15,45
120314,-121.3099166,38.19633995,-121.3087977,38.19634396,-121.30935715,38.196341955,0.097779,2528,406.4,120314,1,677.0,88.7,246.0,157.30000000000004,,,677.0,-121.30935715000001,38.19634195499999,0.25,135,15,45
120315,-121.3087977,38.19634396,-121.3076789,38.19634796,-121.3082383,38.19634596,0.09777,2528,406.4,120315,1,579.0,88.7,238.0,149.3,,,579.0,-121.30823830000001,38.19634596,0.25,135,15,45
120316,-121.3076789,38.19634796,-121.3065601,38.19635196,-121.3071195,38.19634996,0.09777,2528,406.4,120316,1,481.0,88.7,235.0,146.29999999999998,,,481.0,-121.30711950000001,38.196349960000006,0.25,135,15,45
120317,-121.3065601,38.19635196,-121.3054413,38.19635596,-121.3060007,38.19635396,0.09777,2528,406.4,120317,1,383.0,88.7,218.0,129.29999999999998,,,383.0,-121.30600070000001,38.196353959999996,0.25,135,15,45
120318,-121.3054413,38.19635596,-121.3043224,38.19635997,-121.30488185,38.196357965,0.097779,2528,406.4,120318,1,285.0,88.7,49.0,140.3,,,285.0,-121.30488185,38.19635796499999,0.25,135,15,45
120319,-121.3043224,38.19635997,-121.3032036,38.19636397,-121.303763,38.19636197,0.09777,2528,406.4,120319,1,187.0,88.7,83.0,174.29999999999995,,,187.0,-121.303763,38.19636196999999,0.25,135,15,45
120320,-121.3032036,38.19636397,-121.3020848,38.19636797,-121.3026442,38.19636597,0.09777,2528,406.4,120320,1,89.0,88.7,135.0,133.7,,,89.0,-121.3026442,38.196365969999995,0.25,135,15,45
120321,-121.3020848,38.19636797,-121.3016318,38.19641571,-121.3018583,38.19639184,0.039941,2528,406.4,120321,1,20.0,81.3,208.0,126.7,,,20.0,-121.30185829999999,38.19639184,0.25,135,15,45
120322,-121.3016318,38.19641571,-121.3016517,38.19729383,-121.30164175,38.19685477,0.097658,2528,406.4,120322,1,48.7,357.9,208.0,149.89999999999995,,,48.7,-121.30164175,38.19685477000001,0.25,135,15,45
120323,-121.3016517,38.19729383,-121.3016715,38.19817196,-121.3016616,38.197732895,0.097659,2528,406.4,120323,1,146.2,357.9,226.0,131.89999999999995,,,146.2,-121.3016616,38.19773289500001,0.25,135,15,45
120324,-121.3016715,38.19817196,-121.3016914,38.19905008,-121.30168145,38.19861102,0.097658,2528,406.4,120324,1,146.2,357.9,14.0,163.8999999999999,,,146.2,-121.30168145,38.198611019999994,0.25,135,15,45
120325,-121.3016914,38.19905008,-121.3017113,38.1999282,-121.30170135,38.19948914,0.097658,2528,406.4,120325,1,48.7,357.9,14.0,163.8999999999999,,,48.7,-121.30170135000002,38.199489140000004,0.25,135,15,45
120326,-121.3017113,38.1999282,-121.3009659,38.2002076,-121.3013386,38.2000679,0.072165,2528,406.4,120326,1,36.1,63.5,314.0,109.50000000000006,,,36.1,-121.3013386,38.2000679,0.25,135,15,45
120327,-121.3009659,38.2002076,-121.3002204,38.200487,-121.30059315,38.2003473,0.072173,2528,406.4,120327,1,108.4,63.5,282.0,141.50000000000006,,,108.4,-121.30059314999998,38.2003473,0.25,135,15,45
120328,-121.3002204,38.200487,-121.299475,38.20076641,-121.2998477,38.200626705,0.072165,2528,406.4,120328,1,180.7,63.5,258.0,165.50000000000006,,,180.7,-121.2998477,38.200626705,0.25,135,15,45
120329,-121.299475,38.20076641,-121.2984589,38.20079163,-121.29896695,38.20077902,0.088833,2528,406.4,120329,1,261.3,87.1,246.0,158.90000000000003,,,261.3,-121.29896695,38.20077901999999,0.25,135,15,45
120330,-121.2984589,38.20079163,-121.2974428,38.20081686,-121.29795085,38.200804245,0.088834,2528,406.4,120330,1,350.4,87.1,248.0,160.9,,,350.4,-121.29795085,38.20080424499999,0.25,135,15,45
120331,-121.2974428,38.20081686,-121.2964267,38.20084209,-121.29693475,38.200829475,0.088833,2528,406.4,120331,1,439.4,87.1,290.0,157.10000000000005,,,439.4,-121.29693475,38.200829475000006,0.25,135,15,45
120332,-121.2964267,38.20084209,-121.2954128,38.20098867,-121.29591975,38.20091538,0.090084,2528,406.4,120332,1,529.1,78.6,283.0,155.60000000000002,,,529.1,-121.29591975,38.20091538,0.25,135,15,45
120333,-121.2954128,38.20098867,-121.2943988,38.20113525,-121.2949058,38.20106196,0.090092,2528,406.4,120333,1,456.3,78.6,283.0,155.60000000000002,,,456.3,-121.2949058,38.20106196,0.25,135,15,45
120334,-121.2943988,38.20113525,-121.2934632,38.20119669,-121.293931,38.20116597,0.082039,2528,406.4,120334,1,370.0,84.2,249.0,164.80000000000004,,,370.0,-121.29393100000001,38.20116597,0.25,135,15,45
120335,-121.2934632,38.20119669,-121.2925276,38.20125814,-121.2929954,38.201227415,0.082039,2528,406.4,120335,1,287.8,84.2,245.0,160.8,,,287.8,-121.2929954,38.201227415,0.25,135,15,45
120336,-121.2925276,38.20125814,-121.291592,38.20131959,-121.2920598,38.201288865,0.082039,2528,406.4,120336,1,205.6,84.2,276.0,168.20000000000002,,,205.6,-121.29205979999999,38.201288865,0.25,135,15,45
120337,-121.291592,38.20131959,-121.2906564,38.20138104,-121.2911242,38.201350315,0.082039,2528,406.4,120337,1,123.3,84.2,286.0,158.20000000000002,,,123.3,-121.2911242,38.201350315,0.25,135,15,45
120338,-121.2906564,38.20138104,-121.2897208,38.20144248,-121.2901886,38.20141176,0.082039,2528,406.4,120338,1,41.1,84.2,277.0,167.2,,,41.1,-121.29018860000001,38.201411760000006,0.25,135,15,45
120339,-121.2897208,38.20144248,-121.2893157,38.20216567,-121.28951825,38.201804075,0.087861,2528,406.4,120339,1,43.9,22.8,277.0,105.8,,,43.9,-121.28951825000001,38.201804074999984,0.25,135,15,45
120340,-121.2893157,38.20216567,-121.2889107,38.20288886,-121.2891132,38.202527265,0.087858,2528,406.4,120340,1,131.6,22.8,312.0,109.19999999999996,,,131.6,-121.28911320000002,38.20252726500001,0.25,135,15,45
120341,-121.2889107,38.20288886,-121.2885057,38.20361205,-121.2887082,38.203250455,0.087857,2528,406.4,120341,1,43.9,22.8,225.0,157.80000000000004,,,43.9,-121.28870820000002,38.203250454999996,0.25,135,15,45
120342,-121.2885057,38.20361205,-121.2874082,38.20365233,-121.28795695,38.20363219,0.096003,2528,406.4,120342,1,48.1,86.3,359.0,92.69999999999996,,,48.1,-121.28795695,38.203632189999986,0.25,135,15,45
120343,-121.2874082,38.20365233,-121.2863106,38.20369261,-121.2868594,38.20367247,0.096012,2528,406.4,120343,1,144.3,86.3,358.0,91.7,,,144.3,-121.2868594,38.20367247,0.25,135,15,45
120344,-121.2863106,38.20369261,-121.285213,38.20373289,-121.2857618,38.20371275,0.096012,2528,406.4,120344,1,240.6,86.3,315.0,131.30000000000004,,,240.6,-121.2857618,38.20371275,0.25,135,15,45
120345,-121.285213,38.20373289,-121.2841155,38.20377317,-121.28466425,38.20375303,0.096003,2528,406.4,120345,1,336.8,86.3,17.0,110.7,,,336.8,-121.28466425,38.20375303000001,0.25,135,15,45
120346,-121.2841155,38.20377317,-121.283078,38.20378658,-121.28359675,38.203779875,0.090668,2528,406.4,120346,1,430.3,88.0,353.0,95.00000000000004,,,430.3,-121.28359674999999,38.20377987499999,0.25,135,15,45
120347,-121.283078,38.20378658,-121.2820404,38.20379999,-121.2825592,38.203793285,0.090676,2528,406.4,120347,1,521.2,88.0,314.0,134.00000000000006,,,521.2,-121.2825592,38.20379328500001,0.25,135,15,45
120348,-121.2820404,38.20379999,-121.2810029,38.2038134,-121.28152165,38.203806695,0.090668,2528,406.4,120348,1,612.1,88.0,36.0,128.0,,,612.1,-121.28152165,38.203806695000004,0.25,135,15,45
120349,-121.2810029,38.2038134,-121.2799654,38.20382681,-121.28048415,38.203820105,0.090668,2528,406.4,120349,1,703.0,88.0,309.0,139.0,,,703.0,-121.28048415000002,38.203820105000005,0.25,135,15,45
120350,-121.2799654,38.20382681,-121.2789279,38.20384022,-121.27944665,38.203833515,0.090668,2528,406.4,120350,1,793.8,88.0,295.0,153.0,,,793.8,-121.27944665,38.203833515,0.25,135,15,45
120351,-121.2789279,38.20384022,-121.2778904,38.20385363,-121.27840915,38.203846925,0.090668,2528,406.4,120351,1,884.7,88.0,33.0,125.0,,,884.7,-121.27840915,38.20384692500001,0.25,135,15,45
120352,-121.2778904,38.20385363,-121.2768844,38.20384506,-121.2773874,38.203849345,0.087908,2528,406.4,120352,1,974.2,89.6,8.0,98.4,,,974.2,-121.27738740000001,38.203849344999995,0.25,135,15,45
120353,-121.2768844,38.20384506,-121.2758783,38.20383649,-121.27638135,38.203840775,0.087917,2528,406.4,120353,1,1062.3,89.6,19.0,109.4,,,1062.3,-121.27638135,38.203840774999996,0.25,135,15,45
120354,-121.2758783,38.20383649,-121.2748723,38.20382792,-121.2753753,38.203832205,0.087908,2528,406.4,120354,1,1150.4,89.6,297.0,152.60000000000002,,,1150.4,-121.2753753,38.20383220499999,0.25,135,15,45
120355,-121.2748723,38.20382792,-121.2738663,38.20381935,-121.2743693,38.203823635,0.087908,2528,406.4,120355,1,1238.5,89.6,197.0,107.4,,,1238.5,-121.2743693,38.203823635000006,0.25,135,15,45
120356,-121.2738663,38.20381935,-121.2728603,38.20381078,-121.2733633,38.203815065,0.087908,2528,406.4,120356,1,1326.7,89.6,308.0,141.6,,,1326.7,-121.2733633,38.20381506500001,0.25,135,15,45
120357,-121.2728603,38.20381078,-121.2718543,38.20380221,-121.2723573,38.203806495,0.087908,2528,406.4,120357,1,1414.8,89.5,292.0,157.5,,,1414.8,-121.2723573,38.203806495,0.25,135,15,45
120358,-121.2718543,38.20380221,-121.2708482,38.20379364,-121.27135125,38.203797925,0.087917,2528,406.4,120358,1,1502.9,89.5,275.0,174.50000000000003,,,1502.9,-121.27135125000001,38.203797925,0.25,135,15,45
120359,-121.2708482,38.20379364,-121.2698606,38.20381094,-121.2703544,38.20380229,0.086317,2528,406.4,120359,1,1590.2,87.7,200.0,112.3,,,1590.2,-121.2703544,38.20380228999999,0.25,135,15,45
120360,-121.2698606,38.20381094,-121.2688729,38.20382823,-121.26936675,38.203819585,0.086325,2528,406.4,120360,1,1676.7,87.7,247.0,159.30000000000004,,,1676.7,-121.26936675,38.203819585,0.25,135,15,45
120361,-121.2688729,38.20382823,-121.2678852,38.20384552,-121.26837905,38.203836875,0.086325,2528,406.4,120361,1,1763.2,87.7,251.0,163.3,,,1763.2,-121.26837905,38.203836874999986,0.25,135,15,45
120362,-121.2678852,38.20384552,-121.2668975,38.20386282,-121.26739135,38.20385417,0.086325,2528,406.4,120362,1,1849.8,87.7,301.0,146.70000000000002,,,1849.8,-121.26739135,38.20385417,0.25,135,15,45
120363,-121.2668975,38.20386282,-121.2659098,38.20388011,-121.26640365,38.203871465,0.086325,2528,406.4,120363,1,1936.3,87.7,301.0,146.70000000000002,,,1936.3,-121.26640365,38.203871465,0.25,135,15,45
