event_id,magnitude,annual_rate,dip,rake,dip_dir,z_tor,z_bor,fault_trace
184.0,7.05,0.000205,20.0,72.9,34.4,5.2,15.6,"[[-118.061, 33.681, 5.2], [-118.131, 33.726, 5.2], [-118.179, 33.743, 5.2], [-118.228, 33.76, 5.2], [-118.269, 33.782, 5.2], [-118.303, 33.796, 5.2], [-118.315, 33.801, 5.2], [-118.359, 33.818, 5.2]]"
185.0,7.05,0.000205,20.0,72.9,34.4,5.2,15.6,"[[-118.359, 33.818, 5.2], [-118.431, 33.844, 5.2], [-118.437, 33.846, 5.2], [-118.503, 33.873, 5.2], [-118.547, 33.901, 5.2], [-118.551, 33.904, 5.2], [-118.586, 33.934, 5.2], [-118.608, 33.966, 5.2]]"
186.0,7.55,0.000198,20.0,72.9,34.4,5.2,15.6,"[[-118.061, 33.681, 5.2], [-118.131, 33.726, 5.2], [-118.179, 33.743, 5.2], [-118.228, 33.76, 5.2], [-118.269, 33.782, 5.2], [-118.303, 33.796, 5.2], [-118.315, 33.801, 5.2], [-118.359, 33.818, 5.2], [-118.431, 33.844, 5.2], [-118.437, 33.846, 5.2], [-118.503, 33.873, 5.2], [-118.547, 33.901, 5.2], [-118.551, 33.904, 5.2], [-118.586, 33.934, 5.2], [-118.608, 33.966, 5.2]]"
199.0,6.15,0.00298,90.0,-5.9,239.4,0.0,8.6,"[[-117.531, 32.882, 0.0], [-117.52, 32.866, 0.0], [-117.516, 32.848, 0.0], [-117.508, 32.811, 0.0], [-117.507, 32.808, 0.0], [-117.486, 32.779, 0.0], [-117.467, 32.752, 0.0]]"
200.0,6.15,0.00298,90.0,-5.9,239.4,0.0,8.6,"[[-117.467, 32.752, 0.0], [-117.461, 32.747, 0.0], [-117.433, 32.723, 0.0], [-117.431, 32.72, 0.0], [-117.416, 32.685, 0.0], [-117.413, 32.679, 0.0], [-117.386, 32.657, 0.0]]"
207.0,6.65,0.000592,90.0,-5.9,239.4,0.0,8.6,"[[-117.531, 32.882, 0.0], [-117.52, 32.866, 0.0], [-117.516, 32.848, 0.0], [-117.508, 32.811, 0.0], [-117.507, 32.808, 0.0], [-117.486, 32.779, 0.0], [-117.467, 32.752, 0.0], [-117.461, 32.747, 0.0], [-117.433, 32.723, 0.0], [-117.431, 32.72, 0.0], [-117.416, 32.685, 0.0], [-117.413, 32.679, 0.0], [-117.386, 32.657, 0.0], [-117.354, 32.632, 0.0], [-117.344, 32.624, 0.0], [-117.325, 32.604, 0.0], [-117.315, 32.594, 0.0], [-117.306, 32.57, 0.0], [-117.298, 32.552, 0.0], [-117.289, 32.536, 0.0], [-117.27, 32.502, 0.0], [-117.266, 32.495, 0.0], [-117.248, 32.469, 0.0], [-117.225, 32.437, 0.0], [-117.202, 32.405, 0.0]]"
209.0,7.15,0.000633,90.0,-5.9,239.4,0.0,8.6,"[[-117.531, 32.882, 0.0], [-117.52, 32.866, 0.0], [-117.516, 32.848, 0.0], [-117.508, 32.811, 0.0], [-117.507, 32.808, 0.0], [-117.486, 32.779, 0.0], [-117.467, 32.752, 0.0], [-117.461, 32.747, 0.0], [-117.433, 32.723, 0.0], [-117.431, 32.72, 0.0], [-117.416, 32.685, 0.0], [-117.413, 32.679, 0.0], [-117.386, 32.657, 0.0], [-117.354, 32.632, 0.0], [-117.344, 32.624, 0.0], [-117.325, 32.604, 0.0], [-117.315, 32.594, 0.0], [-117.306, 32.57, 0.0], [-117.298, 32.552, 0.0], [-117.289, 32.536, 0.0], [-117.27, 32.502, 0.0], [-117.266, 32.495, 0.0], [-117.248, 32.469, 0.0], [-117.225, 32.437, 0.0], [-117.202, 32.405, 0.0], [-117.18, 32.373, 0.0], [-117.157, 32.341, 0.0], [-117.134, 32.309, 0.0], [-117.111, 32.276, 0.0], [-117.089, 32.244, 0.0], [-117.066, 32.212, 0.0], [-117.043, 32.18, 0.0], [-117.021, 32.148, 0.0], [-116.998, 32.115, 0.0], [-116.975, 32.083, 0.0], [-116.953, 32.051, 0.0], [-116.93, 32.019, 0.0], [-116.908, 31.987, 0.0], [-116.885, 31.954, 0.0], [-116.863, 31.922, 0.0]]"
210.0,7.5,1.17e-05,90.0,-5.9,239.4,0.0,8.6,"[[-117.531, 32.882, 0.0], [-117.52, 32.866, 0.0], [-117.516, 32.848, 0.0], [-117.508, 32.811, 0.0], [-117.507, 32.808, 0.0], [-117.486, 32.779, 0.0], [-117.467, 32.752, 0.0], [-117.461, 32.747, 0.0], [-117.433, 32.723, 0.0], [-117.431, 32.72, 0.0], [-117.416, 32.685, 0.0], [-117.413, 32.679, 0.0], [-117.386, 32.657, 0.0], [-117.354, 32.632, 0.0], [-117.344, 32.624, 0.0], [-117.325, 32.604, 0.0], [-117.315, 32.594, 0.0], [-117.306, 32.57, 0.0], [-117.298, 32.552, 0.0], [-117.289, 32.536, 0.0], [-117.27, 32.502, 0.0], [-117.266, 32.495, 0.0], [-117.248, 32.469, 0.0], [-117.225, 32.437, 0.0], [-117.202, 32.405, 0.0], [-117.18, 32.373, 0.0], [-117.157, 32.341, 0.0], [-117.134, 32.309, 0.0], [-117.111, 32.276, 0.0], [-117.089, 32.244, 0.0], [-117.066, 32.212, 0.0], [-117.043, 32.18, 0.0], [-117.021, 32.148, 0.0], [-116.998, 32.115, 0.0], [-116.975, 32.083, 0.0], [-116.953, 32.051, 0.0], [-116.93, 32.019, 0.0], [-116.908, 31.987, 0.0], [-116.885, 31.954, 0.0], [-116.863, 31.922, 0.0]]"
211.0,6.15,0.00135,90.0,0.7,237.0,0.0,8.6,"[[-117.859, 33.227, 0.0], [-117.838, 33.207, 0.0], [-117.831, 33.197, 0.0], [-117.808, 33.164, 0.0], [-117.784, 33.132, 0.0]]"
212.0,6.15,0.00135,90.0,0.7,237.0,0.0,8.6,"[[-117.784, 33.132, 0.0], [-117.76, 33.099, 0.0], [-117.742, 33.073, 0.0], [-117.735, 33.067, 0.0], [-117.703, 33.04, 0.0], [-117.687, 33.027, 0.0], [-117.673, 33.012, 0.0]]"
213.0,6.15,0.00135,90.0,0.7,237.0,0.0,8.6,"[[-117.673, 33.012, 0.0], [-117.644, 32.982, 0.0], [-117.616, 32.952, 0.0], [-117.58, 32.929, 0.0], [-117.574, 32.925, 0.0], [-117.551, 32.899, 0.0]]"
214.0,6.15,0.00135,90.0,0.7,237.0,0.0,8.6,"[[-117.551, 32.899, 0.0], [-117.523, 32.869, 0.0], [-117.52, 32.866, 0.0], [-117.512, 32.832, 0.0], [-117.507, 32.808, 0.0], [-117.498, 32.796, 0.0], [-117.475, 32.764, 0.0]]"
215.0,6.15,0.00135,90.0,0.7,237.0,0.0,8.6,"[[-117.475, 32.764, 0.0], [-117.467, 32.752, 0.0], [-117.446, 32.735, 0.0], [-117.433, 32.723, 0.0], [-117.424, 32.702, 0.0], [-117.413, 32.679, 0.0], [-117.402, 32.67, 0.0]]"
222.0,6.65,0.000571,90.0,0.7,237.0,0.0,8.6,"[[-117.859, 33.227, 0.0], [-117.838, 33.207, 0.0], [-117.831, 33.197, 0.0], [-117.808, 33.164, 0.0], [-117.784, 33.132, 0.0], [-117.76, 33.099, 0.0], [-117.742, 33.073, 0.0], [-117.735, 33.067, 0.0], [-117.703, 33.04, 0.0], [-117.687, 33.027, 0.0], [-117.673, 33.012, 0.0], [-117.644, 32.982, 0.0], [-117.616, 32.952, 0.0], [-117.58, 32.929, 0.0], [-117.574, 32.925, 0.0], [-117.551, 32.899, 0.0], [-117.523, 32.869, 0.0], [-117.52, 32.866, 0.0], [-117.512, 32.832, 0.0], [-117.507, 32.808, 0.0]]"
