ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,NAME,TYPE,DIAMETER,DATE,WALLTHICK,ADHESION,AREA,DEPTH,SMYS,N_RAMBERG,R_RAMBERG,SOIL,PHI,SHEARSTREN,INTERFACE,GWT,PRESSURE,OBJ_ID,SUB_SEGMENT_ID,n_crossings_with_segment,def_poly_index_crossed,crossing_algo_index,freeface_dist_m,freeface_height_m,lh_ratio,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing,event_id,slip_dir,pgdef_m,sigma,sigma_mu,dist_type,amu,bmu,ls_cond
13,-118.5020026570848,34.2829264588273,-118.50201493598688,34.2820326233869,-118.5020087965,34.2824795411,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,2,1,13,110,521970.1126977623,2.5,208788.04507910492,upper,96.4,-118.50201458020773,34.28205852350359,1,45,1.4,958.0,179.5,0.0602,0.6,0.25,lognormal,41.96758767786641,-4.983271413461339,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,9,76,522224.59252570634,2.5,208889.83701028253,lower,20.4,-118.5016100627537,34.279353768289376,1,45,100.8,716.0,166.2,0.1642,0.6,0.25,lognormal,20.281190297627692,-4.457899341009895,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,10,83,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,717.0,162.4,1.0494,0.6,0.25,lognormal,0.823413393765646,-0.838168139283499,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,27,226,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,1237.0,162.4,0.3403,0.6,0.25,lognormal,7.486594303745529,-3.33054209581915,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,28,235,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,1238.0,162.4,0.9868,0.6,0.25,lognormal,1.258812553842436,-1.242040199433814,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,11,92,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,718.0,162.4,1.3014,0.6,0.25,lognormal,0.430326139231344,-0.318923472446064,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,8,67,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,654.0,162.4,1.1852,0.6,0.25,lognormal,0.767166815829077,-0.75160197752395,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,23,192,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,1132.0,162.4,1.1634,0.6,0.25,lognormal,0.853766488079212,-0.848512394496444,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,13,108,522224.2794608399,2.5,208889.71178433596,lower,20.1,-118.50161540025874,34.279353736262244,1,45,87.5,958.0,179.5,0.0602,0.6,0.25,lognormal,41.96758767786641,-4.983271413461339,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,14,116,522224.45446627174,2.5,208889.78178650868,lower,20.3,-118.50161241655582,34.279353754165655,1,45,99.2,1011.0,167.8,0.1311,0.6,0.25,lognormal,61.87061824057068,-4.385161647507877,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,15,123,522224.45446627174,2.5,208889.78178650868,lower,20.3,-118.50161241655582,34.279353754165655,1,45,95.6,1012.0,171.4,0.1018,0.6,0.25,lognormal,6.32072510042531,-3.825798050001486,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,16,131,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,1014.0,162.4,0.7138,0.6,0.25,lognormal,3.930406424395665,-2.956805408173554,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,7,59,522224.2794608399,2.5,208889.71178433596,lower,20.1,-118.50161540025874,34.279353736262244,1,45,93.1,620.0,173.9,0.1039,0.6,0.25,lognormal,8.465144659101451,-3.976739709100052,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,26,217,522225.12790367333,2.5,208890.05116146934,lower,20.8,-118.50160093499949,34.27935382305894,1,45,104.6,1162.0,162.4,0.9924,0.6,0.25,lognormal,1.156009178579889,-1.144472182782271,ground_slope
17,-118.50205177269314,34.27935111706571,-118.50140306405444,34.279355010182684,-118.5017274184,34.2793530636,0.059605,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,6,1,18,149,522225.12790367514,2.5,208890.05116147007,lower,20.8,-118.50160093499946,34.27935382305894,1,45,101.0,1121.0,166.0,0.2018,0.6,0.25,lognormal,16.340312476571025,-4.15314857584435,ground_slope
