SourceIndex,Longitude,Latitude,Depth
254119,-116.2,33.2,0
254120,-116.1,33.2,0
254121,-116,33.2,0
254122,-115.9,33.2,0
254123,-115.8,33.2,0
254124,-115.7,33.2,0
254125,-115.6,33.2,0
254126,-115.5,33.2,0
254127,-115.4,33.2,0
254128,-115.3,33.2,0
254129,-115.2,33.2,0
254130,-115.1,33.2,0
254131,-115,33.2,0
254132,-114.9,33.2,0
254133,-114.8,33.2,0
254134,-114.7,33.2,0
254135,-114.6,33.2,0
254136,-114.5,33.2,0
254137,-114.4,33.2,0
254138,-114.3,33.2,0
254139,-114.2,33.2,0
254140,-114.1,33.2,0
254141,-114,33.2,0
254142,-113.9,33.2,0
254143,-113.8,33.2,0
254144,-113.7,33.2,0
254145,-113.6,33.2,0
254146,-113.5,33.2,0
254147,-119.8,33.3,0
254148,-119.7,33.3,0
254149,-119.6,33.3,0
254150,-119.5,33.3,0
254151,-119.4,33.3,0
254152,-119.3,33.3,0
254153,-119.2,33.3,0
254154,-119.1,33.3,0
254155,-119,33.3,0
254156,-118.9,33.3,0
254157,-118.8,33.3,0
254158,-118.7,33.3,0
254159,-118.6,33.3,0
254160,-118.5,33.3,0
254161,-118.4,33.3,0
254162,-118.3,33.3,0
254163,-118.2,33.3,0
254164,-118.1,33.3,0
254165,-118,33.3,0
254166,-117.9,33.3,0
254167,-117.8,33.3,0
254168,-117.7,33.3,0
254169,-117.6,33.3,0
254170,-117.5,33.3,0
254171,-117.4,33.3,0
254172,-117.3,33.3,0
254173,-117.2,33.3,0
254174,-117.1,33.3,0
254175,-117,33.3,0
254176,-116.9,33.3,0
254177,-116.8,33.3,0
254178,-116.7,33.3,0
254179,-116.6,33.3,0
254180,-116.5,33.3,0
254181,-116.4,33.3,0
254182,-116.3,33.3,0
254183,-116.2,33.3,0
254184,-116.1,33.3,0
254185,-116,33.3,0
254186,-115.9,33.3,0
254187,-115.8,33.3,0
254188,-115.7,33.3,0
254189,-115.6,33.3,0
254190,-115.5,33.3,0
254191,-115.4,33.3,0
254192,-115.3,33.3,0
254193,-115.2,33.3,0
254194,-115.1,33.3,0
254195,-115,33.3,0
254196,-114.9,33.3,0
254197,-114.8,33.3,0
254198,-114.7,33.3,0
254199,-114.6,33.3,0
254200,-114.5,33.3,0
254201,-114.4,33.3,0
254202,-114.3,33.3,0
254203,-114.2,33.3,0
254204,-114.1,33.3,0
254205,-114,33.3,0
254206,-113.9,33.3,0
254207,-113.8,33.3,0
254208,-113.7,33.3,0
254209,-113.6,33.3,0
254210,-113.5,33.3,0
254211,-113.4,33.3,0
254212,-120.1,33.4,0
254213,-120,33.4,0
254214,-119.9,33.4,0
254215,-119.8,33.4,0
254216,-119.7,33.4,0
254217,-119.6,33.4,0
254218,-119.5,33.4,0
254219,-119.4,33.4,0
254220,-119.3,33.4,0
254221,-119.2,33.4,0
254222,-119.1,33.4,0
254223,-119,33.4,0
254224,-118.9,33.4,0
254225,-118.8,33.4,0
254226,-118.7,33.4,0
254227,-118.6,33.4,0
254228,-118.5,33.4,0
254229,-118.4,33.4,0
254230,-118.3,33.4,0
254231,-118.2,33.4,0
254232,-118.1,33.4,0
254233,-118,33.4,0
254234,-117.9,33.4,0
254235,-117.8,33.4,0
254236,-117.7,33.4,0
254237,-117.6,33.4,0
254238,-117.5,33.4,0
254239,-117.4,33.4,0
254240,-117.3,33.4,0
254241,-117.2,33.4,0
254242,-117.1,33.4,0
254243,-117,33.4,0
254244,-116.9,33.4,0
254245,-116.8,33.4,0
254246,-116.7,33.4,0
254247,-116.6,33.4,0
254248,-116.5,33.4,0
254249,-116.4,33.4,0
254250,-116.3,33.4,0
254251,-116.2,33.4,0
254252,-116.1,33.4,0
254253,-116,33.4,0
254254,-115.9,33.4,0
254255,-115.8,33.4,0
254256,-115.7,33.4,0
254257,-115.6,33.4,0
254258,-115.5,33.4,0
254259,-115.4,33.4,0
254260,-115.3,33.4,0
254261,-115.2,33.4,0
254262,-115.1,33.4,0
254263,-115,33.4,0
254264,-114.9,33.4,0
254265,-114.8,33.4,0
254266,-114.7,33.4,0
254267,-114.6,33.4,0
254268,-114.5,33.4,0
254269,-114.4,33.4,0
254270,-114.3,33.4,0
254271,-114.2,33.4,0
254272,-114.1,33.4,0
254273,-114,33.4,0
254274,-113.9,33.4,0
254275,-113.8,33.4,0
254276,-113.7,33.4,0
254277,-113.6,33.4,0
254278,-113.5,33.4,0
254279,-113.4,33.4,0
254280,-120.4,33.5,0
254281,-120.3,33.5,0
254282,-120.2,33.5,0
254283,-120.1,33.5,0
254284,-120,33.5,0
254285,-119.9,33.5,0
254286,-119.8,33.5,0
254287,-119.7,33.5,0
254288,-119.6,33.5,0
254289,-119.5,33.5,0
254290,-119.4,33.5,0
254291,-119.3,33.5,0
254292,-119.2,33.5,0
254293,-119.1,33.5,0
254294,-119,33.5,0
254295,-118.9,33.5,0
254296,-118.8,33.5,0
254297,-118.7,33.5,0
254298,-118.6,33.5,0
254299,-118.5,33.5,0
254300,-118.4,33.5,0
254301,-118.3,33.5,0
254302,-118.2,33.5,0
254303,-118.1,33.5,0
254304,-118,33.5,0
254305,-117.9,33.5,0
254306,-117.8,33.5,0
254307,-117.7,33.5,0
254308,-117.6,33.5,0
254309,-117.5,33.5,0
254310,-117.4,33.5,0
254311,-117.3,33.5,0
254312,-117.2,33.5,0
254313,-117.1,33.5,0
254314,-117,33.5,0
254315,-116.9,33.5,0
254316,-116.8,33.5,0
254317,-116.7,33.5,0
254318,-116.6,33.5,0
254319,-116.5,33.5,0
254320,-116.4,33.5,0
254321,-116.3,33.5,0
254322,-116.2,33.5,0
254323,-116.1,33.5,0
254324,-116,33.5,0
254325,-115.9,33.5,0
254326,-115.8,33.5,0
254327,-115.7,33.5,0
254328,-115.6,33.5,0
254329,-115.5,33.5,0
254330,-115.4,33.5,0
254331,-115.3,33.5,0
254332,-115.2,33.5,0
254333,-115.1,33.5,0
254334,-115,33.5,0
254335,-114.9,33.5,0
254336,-114.8,33.5,0
254337,-114.7,33.5,0
254338,-114.6,33.5,0
254339,-114.5,33.5,0
254340,-114.4,33.5,0
254341,-114.3,33.5,0
254342,-114.2,33.5,0
254343,-114.1,33.5,0
254344,-114,33.5,0
254345,-113.9,33.5,0
254346,-113.8,33.5,0
254347,-113.7,33.5,0
254348,-113.6,33.5,0
254349,-113.5,33.5,0
254350,-113.4,33.5,0
254351,-120.7,33.6,0
254352,-120.6,33.6,0
254353,-120.5,33.6,0
254354,-120.4,33.6,0
254355,-120.3,33.6,0
254356,-120.2,33.6,0
254357,-120.1,33.6,0
254358,-120,33.6,0
254359,-119.9,33.6,0
254360,-119.8,33.6,0
254361,-119.7,33.6,0
254362,-119.6,33.6,0
254363,-119.5,33.6,0
254364,-119.4,33.6,0
254365,-119.3,33.6,0
254366,-119.2,33.6,0
254367,-119.1,33.6,0
254368,-119,33.6,0
254369,-118.9,33.6,0
254370,-118.8,33.6,0
254371,-118.7,33.6,0
254372,-118.6,33.6,0
254373,-118.5,33.6,0
254374,-118.4,33.6,0
254375,-118.3,33.6,0
254376,-118.2,33.6,0
254377,-118.1,33.6,0
254378,-118,33.6,0
254379,-117.9,33.6,0
254380,-117.8,33.6,0
254381,-117.7,33.6,0
254382,-117.6,33.6,0
254383,-117.5,33.6,0
254384,-117.4,33.6,0
