ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,NAME,TYPE,DIAMETER,DATE,WALLTHICK,ADHESION,AREA,DEPTH,SMYS,N_RAMBERG,R_RAMBERG,SOIL,PHI,SHEARSTREN,INTERFACE,GWT,PRESSURE,OBJ_ID,SUB_SEGMENT_ID,n_crossings_with_segment,def_poly_index_crossed,crossing_algo_index,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing,event_id,slip_dir,pgdef_m,sigma,sigma_mu,dist_type,amu,bmu
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,8,74,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1135.0,155.6,0.054,0.6,0.25,lognormal,0.968557215753192,-3.305305892689861
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,1,12,116,upper,101.7,-118.50201523445116,34.28201089802264,1,75,17.5,1262.0,160.6,0.0568,0.6,0.25,lognormal,0.843688190385943,-3.328386042598003
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,11,103,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1261.0,155.6,0.0551,0.6,0.25,lognormal,0.893691044814047,-3.282048648061606
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,11,103,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1261.0,155.6,0.0551,0.6,0.25,lognormal,0.893691044814047,-3.282048648061606
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,7,66,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1134.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,7,66,lower,22.4,-118.50201523445116,34.28201089802264,1,75,22.5,1134.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,9,82,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1136.0,155.6,0.0567,0.6,0.25,lognormal,1.017177000120264,-3.252168325839142
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,4,42,lower,11.2,-118.50201771737336,34.281830162618846,1,75,26.1,1014.0,152.0,0.0522,0.6,0.25,lognormal,1.876847760837996,-3.468706727091402
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,4,42,lower,11.2,-118.50202048295569,34.28162884725147,1,75,153.9,1014.0,152.0,0.0522,0.6,0.25,lognormal,1.876847760837996,-3.468706727091402
14,-118.50201493598688,34.2820326233869,-118.50202721488895,34.2811387879465,-118.5020210754,34.2815857057,0.099396,Line 3000,Gas Transmission,762,1956,9.5,0.7,22458,2.8,392000,25.0,7.9,Clay,,48.0,,7.5,3200,2,3,2,8,74,lower,22.4,-118.502020762633,34.281608488389324,1,75,157.5,1135.0,155.6,0.054,0.6,0.25,lognormal,0.968557215753192,-3.305305892689861
