LON,LAT
-119.62,34.52
-119.62,34.53
-119.62,34.54
-119.62,34.55
-119.62,34.56
-119.62,34.57
-119.62,34.58
-119.62,34.59
-119.62,34.6
-119.62,34.24
-119.61,34.25
-119.61,34.24
-119.61,34.26
-119.61,34.27
-119.61,34.28
-119.61,34.29
-119.61,34.3
-119.61,34.31
-119.61,34.32
-119.61,34.33
-119.61,34.34
-119.61,34.35
-119.61,34.36
-119.61,34.37
-119.61,34.38
-119.61,34.39
-119.61,34.4
-119.61,34.41
-119.61,34.42
-119.61,34.43
-119.61,34.44
-119.61,34.45
-119.61,34.46
-119.61,34.47
-119.61,34.48
-119.61,34.49
-119.61,34.5
-119.61,34.51
-119.61,34.52
-119.61,34.53
-119.61,34.54
-119.61,34.55
-119.61,34.56
-119.61,34.57
-119.61,34.58
-119.61,34.59
-119.61,34.6
-119.62,34.61
-119.61,34.61
-119.6,34.25
-119.6,34.24
-119.6,34.26
-119.6,34.27
-119.6,34.28
-119.6,34.29
-119.6,34.3
-119.6,34.31
-119.6,34.32
-119.6,34.33
-119.6,34.34
-119.6,34.35
-119.6,34.36
-119.6,34.37
-119.6,34.38
-119.6,34.39
-119.6,34.4
-119.6,34.41
-119.6,34.42
-119.6,34.43
-119.6,34.44
-119.6,34.45
-119.6,34.46
-119.6,34.47
-119.6,34.48
-119.6,34.49
-119.6,34.5
-119.6,34.51
-119.6,34.52
-119.6,34.53
-119.6,34.54
-119.6,34.55
-119.6,34.56
-119.6,34.57
-119.6,34.58
-119.6,34.59
-119.6,34.6
-119.6,34.61
-119.6,34.23
-119.59,34.24
-119.59,34.23
-119.59,34.25
-119.59,34.26
-119.59,34.27
-119.59,34.28
-119.59,34.29
-119.59,34.3
-119.59,34.31
-119.59,34.32
-119.59,34.33
-119.59,34.34
-119.59,34.35
-119.59,34.36
-119.59,34.37
-119.59,34.38
-119.59,34.39
-119.59,34.4
-119.59,34.41
-119.59,34.42
-119.59,34.43
-119.59,34.44
-119.59,34.45
-119.59,34.46
-119.59,34.47
-119.59,34.48
-119.59,34.49
-119.59,34.5
-119.59,34.51
-119.59,34.52
-119.59,34.53
-119.59,34.54
-119.59,34.55
-119.59,34.56
-119.59,34.57
-119.59,34.58
-119.59,34.59
-119.59,34.6
-119.59,34.61
-119.6,34.62
-119.59,34.62
-119.58,34.24
-119.58,34.23
-119.58,34.25
-119.58,34.26
-119.58,34.27
-119.58,34.28
-119.58,34.29
-119.58,34.3
-119.58,34.31
-119.58,34.32
-119.58,34.33
-119.58,34.34
-119.58,34.35
-119.58,34.36
-119.58,34.37
-119.58,34.38
-119.58,34.39
-119.58,34.4
-119.58,34.41
-119.58,34.42
-119.58,34.43
-119.58,34.44
-119.58,34.45
-119.58,34.46
-119.58,34.47
-119.58,34.48
-119.58,34.49
-119.58,34.5
-119.58,34.51
-119.58,34.52
-119.58,34.53
-119.58,34.54
-119.58,34.55
-119.58,34.56
-119.58,34.57
-119.58,34.58
-119.58,34.59
-119.58,34.6
-119.58,34.61
