site_id,lon,lat,vs30,z1p0,z2p5,vs30_source
1273,-121.4,37.75,228.2,0.604,3.513333496,0.0
1274,-121.4,37.75,228.2,0.604,3.513333496,0.0
1275,-121.4,37.75,228.2,0.604,3.513333496,0.0
1276,-121.4,37.75,228.2,0.604,3.513333496,0.0
1277,-121.4,37.75,228.2,0.604,3.513333496,0.0
1278,-121.4,37.75,228.2,0.604,3.513333496,0.0
1279,-121.4,37.75,228.2,0.604,3.513333496,0.0
1280,-121.4,37.75,228.2,0.604,3.513333496,0.0
1281,-121.4,37.75,228.2,0.604,3.513333496,0.0
1282,-121.4,37.75,228.2,0.604,3.513333496,0.0
1283,-121.4,37.75,228.2,0.604,3.513333496,0.0
1284,-121.4,37.75,228.2,0.604,3.513333496,0.0
1285,-121.4,37.75,228.2,0.604,3.513333496,0.0
1286,-121.4,37.75,228.2,0.604,3.513333496,0.0
1287,-121.4,37.75,228.2,0.604,3.513333496,0.0
1288,-121.4,37.75,228.2,0.604,3.513333496,0.0
1289,-121.4,37.75,228.2,0.604,3.513333496,0.0
1290,-121.4,37.75,228.2,0.604,3.513333496,0.0
1291,-121.4,37.75,228.2,0.604,3.513333496,0.0
1292,-121.4,37.75,228.2,0.604,3.513333496,0.0
1293,-121.4,37.75,228.2,0.604,3.513333496,0.0
1294,-121.4,37.75,228.2,0.604,3.513333496,0.0
1295,-121.4,37.75,228.2,0.604,3.513333496,0.0
1296,-121.4,37.75,228.2,0.604,3.513333496,0.0
1297,-121.4,37.75,228.2,0.604,3.513333496,0.0
1298,-121.4,37.75,228.2,0.604,3.513333496,0.0
1299,-121.4,37.75,228.2,0.604,3.513333496,0.0
1300,-121.4,37.75,228.2,0.604,3.513333496,0.0
1301,-121.4,37.75,228.2,0.604,3.513333496,0.0
1302,-121.4,37.75,228.2,0.604,3.513333496,0.0
1303,-121.4,37.75,228.2,0.604,3.513333496,0.0
1304,-121.4,37.75,228.2,0.604,3.513333496,0.0
1305,-121.4,37.75,228.2,0.604,3.513333496,0.0
1306,-121.4,37.75,228.2,0.604,3.513333496,0.0
1307,-121.4,37.75,228.2,0.604,3.513333496,0.0
1308,-121.4,37.75,228.2,0.604,3.513333496,0.0
1309,-121.4,37.75,228.2,0.604,3.513333496,0.0
1310,-121.4,37.75,228.2,0.604,3.513333496,0.0
1311,-121.4,37.75,228.2,0.604,3.513333496,0.0
1312,-121.4,37.75,228.2,0.604,3.513333496,0.0
1313,-121.4,37.75,228.2,0.604,3.513333496,0.0
1314,-121.4,37.75,228.2,0.604,3.513333496,0.0
1315,-121.4,37.75,228.2,0.604,3.513333496,0.0
1316,-121.4,37.75,228.2,0.604,3.513333496,0.0
1317,-121.4,37.75,228.2,0.604,3.513333496,0.0
1318,-121.4,37.75,228.2,0.604,3.513333496,0.0
1319,-121.4,37.75,228.2,0.604,3.513333496,0.0
1320,-121.4,37.75,228.2,0.604,3.513333496,0.0
1321,-121.4,37.75,228.2,0.604,3.513333496,0.0
1322,-120.95,37.6,386.6,0.0,3.0,0.0
1323,-120.95,37.6,386.6,0.0,3.0,0.0
1324,-120.95,37.6,386.6,0.0,3.0,0.0
1325,-120.95,37.6,386.6,0.0,3.0,0.0
1326,-120.95,37.6,386.6,0.0,3.0,0.0
1327,-120.95,37.6,386.6,0.0,3.0,0.0
1328,-120.95,37.6,386.6,0.0,3.0,0.0
1329,-120.95,37.6,386.6,0.0,3.0,0.0
1330,-120.95,37.6,386.6,0.0,3.0,0.0
1331,-120.95,37.6,386.6,0.0,3.0,0.0
1332,-120.95,37.6,386.6,0.0,3.0,0.0
1333,-120.95,37.6,386.6,0.0,3.0,0.0
1334,-120.95,37.6,386.6,0.0,3.0,0.0
1335,-120.95,37.6,386.6,0.0,3.0,0.0
1336,-120.95,37.6,386.6,0.0,3.0,0.0
1337,-120.95,37.6,386.6,0.0,3.0,0.0
1338,-120.95,37.6,386.6,0.0,3.0,0.0
1339,-120.95,37.6,386.6,0.0,3.0,0.0
1340,-120.95,37.6,386.6,0.0,3.0,0.0
1341,-120.95,37.6,386.6,0.0,3.0,0.0
1342,-120.95,37.6,386.6,0.0,3.0,0.0
1343,-120.95,37.6,386.6,0.0,3.0,0.0
1344,-120.95,37.6,386.6,0.0,3.0,0.0
1345,-120.95,37.6,386.6,0.0,3.0,0.0
1346,-120.95,37.6,386.6,0.0,3.0,0.0
1347,-120.95,37.6,386.6,0.0,3.0,0.0
1348,-120.95,37.6,386.6,0.0,3.0,0.0
1349,-120.95,37.6,386.6,0.0,3.0,0.0
1350,-120.95,37.6,386.6,0.0,3.0,0.0
1351,-120.95,37.6,386.6,0.0,3.0,0.0
1352,-120.95,37.6,386.6,0.0,3.0,0.0
1353,-120.95,37.6,386.6,0.0,3.0,0.0
1354,-120.95,37.6,386.6,0.0,3.0,0.0
1355,-120.95,37.6,386.6,0.0,3.0,0.0
1356,-120.95,37.6,386.6,0.0,3.0,0.0
1357,-120.95,37.6,386.6,0.0,3.0,0.0
1358,-120.95,37.6,386.6,0.0,3.0,0.0
1359,-120.95,37.6,386.6,0.0,3.0,0.0
1360,-120.95,37.6,386.6,0.0,3.0,0.0
1361,-120.95,37.6,386.6,0.0,3.0,0.0
1362,-120.95,37.6,386.6,0.0,3.0,0.0
1363,-120.95,37.6,386.6,0.0,3.0,0.0
1364,-120.95,37.6,386.6,0.0,3.0,0.0
1365,-120.95,37.55,386.6,0.0,3.25,0.0
1366,-120.95,37.55,386.6,0.0,3.25,0.0
1367,-120.95,37.55,386.6,0.0,3.25,0.0
1368,-120.95,37.55,386.6,0.0,3.25,0.0
1369,-120.95,37.55,386.6,0.0,3.25,0.0
1370,-120.95,37.55,386.6,0.0,3.25,0.0
1371,-120.95,37.55,386.6,0.0,3.25,0.0
1372,-120.95,37.55,386.6,0.0,3.25,0.0
1373,-120.95,37.55,386.6,0.0,3.25,0.0
1374,-120.95,37.55,386.6,0.0,3.25,0.0
1375,-120.95,37.55,386.6,0.0,3.25,0.0
1376,-120.95,37.55,386.6,0.0,3.25,0.0
1377,-120.95,37.55,386.6,0.0,3.25,0.0
1378,-120.95,37.55,386.6,0.0,3.25,0.0
1379,-120.95,37.55,386.6,0.0,3.25,0.0
1380,-120.95,37.55,386.6,0.0,3.25,0.0
1381,-120.95,37.55,386.6,0.0,3.25,0.0
1382,-120.95,37.55,386.6,0.0,3.25,0.0
1383,-120.95,37.55,386.6,0.0,3.25,0.0
1384,-120.95,37.55,386.6,0.0,3.25,0.0
1385,-120.95,37.55,386.6,0.0,3.25,0.0
1386,-120.95,37.55,386.6,0.0,3.25,0.0
1387,-120.95,37.55,386.6,0.0,3.25,0.0
1388,-120.95,37.55,386.6,0.0,3.25,0.0
1389,-120.95,37.55,386.6,0.0,3.25,0.0
1390,-120.95,37.55,386.6,0.0,3.25,0.0
1391,-120.95,37.55,386.6,0.0,3.25,0.0
1392,-120.95,37.55,386.6,0.0,3.25,0.0
1393,-120.9,37.55,386.6,0.0,2.7,0.0
1394,-120.9,37.55,386.6,0.0,2.7,0.0
1395,-120.9,37.55,386.6,0.0,2.7,0.0
1396,-120.9,37.55,386.6,0.0,2.7,0.0
1397,-120.9,37.55,386.6,0.0,2.7,0.0
1398,-120.9,37.55,386.6,0.0,2.7,0.0
1399,-120.9,37.55,386.6,0.0,2.7,0.0
1400,-120.9,37.55,386.6,0.0,2.7,0.0
1401,-120.9,37.55,386.6,0.0,2.7,0.0
1402,-120.9,37.55,386.6,0.0,2.7,0.0
1403,-120.9,37.55,386.6,0.0,2.7,0.0
1404,-120.9,37.55,386.6,0.0,2.7,0.0
1405,-120.9,37.55,386.6,0.0,2.7,0.0
1406,-120.9,37.55,386.6,0.0,2.7,0.0
1407,-120.9,37.55,386.6,0.0,2.7,0.0
1408,-120.9,37.55,386.6,0.0,2.7,0.0
1409,-120.9,37.55,386.6,0.0,2.7,0.0
1410,-120.9,37.55,386.6,0.0,2.7,0.0
1411,-120.9,37.55,386.6,0.0,2.7,0.0
1412,-120.9,37.55,386.6,0.0,2.7,0.0
1413,-120.9,37.55,386.6,0.0,2.7,0.0
1414,-120.9,37.55,386.6,0.0,2.7,0.0
1415,-120.9,37.55,386.6,0.0,2.7,0.0
1416,-120.9,37.55,386.6,0.0,2.7,0.0
1417,-120.9,37.55,386.6,0.0,2.7,0.0
1418,-120.9,37.55,386.6,0.0,2.7,0.0
1419,-120.9,37.55,386.6,0.0,2.7,0.0
1420,-120.9,37.55,386.6,0.0,2.7,0.0
1421,-120.9,37.55,386.6,0.0,2.7,0.0
1422,-120.9,37.55,386.6,0.0,2.7,0.0
1423,-120.9,37.55,386.6,0.0,2.7,0.0
1424,-120.9,37.55,386.6,0.0,2.7,0.0
1425,-120.9,37.55,386.6,0.0,2.7,0.0
1426,-120.9,37.55,386.6,0.0,2.7,0.0
1427,-120.9,37.55,386.6,0.0,2.7,0.0
1428,-120.9,37.55,386.6,0.0,2.7,0.0
1429,-120.9,37.55,386.6,0.0,2.7,0.0
1430,-120.9,37.55,386.6,0.0,2.7,0.0
1431,-120.9,37.55,386.6,0.0,2.7,0.0
1432,-120.9,37.55,386.6,0.0,2.7,0.0
1433,-120.9,37.55,386.6,0.0,2.7,0.0
1434,-120.9,37.55,386.6,0.0,2.7,0.0
1435,-120.9,37.55,386.6,0.0,2.7,0.0
1436,-120.9,37.55,386.6,0.0,2.7,0.0
1437,-120.9,37.55,386.6,0.0,2.7,0.0
1438,-120.9,37.55,386.6,0.0,2.7,0.0
1439,-120.9,37.55,386.6,0.0,2.7,0.0
1440,-120.9,37.55,386.6,0.0,2.7,0.0
1441,-120.9,37.55,386.6,0.0,2.7,0.0
1442,-120.9,37.55,386.6,0.0,2.7,0.0
1443,-120.9,37.55,386.6,0.0,2.7,0.0
1444,-120.9,37.55,386.6,0.0,2.7,0.0
1445,-120.9,37.55,386.6,0.0,2.7,0.0
1446,-120.9,37.55,386.6,0.0,2.7,0.0
1447,-120.9,37.55,386.6,0.0,2.7,0.0
1448,-120.9,37.55,386.6,0.0,2.7,0.0
1449,-120.9,37.55,386.6,0.0,2.7,0.0
1450,-120.9,37.55,386.6,0.0,2.7,0.0
1451,-120.9,37.55,386.6,0.0,2.7,0.0
1452,-120.9,37.55,386.6,0.0,2.7,0.0
1453,-120.9,37.55,386.6,0.0,2.7,0.0
1454,-120.9,37.55,386.6,0.0,2.7,0.0
1455,-120.9,37.55,386.6,0.0,2.7,0.0
1456,-120.9,37.55,386.6,0.0,2.7,0.0
1457,-120.9,37.55,386.6,0.0,2.7,0.0
1458,-120.9,37.55,386.6,0.0,2.7,0.0
1459,-120.9,37.55,386.6,0.0,2.7,0.0
1460,-120.9,37.55,386.6,0.0,2.7,0.0
1461,-120.9,37.55,386.6,0.0,2.7,0.0
1462,-120.9,37.55,386.6,0.0,2.7,0.0
1463,-120.9,37.55,386.6,0.0,2.7,0.0
1464,-120.9,37.5,386.6,0.0,2.85,0.0
1465,-120.9,37.5,386.6,0.0,2.85,0.0
1466,-120.9,37.5,386.6,0.0,2.85,0.0
1467,-120.9,37.5,386.6,0.0,2.85,0.0
1468,-120.9,37.5,386.6,0.0,2.85,0.0
1469,-120.9,37.5,386.6,0.0,2.85,0.0
1470,-120.9,37.5,386.6,0.0,2.85,0.0
1471,-120.9,37.5,386.6,0.0,2.85,0.0
1472,-120.9,37.5,386.6,0.0,2.85,0.0
1473,-120.9,37.5,386.6,0.0,2.85,0.0
1474,-120.85,37.5,386.6,0.0,2.4,0.0
1475,-120.85,37.5,386.6,0.0,2.4,0.0
1476,-120.85,37.5,386.6,0.0,2.4,0.0
1477,-120.85,37.5,386.6,0.0,2.4,0.0
1478,-120.85,37.5,386.6,0.0,2.4,0.0
1479,-120.85,37.5,386.6,0.0,2.4,0.0
1480,-120.85,37.5,386.6,0.0,2.4,0.0
1481,-120.85,37.5,386.6,0.0,2.4,0.0
1482,-120.85,37.5,386.6,0.0,2.4,0.0
1483,-120.85,37.5,386.6,0.0,2.4,0.0
1484,-120.85,37.5,386.6,0.0,2.4,0.0
1485,-120.85,37.5,386.6,0.0,2.4,0.0
1486,-120.85,37.5,386.6,0.0,2.4,0.0
1487,-120.85,37.5,386.6,0.0,2.4,0.0
1488,-120.85,37.5,386.6,0.0,2.4,0.0
1489,-120.85,37.5,386.6,0.0,2.4,0.0
1490,-120.85,37.5,386.6,0.0,2.4,0.0
1491,-120.85,37.5,386.6,0.0,2.4,0.0
1492,-120.85,37.5,386.6,0.0,2.4,0.0
1493,-120.85,37.5,386.6,0.0,2.4,0.0
1494,-120.85,37.5,386.6,0.0,2.4,0.0
1495,-120.85,37.5,386.6,0.0,2.4,0.0
1496,-120.85,37.5,386.6,0.0,2.4,0.0
1497,-120.85,37.5,386.6,0.0,2.4,0.0
1498,-120.85,37.5,386.6,0.0,2.4,0.0
1499,-120.85,37.5,386.6,0.0,2.4,0.0
1500,-120.85,37.5,386.6,0.0,2.4,0.0
1501,-120.85,37.5,386.6,0.0,2.4,0.0
1502,-120.85,37.5,386.6,0.0,2.4,0.0
1503,-120.85,37.5,386.6,0.0,2.4,0.0
1504,-120.85,37.5,386.6,0.0,2.4,0.0
1505,-120.85,37.5,386.6,0.0,2.4,0.0
1506,-120.85,37.5,386.6,0.0,2.4,0.0
1507,-120.85,37.5,386.6,0.0,2.4,0.0
1508,-120.85,37.5,386.6,0.0,2.4,0.0
1509,-120.85,37.5,386.6,0.0,2.4,0.0
1510,-120.85,37.5,386.6,0.0,2.4,0.0
1511,-120.85,37.5,386.6,0.0,2.4,0.0
1512,-120.85,37.5,386.6,0.0,2.4,0.0
1513,-120.85,37.5,386.6,0.0,2.4,0.0
1514,-120.85,37.5,386.6,0.0,2.4,0.0
1515,-120.85,37.5,386.6,0.0,2.4,0.0
1516,-120.85,37.5,386.6,0.0,2.4,0.0
1517,-120.85,37.5,386.6,0.0,2.4,0.0
1518,-120.85,37.5,386.6,0.0,2.4,0.0
1519,-120.85,37.5,386.6,0.0,2.4,0.0
1520,-120.85,37.5,386.6,0.0,2.4,0.0
1521,-120.85,37.5,386.6,0.0,2.4,0.0
1522,-120.85,37.5,386.6,0.0,2.4,0.0
1523,-120.85,37.5,386.6,0.0,2.4,0.0
1524,-120.85,37.5,386.6,0.0,2.4,0.0
1525,-120.85,37.5,386.6,0.0,2.4,0.0
1526,-120.85,37.5,386.6,0.0,2.4,0.0
1527,-120.85,37.5,386.6,0.0,2.4,0.0
1528,-120.85,37.5,386.6,0.0,2.4,0.0
1529,-120.85,37.5,386.6,0.0,2.4,0.0
1530,-120.85,37.5,386.6,0.0,2.4,0.0
1531,-120.85,37.5,386.6,0.0,2.4,0.0
1532,-120.85,37.5,386.6,0.0,2.4,0.0
1533,-120.85,37.5,386.6,0.0,2.4,0.0
1534,-120.85,37.5,386.6,0.0,2.4,0.0
1535,-120.85,37.5,386.6,0.0,2.4,0.0
1536,-120.85,37.5,386.6,0.0,2.4,0.0
1537,-120.85,37.5,386.6,0.0,2.4,0.0
1538,-120.85,37.5,386.6,0.0,2.4,0.0
1539,-119.65,35.4,293.5,0.0,6.75,0.0
1540,-119.65,35.4,293.5,0.0,6.75,0.0
1541,-119.65,35.4,293.5,0.0,6.75,0.0
1542,-119.65,35.4,293.5,0.0,6.75,0.0
1543,-119.65,35.4,293.5,0.0,6.75,0.0
1544,-119.65,35.4,293.5,0.0,6.75,0.0
1545,-119.65,35.4,293.5,0.0,6.75,0.0
1546,-119.65,35.4,293.5,0.0,6.75,0.0
1547,-119.65,35.4,293.5,0.0,6.75,0.0
1548,-119.65,35.4,293.5,0.0,6.75,0.0
1549,-119.65,35.4,293.5,0.0,6.75,0.0
1550,-119.65,35.4,293.5,0.0,6.75,0.0
1551,-119.65,35.4,293.5,0.0,6.75,0.0
1552,-119.65,35.4,293.5,0.0,6.75,0.0
1553,-119.65,35.4,293.5,0.0,6.75,0.0
1554,-119.65,35.4,293.5,0.0,6.75,0.0
1555,-119.65,35.4,293.5,0.0,6.75,0.0
1556,-119.65,35.4,293.5,0.0,6.75,0.0
1557,-119.65,35.4,293.5,0.0,6.75,0.0
1558,-119.65,35.4,293.5,0.0,6.75,0.0
1559,-119.65,35.4,293.5,0.0,6.75,0.0
1560,-119.65,35.4,293.5,0.0,6.75,0.0
1561,-119.65,35.4,293.5,0.0,6.75,0.0
1562,-119.65,35.4,293.5,0.0,6.75,0.0
1563,-119.65,35.4,293.5,0.0,6.75,0.0
1564,-119.65,35.4,293.5,0.0,6.75,0.0
1565,-119.65,35.4,293.5,0.0,6.75,0.0
1566,-119.65,35.4,293.5,0.0,6.75,0.0
1567,-119.65,35.4,293.5,0.0,6.75,0.0
1568,-119.65,35.4,293.5,0.0,6.75,0.0
1569,-119.65,35.4,293.5,0.0,6.75,0.0
1570,-119.65,35.4,293.5,0.0,6.75,0.0
1571,-119.65,35.4,293.5,0.0,6.75,0.0
1572,-119.65,35.4,293.5,0.0,6.75,0.0
1573,-119.65,35.4,293.5,0.0,6.75,0.0
1574,-119.65,35.4,293.5,0.0,6.75,0.0
1575,-119.7,35.4,293.5,0.0,6.7,0.0
1576,-119.7,35.4,293.5,0.0,6.7,0.0
1577,-119.7,35.4,293.5,0.0,6.7,0.0
1578,-119.7,35.4,293.5,0.0,6.7,0.0
1579,-119.7,35.4,293.5,0.0,6.7,0.0
1580,-119.7,35.4,293.5,0.0,6.7,0.0
1581,-119.7,35.4,293.5,0.0,6.7,0.0
1582,-119.7,35.4,293.5,0.0,6.7,0.0
1583,-119.7,35.4,293.5,0.0,6.7,0.0
1584,-119.7,35.4,293.5,0.0,6.7,0.0
1585,-119.7,35.4,293.5,0.0,6.7,0.0
1586,-119.7,35.4,293.5,0.0,6.7,0.0
1587,-119.7,35.4,293.5,0.0,6.7,0.0
1588,-119.7,35.4,293.5,0.0,6.7,0.0
1589,-119.7,35.4,293.5,0.0,6.7,0.0
1590,-119.7,35.4,293.5,0.0,6.7,0.0
1591,-119.7,35.4,293.5,0.0,6.7,0.0
1592,-119.7,35.4,293.5,0.0,6.7,0.0
1593,-119.7,35.4,293.5,0.0,6.7,0.0
1594,-119.7,35.4,293.5,0.0,6.7,0.0
1595,-119.7,35.4,293.5,0.0,6.7,0.0
1596,-119.7,35.4,293.5,0.0,6.7,0.0
1597,-119.7,35.4,293.5,0.0,6.7,0.0
1598,-119.7,35.4,293.5,0.0,6.7,0.0
1599,-119.7,35.4,293.5,0.0,6.7,0.0
1600,-119.7,35.4,293.5,0.0,6.7,0.0
1601,-118.52,34.3,444.0,0.15,3.9,0.0
1602,-118.52,34.3,444.0,0.15,3.9,0.0
1603,-118.52,34.3,444.0,0.15,3.9,0.0
1604,-118.52,34.3,444.0,0.15,3.9,0.0
1605,-118.52,34.3,444.0,0.15,3.9,0.0
1606,-118.52,34.3,444.0,0.15,3.9,0.0
1607,-118.52,34.3,444.0,0.15,3.9,0.0
1608,-118.52,34.3,444.0,0.15,3.9,0.0
1609,-118.52,34.3,444.0,0.15,3.9,0.0
1610,-118.52,34.31,468.4,0.35,3.7,0.0
1611,-118.52,34.31,468.4,0.35,3.7,0.0
1612,-118.52,34.31,468.4,0.35,3.7,0.0
1613,-118.52,34.31,468.4,0.35,3.7,0.0
1614,-118.52,34.31,468.4,0.35,3.7,0.0
1615,-118.52,34.31,468.4,0.35,3.7,0.0
1616,-118.52,34.31,468.4,0.35,3.7,0.0
1617,-118.53,34.31,468.4,0.1,3.45,0.0
1618,-118.53,34.31,468.4,0.1,3.45,0.0
1619,-118.53,34.31,468.4,0.1,3.45,0.0
1620,-118.53,34.31,468.4,0.1,3.45,0.0
1621,-118.53,34.31,468.4,0.1,3.45,0.0
1622,-118.53,34.31,468.4,0.1,3.45,0.0
1623,-118.53,34.31,468.4,0.1,3.45,0.0
1624,-118.53,34.31,468.4,0.1,3.45,0.0
1625,-118.53,34.31,468.4,0.1,3.45,0.0
1626,-118.53,34.31,468.4,0.1,3.45,0.0
1627,-118.53,34.31,468.4,0.1,3.45,0.0
1628,-118.53,34.31,468.4,0.1,3.45,0.0
1629,-118.53,34.31,468.4,0.1,3.45,0.0
1630,-118.53,34.31,468.4,0.1,3.45,0.0
1631,-118.53,34.31,468.4,0.1,3.45,0.0
1632,-118.53,34.31,468.4,0.1,3.45,0.0
1633,-118.53,34.31,468.4,0.1,3.45,0.0
1634,-118.53,34.31,468.4,0.1,3.45,0.0
1635,-118.53,34.31,468.4,0.1,3.45,0.0
1636,-118.53,34.31,468.4,0.1,3.45,0.0
1637,-118.53,34.31,468.4,0.1,3.45,0.0
1638,-118.53,34.32,468.4,0.35,2.25,0.0
1639,-118.53,34.32,468.4,0.35,2.25,0.0
1640,-118.54,34.32,468.4,0.1,2.8,0.0
1641,-118.54,34.32,468.4,0.1,2.8,0.0
1642,-118.54,34.32,468.4,0.1,2.8,0.0
1643,-118.54,34.32,468.4,0.1,2.8,0.0
1644,-118.54,34.32,468.4,0.1,2.8,0.0
1645,-118.54,34.32,468.4,0.1,2.8,0.0
1646,-118.54,34.32,468.4,0.1,2.8,0.0
1647,-118.54,34.32,468.4,0.1,2.8,0.0
1648,-118.54,34.32,468.4,0.1,2.8,0.0
1649,-118.54,34.32,468.4,0.1,2.8,0.0
1650,-118.54,34.32,468.4,0.1,2.8,0.0
1651,-118.54,34.32,468.4,0.1,2.8,0.0
1652,-118.54,34.32,468.4,0.1,2.8,0.0
1653,-118.54,34.32,468.4,0.1,2.8,0.0
1654,-118.54,34.32,468.4,0.1,2.8,0.0
1655,-118.54,34.32,468.4,0.1,2.8,0.0
1656,-118.54,34.32,468.4,0.1,2.8,0.0
1657,-118.54,34.32,468.4,0.1,2.8,0.0
1658,-118.54,34.32,468.4,0.1,2.8,0.0
1659,-118.54,34.32,468.4,0.1,2.8,0.0
1660,-118.54,34.32,468.4,0.1,2.8,0.0
1661,-118.54,34.32,468.4,0.1,2.8,0.0
1662,-118.55,34.32,468.4,0.35,2.95,0.0
1663,-118.55,34.32,468.4,0.35,2.95,0.0
1664,-118.55,34.32,468.4,0.35,2.95,0.0
1665,-118.55,34.32,468.4,0.35,2.95,0.0
1666,-118.55,34.32,468.4,0.35,2.95,0.0
1667,-118.55,34.32,468.4,0.35,2.95,0.0
1668,-118.55,34.32,468.4,0.35,2.95,0.0
1669,-118.55,34.32,468.4,0.35,2.95,0.0
1670,-118.55,34.32,468.4,0.35,2.95,0.0
1671,-118.55,34.32,468.4,0.35,2.95,0.0
1672,-118.55,34.31,468.4,0.1,3.3,0.0
1673,-118.55,34.31,468.4,0.1,3.3,0.0
1674,-118.55,34.31,468.4,0.1,3.3,0.0
1675,-118.55,34.31,468.4,0.1,3.3,0.0
1676,-118.55,34.31,468.4,0.1,3.3,0.0
1677,-118.55,34.31,468.4,0.1,3.3,0.0
1678,-118.55,34.31,468.4,0.1,3.3,0.0
1679,-118.55,34.31,468.4,0.1,3.3,0.0
1680,-118.55,34.31,468.4,0.1,3.3,0.0
1681,-118.55,34.31,468.4,0.1,3.3,0.0
1682,-118.55,34.31,468.4,0.1,3.3,0.0
1683,-118.55,34.31,468.4,0.1,3.3,0.0
1684,-118.55,34.31,468.4,0.1,3.3,0.0
1685,-122.25,40.15,386.6,0.59,3.413333496,0.0
1686,-122.25,40.15,386.6,0.59,3.413333496,0.0
1687,-122.25,40.15,386.6,0.59,3.413333496,0.0
1688,-122.25,40.15,386.6,0.59,3.413333496,0.0
1689,-122.25,40.15,386.6,0.59,3.413333496,0.0
1690,-122.25,40.15,386.6,0.59,3.413333496,0.0
1691,-122.25,40.15,386.6,0.59,3.413333496,0.0
1692,-122.25,40.15,386.6,0.59,3.413333496,0.0
1693,-122.25,40.15,386.6,0.59,3.413333496,0.0
1694,-122.25,40.15,386.6,0.59,3.413333496,0.0
1695,-122.25,40.15,386.6,0.59,3.413333496,0.0
1696,-122.25,40.15,386.6,0.59,3.413333496,0.0
1697,-122.25,40.15,386.6,0.59,3.413333496,0.0
1698,-122.25,40.15,386.6,0.59,3.413333496,0.0
1699,-122.25,40.15,386.6,0.59,3.413333496,0.0
1700,-122.25,40.15,386.6,0.59,3.413333496,0.0
1701,-122.25,40.15,386.6,0.59,3.413333496,0.0
1702,-122.25,40.15,386.6,0.59,3.413333496,0.0
1703,-122.25,40.15,386.6,0.59,3.413333496,0.0
1704,-122.25,40.15,386.6,0.59,3.413333496,0.0
1705,-122.25,40.15,386.6,0.59,3.413333496,0.0
1706,-122.25,40.15,386.6,0.59,3.413333496,0.0
1707,-122.25,40.15,386.6,0.59,3.413333496,0.0
1708,-122.25,40.15,386.6,0.59,3.413333496,0.0
1709,-122.25,40.15,386.6,0.59,3.413333496,0.0
1710,-122.25,40.15,386.6,0.59,3.413333496,0.0
1711,-122.25,40.15,386.6,0.59,3.413333496,0.0
1712,-122.25,40.15,386.6,0.59,3.413333496,0.0
1713,-122.25,40.15,386.6,0.59,3.413333496,0.0
1714,-122.25,40.15,386.6,0.59,3.413333496,0.0
1715,-122.25,40.15,386.6,0.59,3.413333496,0.0
1716,-122.25,40.15,386.6,0.59,3.413333496,0.0
1717,-122.25,40.15,386.6,0.59,3.413333496,0.0
1718,-122.25,40.15,386.6,0.59,3.413333496,0.0
1719,-122.25,40.15,386.6,0.59,3.413333496,0.0
1720,-122.25,40.15,386.6,0.59,3.413333496,0.0
1721,-122.25,40.15,386.6,0.59,3.413333496,0.0
1722,-122.25,40.15,386.6,0.59,3.413333496,0.0
1723,-122.25,40.15,386.6,0.59,3.413333496,0.0
1724,-122.25,40.15,386.6,0.59,3.413333496,0.0
1725,-122.25,40.15,386.6,0.59,3.413333496,0.0
1726,-122.25,40.15,386.6,0.59,3.413333496,0.0
1727,-122.25,40.15,386.6,0.59,3.413333496,0.0
1728,-122.25,40.15,386.6,0.59,3.413333496,0.0
1729,-122.25,40.15,386.6,0.59,3.413333496,0.0
1730,-122.25,40.15,386.6,0.59,3.413333496,0.0
1731,-122.25,40.15,386.6,0.59,3.413333496,0.0
1732,-122.25,40.15,386.6,0.59,3.413333496,0.0
1733,-122.25,40.15,386.6,0.59,3.413333496,0.0
1734,-122.25,40.15,386.6,0.59,3.413333496,0.0
1735,-122.25,40.15,386.6,0.59,3.413333496,0.0
1736,-122.25,40.1,386.6,0.59,3.413333496,0.0
1737,-122.25,40.1,386.6,0.59,3.413333496,0.0
1738,-122.25,40.1,386.6,0.59,3.413333496,0.0
1739,-122.25,40.1,386.6,0.59,3.413333496,0.0
1740,-122.25,40.1,386.6,0.59,3.413333496,0.0
1741,-122.25,40.1,386.6,0.59,3.413333496,0.0
1742,-122.25,40.1,386.6,0.59,3.413333496,0.0
1743,-122.25,40.1,386.6,0.59,3.413333496,0.0
1744,-122.25,40.1,386.6,0.59,3.413333496,0.0
1745,-122.25,40.1,386.6,0.59,3.413333496,0.0
1746,-122.25,40.1,386.6,0.59,3.413333496,0.0
1747,-122.25,40.1,386.6,0.59,3.413333496,0.0
1748,-122.25,40.1,386.6,0.59,3.413333496,0.0
1749,-122.25,40.1,386.6,0.59,3.413333496,0.0
1750,-122.25,40.1,386.6,0.59,3.413333496,0.0
1751,-122.25,40.1,386.6,0.59,3.413333496,0.0
1752,-122.25,40.1,386.6,0.59,3.413333496,0.0
1753,-122.25,40.1,386.6,0.59,3.413333496,0.0
1754,-122.25,40.1,386.6,0.59,3.413333496,0.0
1755,-122.25,40.1,386.6,0.59,3.413333496,0.0
1756,-122.25,40.1,386.6,0.59,3.413333496,0.0
1757,-122.25,40.1,386.6,0.59,3.413333496,0.0
1758,-122.25,40.1,386.6,0.59,3.413333496,0.0
1759,-122.25,40.1,386.6,0.59,3.413333496,0.0
1760,-122.25,40.1,386.6,0.59,3.413333496,0.0
1761,-122.25,40.1,386.6,0.59,3.413333496,0.0
