ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER,SEGMENT_AZIMUTH_DEG,ASPECT_DEG_FROM_90M,LEVEL2_LIQ_BETA_CROSSING,which_half,l_anchor,crossing_lon,crossing_lat,prob_crossing,psi_dip,beta_crossing
199692,-115.4864595,33.69682319,-115.4854655,33.69704684,-115.4859625,33.696935015,0.095261,2743,762.0,199692,1,5694.8,70.7,356.0,105.30000000000004,,5694.8,-116.63588738604093,10.763935955278233,0.25,75,90
199816,-115.3675408,33.7066381,-115.3666417,33.70644915,-115.36709125,33.706543625,0.085781,2743,762.0,199816,1,2654.9,99.9,38.0,118.09999999999998,,2654.9,-116.53402497390715,10.860479949731353,0.25,75,90
200280,-114.9307694,33.60867442,-114.9297894,33.60865255,-114.9302794,33.608663485,0.090788,2743,762.0,200280,1,2283.5,87.0,304.0,143.00000000000003,,2283.5,-116.14841743243694,11.224737302888688,0.25,75,90
200578,-114.6412811,33.60558319,-114.6407623,33.60512161,-114.6410217,33.6053524,0.070305,2743,762.0,200578,1,106.2,132.1,265.0,132.9,,106.2,-115.89717302040444,11.461013467772089,0.25,75,90
200748,-118.1005299,34.08482152,-118.0995178,34.08483124,-118.10002385,34.08482638,0.093213,2744,762.0,200748,1,46.8,86.6,183.0,96.4,,46.8,-118.8932232797862,8.592797095027272,0.25,75,90
201150,-118.5207062,34.10090637,-118.5206032,34.10035896,-118.5206547,34.100632665,0.061604,2746,762.0,201150,1,1046.0,168.6,249.0,99.6,,1046.0,-119.24958823837737,8.245015050883422,0.25,75,90
201577,-118.3322245,33.85823868,-118.3312412,33.85824061,-118.33173285,33.858239645,0.090797,2748,762.0,201577,1,2954.8,87.3,68.0,160.70000000000002,,2954.8,-119.07872443155897,8.411918344675978,0.25,75,90
201679,-118.2499165,33.86752703,-118.2489895,33.86755371,-118.249453,33.86754037,0.08564,2748,762.0,201679,1,63.2,85.4,313.0,132.40000000000006,,63.2,-119.00939483701883,8.479560079577707,0.25,75,90
202237,-117.6696092,33.52017341,-117.669862,33.51957496,-117.6697356,33.519874185,0.070551,2750,762.0,202237,1,444.1,196.5,296.0,99.5,,444.1,-118.49874796847179,8.9762890147198,0.25,75,90
202296,-117.672173,33.49013504,-117.672153,33.48950441,-117.672163,33.489819725,0.070147,2750,762.0,202296,1,317.5,175.5,229.0,126.50000000000004,,317.5,-118.49924346290224,8.975808324982278,0.25,75,90
202630,-114.7436066,33.54289323,-114.744148,33.54218112,-114.7438773,33.542537175,0.093742,2754,762.0,202630,1,4065.9,207.9,40.0,167.90000000000003,,4065.9,-115.98124208084353,11.382047222165577,0.25,75,90
202898,-114.7169876,33.34770203,-114.7165602,33.34708507,-114.7167739,33.34739355,0.079262,2755,762.0,202898,1,39.9,145.2,27.0,118.19999999999996,,39.9,-115.94145278446298,11.419433276002298,0.25,75,90
203074,-114.7972803,33.26793958,-114.7979431,33.26743698,-114.7976117,33.26768828,0.08319,2755,762.0,203074,1,7657.4,223.4,88.0,135.40000000000003,,7657.4,-116.00528570487727,11.359445491570103,0.25,75,90
203506,-114.9006278,33.00176305,-114.9005011,33.00100974,-114.90056445,33.001386395,0.084593,2756,762.0,203506,1,3782.2,167.5,191.0,156.49999999999997,,3782.2,-116.07347610034918,11.29530231195799,0.25,75,90
203523,-114.8973097,32.98908796,-114.8971119,32.98834683,-114.8972108,32.988717395,0.08445,2756,762.0,203523,1,3316.8,162.9,237.0,105.9,,3316.8,-116.06952860845382,11.299017209218224,0.25,75,90
203764,-116.7501982,34.83947113,-116.7491445,34.83935938,-116.74967135,34.839415255,0.096964,2763,762.0,203764,1,486.7,93.7,336.0,117.7,,486.7,-117.7942681642908,9.657039133852486,0.25,75,90
203900,-116.6331787,34.8261795,-116.6322477,34.82605788,-116.6327132,34.82611869,0.08605,2770,762.0,203900,1,630.7,95.4,84.0,168.60000000000002,,630.7,-117.69461342366645,9.75289122313396,0.25,75,90
204102,-116.4561287,34.79379073,-116.4551959,34.7935819,-116.4556623,34.793686315,0.088287,2781,762.0,204102,1,133.2,101.4,348.0,113.40000000000003,,133.2,-117.5427465722719,9.898743130539069,0.25,75,90
204459,-116.1622973,34.6796858,-116.161434,34.67931561,-116.16186565,34.679500705,0.089029,2799,762.0,204459,1,108.2,113.5,326.0,147.50000000000003,,108.2,-117.28590942816952,10.144792658246155,0.25,75,90
205112,-115.5543953,34.56645269,-115.5533072,34.56648183,-115.55385125,34.56646726,0.099685,2836,762.0,205112,1,331.4,83.9,168.0,95.9,,331.4,-116.76022928543492,10.645907265005578,0.25,75,90
205418,-115.2606471,34.64512044,-115.2596894,34.64543924,-115.26016825,34.64527984,0.094509,2853,762.0,205418,1,47.6,63.6,283.0,140.6,,47.6,-116.51574858010729,10.877788034324377,0.25,75,90
205542,-115.1409241,34.67967679,-115.1400052,34.67989789,-115.14046465,34.67978734,0.087548,2861,762.0,205542,1,308.8,69.3,257.0,172.30000000000007,,308.8,-116.4163122388304,10.97188063647791,0.25,75,90
205672,-115.0067745,34.68422476,-115.0057116,34.68423632,-115.00624305,34.68423054,0.097195,2868,762.0,205672,1,245.0,84.7,82.0,177.30000000000004,,245.0,-116.30200313973312,11.079888166587665,0.25,75,90
205830,-114.8418218,34.68611355,-114.8408271,34.68601538,-114.84132445,34.686064465,0.091602,2878,762.0,205830,1,415.8,92.1,319.0,133.10000000000002,,415.8,-116.16113069576505,11.212759047095245,0.25,75,90
206191,-114.4885178,34.71458054,-114.4881744,34.71407318,-114.4883461,34.71432686,0.06456,2898,762.0,206191,1,254.9,145.9,17.0,128.9,,254.9,-115.86129633155645,11.49468343030782,0.25,75,90
206908,-120.4418538,36.64799861,-120.4407332,36.64799289,-120.4412935,36.64799575,0.099975,2925,762.0,206908,1,4661.0,88.8,94.0,174.80000000000004,,4661.0,-120.93132017012628,6.588477916921919,0.25,75,90
207070,-120.3525176,36.73340514,-120.3516008,36.73392196,-120.3520592,36.73366355,0.099887,2925,762.0,207070,1,3505.8,53.4,-1.0,135.0,,3505.8,-120.8612685757657,6.657933651447118,0.25,75,90
207285,-121.8592931,37.38023758,-121.8588603,37.37983697,-121.8590767,37.380037275,0.058709,2926,863.6,207285,1,651.0,138.5,255.0,116.5,,651.0,-122.08821954918342,5.436666045843287,0.25,75,90
207613,-121.7164583,37.20883178,-121.7158948,37.20827088,-121.71617655,37.20855133,0.079877,2926,863.6,207613,1,626.1,140.4,298.0,157.6,,626.1,-121.97149429583352,5.553251961711429,0.25,75,90
207622,-121.7122403,37.20457748,-121.7116609,37.20438869,-121.7119506,37.204483085,0.055442,2926,863.6,207622,1,27.8,111.4,255.0,143.60000000000002,,27.8,-121.96804759274072,5.556693379418745,0.25,75,90
207799,-121.6028126,37.1316135,-121.602211,37.13098907,-121.6025118,37.131301285,0.087552,2926,863.6,207799,1,1137.0,141.5,232.0,90.5,,1137.0,-121.87912464688856,5.645456321941969,0.25,75,90
207831,-121.5881131,37.11239127,-121.5873734,37.11172423,-121.58774325,37.11205775,0.099013,2926,863.6,207831,1,1279.0,137.5,243.0,105.5,,1279.0,-121.86696980580251,5.657585724232855,0.25,75,90
208031,-121.4902041,37.00916614,-121.4898071,37.00860977,-121.4900056,37.008887955,0.071204,2926,863.6,208031,1,15806.0,149.3,244.0,94.7,,15806.0,-121.7867531694198,5.737612627445649,0.25,75,90
208673,-121.1341996,36.67667312,-121.1333649,36.67635498,-121.13378225,36.67651405,0.082417,2926,863.6,208673,1,8373.6,114.2,157.0,137.20000000000005,,8373.6,-121.49327643251864,6.030061510893361,0.25,75,90
208706,-121.1054994,36.66907632,-121.1045685,36.66905975,-121.10503395,36.669068035,0.083047,2926,863.6,208706,1,5545.2,90.1,69.0,158.9,,5545.2,-121.46985601529167,6.0533766014648105,0.25,75,90
209070,-120.7897617,36.58993971,-120.7887118,36.58970313,-120.78923675,36.58982142,0.097358,2926,863.6,209070,1,25029.2,104.3,144.0,140.3,,25029.2,-121.2122084973598,6.30962800397433,0.25,75,90
209680,-120.3123572,36.35963648,-120.3118079,36.35894005,-120.31208255,36.359288265,0.091741,2926,863.6,209680,1,26583.1,145.9,50.0,95.9,,26583.1,-120.81829966715534,6.700519327888375,0.25,75,90
209728,-120.2860463,36.32624785,-120.2854551,36.3254989,-120.2857507,36.325873375,0.098694,2926,863.6,209728,1,30981.9,145.8,61.0,95.2,,30981.9,-120.79589068902905,6.722723046179006,0.25,75,90
209859,-120.216635,36.23802542,-120.2160799,36.23731852,-120.21635745,36.23767197,0.093044,2926,863.6,209859,1,21932.4,145.9,15.0,130.9,,21932.4,-120.73673654379421,6.781317437174126,0.25,75,90
210163,-120.0404855,36.04194539,-120.0395924,36.04156405,-120.04003895,36.04175472,0.090808,2926,863.6,210163,1,5464.1,116.0,323.0,153.00000000000003,,5464.1,-120.58668020538211,6.9298355403745004,0.25,75,90
210368,-119.8998356,35.9259244,-119.8992401,35.92532407,-119.89953785,35.925624235,0.085623,2926,863.6,210368,1,7754.9,139.3,34.0,105.3,,7754.9,-120.46782193942293,7.047352471328744,0.25,75,90
210374,-119.8961866,35.92220344,-119.8955657,35.92156345,-119.89587615,35.921883445,0.0905,2926,863.6,210374,1,8285.8,139.9,352.0,147.9,,8285.8,-120.46469610497984,7.050441539658177,0.25,75,90
210647,-119.7368095,35.74351638,-119.7362714,35.74285186,-119.73654045,35.74318412,0.088422,2926,863.6,210647,1,32824.3,144.7,152.0,172.70000000000002,,32824.3,-120.32783457924216,7.185617248416097,0.25,75,90
210950,-119.5124585,35.56388347,-119.5116175,35.56332601,-119.512038,35.56360474,0.098129,2926,863.6,210950,1,41263.8,127.0,213.0,94.0,,41263.8,-120.13647937324731,7.374361274749695,0.25,75,90
211294,-119.2596953,35.3846295,-119.2590126,35.38421759,-119.25935395,35.384423545,0.076995,2926,863.6,211294,1,10728.6,124.2,191.0,113.2,,10728.6,-119.92080983085323,7.5867216606348125,0.25,75,90
211381,-119.195588,35.34908188,-119.1950013,35.34873478,-119.19529465,35.34890833,0.065735,2926,863.6,211381,1,3637.3,123.6,245.0,121.39999999999998,,3637.3,-119.86634033842789,7.640292456636569,0.25,75,90
212066,-118.653048,35.15736029,-118.6520766,35.15744607,-118.6525623,35.15740318,0.088824,2926,863.6,212066,1,1530.8,81.4,319.0,122.40000000000002,,1530.8,-119.40727250941848,8.090738811135054,0.25,75,90
212238,-118.5067733,35.11111569,-118.5058255,35.1110586,-118.5062994,35.111087145,0.086447,2926,863.6,212238,1,16187.0,91.6,302.0,149.6,,16187.0,-119.28325095297808,8.212099604569449,0.25,75,90
212302,-118.4480927,35.1010367,-118.4471031,35.10080369,-118.4475979,35.100920195,0.093681,2926,863.6,212302,1,21694.6,103.4,355.0,108.40000000000002,,21694.6,-119.23380550246252,8.260443715483566,0.25,75,90
212850,-117.9745927,35.01583942,-117.9738977,35.01578402,-117.9742452,35.01581172,0.063591,2926,863.6,212850,1,20469.7,92.6,124.0,148.6,,20469.7,-118.83399071621432,8.650481622166895,0.25,75,90
213112,-117.7354559,34.99837858,-117.7343665,34.99829909,-117.7349112,34.998338835,0.099623,2926,863.6,213112,1,1515.4,92.0,253.0,160.99999999999997,,1515.4,-118.6325558392955,8.84638598403638,0.25,75,90
213119,-117.7290156,34.9979302,-117.7281592,34.99786567,-117.7285874,34.997897935,0.078337,2926,863.6,213119,1,2096.2,92.2,282.0,170.20000000000002,,2096.2,-118.62723018107003,8.85155978130434,0.25,75,90
213317,-117.5481535,34.99195593,-117.5471947,34.99190548,-117.5476741,34.991930705,0.087521,2926,863.6,213317,1,340.1,90.5,14.0,103.5,,340.1,-118.47514784011348,8.999181015053608,0.25,75,90
213500,-117.4023128,34.94507813,-117.4015988,34.94482717,-117.4019558,34.94495265,0.070809,2926,863.6,213500,1,2230.2,109.9,72.0,142.1,,2230.2,-118.35011749739789,9.120361540402127,0.25,75,90
213595,-117.3215381,34.9263116,-117.3206563,34.92617511,-117.3210972,34.926243355,0.081812,2926,863.6,213595,1,1347.7,97.4,10.0,92.6,,1347.7,-118.28106600321598,9.187215398768272,0.25,75,90
213672,-117.2538175,34.91548255,-117.2528953,34.91532976,-117.2533564,34.915406155,0.085785,2926,863.6,213672,1,4992.3,98.1,300.0,158.1,,4992.3,-118.22345536527902,9.242953220686513,0.25,75,90
214197,-116.7877356,34.84310687,-116.7868506,34.84301322,-116.7872931,34.843060045,0.081434,2926,863.6,214197,1,9012.6,93.8,43.0,129.2,,9012.6,-117.82626334766832,9.626240814911093,0.25,75,90
214454,-116.5439123,34.80516715,-116.5430643,34.80499678,-116.5434883,34.805081965,0.079708,2926,863.6,214454,1,16488.7,100.0,-1.0,135.0,,16488.7,-117.6178026930023,9.826693138408858,0.25,75,90
214486,-116.5142828,34.7997733,-116.5132944,34.7995955,-116.5137886,34.7996844,0.092389,2926,863.6,214486,1,13694.8,98.6,8.0,90.6,,13694.8,-117.59232500878127,9.851157741574806,0.25,75,90
214965,-116.1049964,34.64824457,-116.1041189,34.64776608,-116.10455765,34.648005325,0.096302,2926,863.6,214965,1,15066.7,119.5,176.0,123.5,,15066.7,-117.23502900885921,10.193442834369359,0.25,75,90
215210,-115.8782226,34.59141673,-115.8772031,34.59128566,-115.87771285,34.591351195,0.094454,2926,863.6,215210,1,4431.7,94.8,167.0,107.79999999999998,,4431.7,-117.03806646939607,10.381476580618333,0.25,75,90
215710,-115.3931461,34.60081679,-115.3922013,34.60112575,-115.3926737,34.60097127,0.09305,2926,863.6,215710,1,2904.2,64.1,221.0,156.90000000000003,,2904.2,-116.62536115850223,10.77391872925148,0.25,75,90
216014,-115.1159736,34.68228238,-115.1150526,34.68237945,-115.1155131,34.682330915,0.084903,2926,863.6,216014,1,24300.8,78.2,219.0,140.8,,24300.8,-116.39520859011283,10.991833703558948,0.25,75,90
216265,-114.8660783,34.68602813,-114.8650254,34.68605415,-114.86555185,34.68604114,0.096314,2926,863.6,216265,1,35828.2,83.6,287.0,156.6,,35828.2,-116.1818550915613,11.193228225323336,0.25,75,90
217327,-121.5845003,37.11262845,-121.5838385,37.11203348,-121.5841694,37.112330965,0.088434,2927,863.6,217327,1,6791.0,137.5,198.0,119.49999999999996,,6791.0,-121.86410127025914,5.660448129981643,0.25,75,90
217473,-121.506913,37.03969707,-121.5064568,37.03917102,-121.5066849,37.039434045,0.071142,2927,863.6,217473,1,788.4,144.3,240.0,95.69999999999996,,788.4,-121.8006628381355,5.723738595926228,0.25,75,90
217993,-121.2561433,36.74290194,-121.2554367,36.74224336,-121.25579,36.74257265,0.096575,2927,863.6,217993,1,6148.4,138.1,309.0,170.90000000000003,,6148.4,-121.59322995188751,5.930518209912938,0.25,75,90
218596,-120.7611847,36.59289169,-120.7611313,36.59282303,-120.761158,36.59285736,0.009001,2927,863.6,218596,1,164.0,146.6,3.0,143.6,,164.0,-121.18949835881818,6.332193742956352,0.25,75,90
219095,-120.3546318,36.40907132,-120.3540081,36.40836358,-120.35431995,36.40871745,0.096481,2927,863.6,219095,1,22586.6,143.0,74.0,111.0,,22586.6,-120.8540879965211,6.665051131692033,0.25,75,90
219278,-120.2439711,36.2836579,-120.243414,36.28294626,-120.24369255,36.28330208,0.093569,2927,863.6,219278,1,18967.6,146.0,91.0,125.0,,18967.6,-120.76036730801565,6.757913411459036,0.25,75,90
219527,-120.1121563,36.11943265,-120.1116647,36.11879968,-120.1119105,36.119116165,0.083088,2927,863.6,219527,1,2589.0,146.1,38.0,108.1,,2589.0,-120.64786729717684,6.869296361705387,0.25,75,90
219599,-120.0876503,36.0702076,-120.0866776,36.0702095,-120.08716395,36.07020855,0.087425,2927,863.6,219599,1,131.5,88.1,16.0,107.9,,131.5,-120.62614097366118,6.890795907091992,0.25,75,90
220021,-119.7983621,35.82277887,-119.7978129,35.82201634,-119.7980875,35.822397605,0.098189,2927,863.6,220021,1,15730.5,147.7,50.0,97.69999999999996,,15730.5,-120.38111428236554,7.133011594216692,0.25,75,90
220256,-119.6576106,35.69920469,-119.6569424,35.6986561,-119.6572765,35.698930395,0.085801,2927,863.6,220256,1,2871.2,133.2,7.0,126.2,,2871.2,-120.26104464548139,7.251529840631992,0.25,75,90
220503,-119.4972683,35.56621316,-119.4965615,35.5656329,-119.4969149,35.56592303,0.090831,2927,863.6,220503,1,10222.2,133.1,214.0,99.1,,10222.2,-120.12407269195596,7.386588230193905,0.25,75,90
220548,-119.4672871,35.54176729,-119.466534,35.54115479,-119.46691055,35.54146104,0.096341,2927,863.6,220548,1,6376.1,132.8,248.0,115.2,,6376.1,-120.09840288165272,7.411882098806408,0.25,75,90
220586,-119.4416687,35.52083561,-119.4410188,35.52030544,-119.44134375,35.520570525,0.083276,2927,863.6,220586,1,3094.6,132.9,216.0,96.9,,3094.6,-120.07651382955005,7.433446216161853,0.25,75,90
221560,-118.7155975,35.14726728,-118.714532,35.14718605,-118.71506475,35.147226665,0.097297,2927,863.6,221560,1,4363.1,92.8,302.0,150.8,,4363.1,-119.45889233516947,8.040184042353049,0.25,75,90
221675,-118.6164517,35.16351268,-118.615563,35.16363651,-118.61600735,35.163574595,0.081951,2927,863.6,221675,1,1081.9,77.8,241.0,163.20000000000005,,1081.9,-119.37709167180834,8.120285443038844,0.25,75,90
221735,-118.568518,35.14021048,-118.5676698,35.13964859,-118.5680939,35.139929535,0.099258,2927,863.6,221735,1,6330.7,126.3,230.0,103.7,,6330.7,-119.33609532780059,8.160406645657268,0.25,75,90
222212,-118.1521346,35.0327713,-118.1513912,35.03266526,-118.1517629,35.03271828,0.068705,2927,863.6,222212,1,14404.6,97.1,177.0,100.09999999999998,,14404.6,-118.9833877825005,8.504921799783443,0.25,75,90
222241,-118.1246145,35.02968518,-118.1235424,35.02956452,-118.12407845,35.02962485,0.098535,2927,863.6,222241,1,11849.9,95.0,146.0,129.0,,11849.9,-118.96007845167287,8.527647059990578,0.25,75,90
222775,-117.6189047,34.99325229,-117.6178867,34.99323823,-117.6183957,34.99324526,0.092746,2927,863.6,222775,1,4003.3,87.9,359.0,91.09999999999994,,4003.3,-118.53456188821858,8.941538533906028,0.25,75,90
223487,-116.981442,34.89731903,-116.9805784,34.89720357,-116.9810102,34.8972613,0.0798,2927,863.6,223487,1,4487.8,95.8,228.0,132.2,,4487.8,-117.99304664253515,9.465509472807057,0.25,75,90
223608,-116.8896163,34.86645118,-116.8887741,34.86633301,-116.8891952,34.866392095,0.077953,2927,863.6,223608,1,760.0,96.2,8.0,91.8,,760.0,-117.91372131352954,9.54199534402389,0.25,75,90
224150,-116.3949771,34.77979266,-116.3939675,34.7795683,-116.3944723,34.77968048,0.095522,2927,863.6,224150,1,2417.4,101.3,325.0,136.3,,2417.4,-117.49000834260411,9.949329776339383,0.25,75,90
224376,-116.2036765,34.69923426,-116.2027793,34.69891199,-116.2032279,34.699073125,0.089508,2927,863.6,224376,1,6734.2,109.6,339.0,130.60000000000002,,6734.2,-117.32237935138528,10.109902226253952,0.25,75,90
224553,-116.0458114,34.63357566,-116.0447997,34.63327338,-116.04530555,34.63342452,0.098476,2927,863.6,224553,1,7368.4,105.9,137.0,148.90000000000003,,7368.4,-117.18364832846281,10.242539705037565,0.25,75,90
224595,-116.0047762,34.62124518,-116.0038726,34.62097203,-116.0043244,34.621108605,0.088086,2927,863.6,224595,1,3351.0,106.1,163.0,123.10000000000002,,3351.0,-117.14793062203624,10.276650985857138,0.25,75,90
224631,-115.9711376,34.61100469,-115.970197,34.61072354,-115.9706673,34.610864115,0.091582,2927,863.6,224631,1,46.1,105.9,199.0,93.1,,46.1,-117.11857282843808,10.304676796266026,0.25,75,90
224676,-115.9284398,34.60126274,-115.9275143,34.6010949,-115.92797705,34.60117882,0.08674,2927,863.6,224676,1,3974.4,98.3,198.0,99.70000000000002,,3974.4,-117.0815571232331,10.339998109319382,0.25,75,90
224745,-115.861694,34.58985146,-115.8607384,34.58972667,-115.8612162,34.589789065,0.088569,2927,863.6,224745,1,10292.6,94.9,196.0,101.09999999999998,,10292.6,-117.02390959485058,10.394973455915594,0.25,75,90
224900,-115.7048774,34.56951385,-115.7039156,34.56938836,-115.7043965,34.569451105,0.089163,2927,863.6,224900,1,21369.3,94.8,181.0,93.8,,21369.3,-116.88882549848994,10.523635543384135,0.25,75,90
225251,-115.3629608,34.61098099,-115.3622671,34.61129919,-115.36261395,34.61114009,0.072679,2927,863.6,225251,1,36.6,56.6,219.0,162.40000000000003,,36.6,-116.60050049196842,10.797490269355952,0.25,75,90
225284,-115.3331978,34.62092582,-115.3323322,34.62120881,-115.332765,34.621067315,0.085229,2927,863.6,225284,1,3005.6,64.0,269.0,155.00000000000003,,3005.6,-116.57580284811759,10.820899425534279,0.25,75,90
225627,-115.0046466,34.68398149,-115.0036089,34.68398817,-115.00412775,34.68398483,0.094886,2927,863.6,225627,1,17951.2,85.0,73.0,167.99999999999997,,17951.2,-116.3001748779286,11.081614254628922,0.25,75,90
226309,-119.2566785,35.28078435,-119.2575148,35.28040434,-119.25709665,35.280594345,0.086881,2928,863.6,226309,1,3113.9,238.8,231.0,172.20000000000007,,3113.9,-119.91496485146095,7.592471433214634,0.25,75,90
226331,-119.2775569,35.27497743,-119.2786013,35.27470497,-119.2780791,35.2748412,0.099532,2928,863.6,226331,1,1094.9,250.2,164.0,93.8,,1094.9,-119.93215411713389,7.575561316465511,0.25,75,90
226789,-118.9173838,34.32287501,-118.9164136,34.32326078,-118.9168987,34.323067895,0.098885,2929,863.6,226789,1,4416.4,62.1,145.0,97.10000000000002,,4416.4,-119.59297693933578,7.90875124423484,0.25,75,90
227333,-114.6644899,34.89886371,-114.6653874,34.89845798,-114.66493865,34.898660845,0.09346,2930,863.6,227333,1,3552.2,236.5,20.0,143.50000000000003,,3552.2,-116.02856628796332,11.337553649355824,0.25,75,90
227890,-115.2372471,34.90066848,-115.2382897,34.90071284,-115.2377684,34.90069066,0.095209,2930,863.6,227890,1,44525.5,268.5,153.0,115.5,,44525.5,-116.51713803441714,10.876472346101187,0.25,75,90
228165,-115.5274429,34.91425705,-115.5284761,34.91435701,-115.5279595,34.91430703,0.094861,2930,863.6,228165,1,71255.6,272.4,150.0,122.39999999999996,,71255.6,-116.7649528223426,10.64141970484082,0.25,75,90
228270,-115.6224486,34.90332155,-115.6234972,34.90310575,-115.6229729,34.90321365,0.09859,2930,863.6,228270,1,77874.6,251.7,294.0,137.69999999999993,,77874.6,-116.84479165941967,10.565527042950798,0.25,75,90
228507,-115.8637531,34.85185792,-115.8647681,34.85157015,-115.8642606,34.851714035,0.097991,2930,863.6,228507,1,54960.7,246.9,301.0,125.9,,54960.7,-117.04572583962823,10.374173267824327,0.25,75,90
228801,-116.1370011,34.76489318,-116.1379781,34.76452387,-116.1374896,34.764708525,0.09824,2930,863.6,228801,1,27551.6,241.5,312.0,109.5,,27551.6,-117.27121937570274,10.158841993319262,0.25,75,90
229048,-116.3824889,34.78679288,-116.3835686,34.78673698,-116.38302875,34.78676493,0.098796,2930,863.6,229048,1,3658.3,262.6,273.0,169.60000000000005,,3658.3,-117.48080044608389,9.95815867061765,0.25,75,90
229383,-118.0559769,33.78119659,-118.0555267,33.78123856,-118.0557518,33.781217575,0.041869,2932,863.6,229383,1,1890.1,80.9,198.0,117.10000000000002,,1890.1,-118.84082925822179,8.643823604027112,0.25,75,90
229386,-118.0541026,33.78123684,-118.0533762,33.78123357,-118.0537394,33.781235205,0.067136,2932,863.6,229386,1,2077.0,87.6,260.0,172.4000000000001,,2077.0,-118.83912021854415,8.645487572593119,0.25,75,90
229495,-117.9578107,33.78136238,-117.9567984,33.78138659,-117.95730455,33.781374485,0.093597,2932,863.6,229495,1,5976.6,85.6,340.0,105.59999999999998,,5976.6,-118.75716820213233,8.72524371093664,0.25,75,90
229561,-117.897522,33.78172684,-117.8971939,33.78170013,-117.89735795,33.781713485,0.030468,2932,863.6,229561,1,410.9,92.7,289.0,163.70000000000005,,410.9,-118.70621767878988,8.774794639224837,0.25,75,90
229774,-122.2614395,39.36255484,-122.2616685,39.36256817,-122.261554,39.362561505,0.019743,2935,914.4,229774,1,30.1,273.8,65.0,151.2,,30.1,-122.42605187701811,5.098820210056009,0.25,75,90
229783,-122.1765492,40.15121805,-122.176806,40.15035174,-122.1766776,40.150784895,0.098771,2937,914.4,229783,1,249.5,192.3,214.0,158.30000000000004,,249.5,-122.36728000330386,5.1576373406380265,0.25,75,90
230241,-122.2498508,39.95858454,-122.2501425,39.95792867,-122.24999665,39.958256605,0.077051,2940,914.4,230241,1,2442.5,198.4,144.0,125.6,,2442.5,-122.42204909271888,5.102826632034626,0.25,75,90
230287,-122.2619934,39.92620468,-122.2621727,39.92575073,-122.26208305,39.925977705,0.052742,2940,914.4,230287,1,6173.0,196.4,69.0,127.40000000000002,,6173.0,-122.43110333552652,5.093764045708778,0.25,75,90
230324,-122.2663941,39.90484132,-122.2663709,39.90400735,-122.2663825,39.904424335,0.092754,2940,914.4,230324,1,6107.3,178.3,352.0,173.69999999999996,,6107.3,-122.43424334597,5.090621045421498,0.25,75,90
230954,-122.2649959,39.6822991,-122.2649906,39.68152269,-122.26499325,39.681910895,0.086334,2942,914.4,230954,1,12784.3,179.2,55.0,124.2,,12784.3,-122.43134006855124,5.093527088999692,0.25,75,90
231150,-122.2642062,39.5404221,-122.2641989,39.53962642,-122.26420255,39.54002426,0.088478,2942,914.4,231150,1,28532.3,179.1,323.0,143.9,,28532.3,-122.42956349595907,5.095305333362491,0.25,75,90
231297,-122.2636051,39.43155626,-122.2635993,39.43082048,-122.2636022,39.43118837,0.081817,2942,914.4,231297,1,25297.7,179.2,88.0,91.2,,25297.7,-122.4282062273954,5.096663868430885,0.25,75,90
231339,-122.2633986,39.39964976,-122.2633973,39.39901274,-122.26339795,39.39933125,0.070833,2942,914.4,231339,1,21762.0,179.4,163.0,163.60000000000002,,21762.0,-122.42778688381792,5.097083601435147,0.25,75,90
231528,-122.2749753,39.26252688,-122.2749603,39.26180377,-122.2749678,39.262165325,0.080417,2942,914.4,231528,1,6376.7,178.6,73.0,105.59999999999998,,6376.7,-122.4356798588041,5.089183148259688,0.25,75,90
231578,-122.2744585,39.22332903,-122.274466,39.222495,-122.27446225,39.222912015,0.092742,2942,914.4,231578,1,2019.8,179.9,73.0,106.9,,2019.8,-122.4349709192587,5.08989277228571,0.25,75,90
232066,-122.0855994,38.91461154,-122.085313,38.91414173,-122.0854562,38.914376635,0.057819,2942,914.4,232066,1,3864.9,154.0,184.0,150.00000000000003,,3864.9,-122.28450611648279,5.240444885925697,0.25,75,90
232122,-122.0679916,38.87702914,-122.0677307,38.87618582,-122.06786115,38.87660748,0.096454,2942,914.4,232122,1,8342.7,165.8,146.0,160.2,,8342.7,-122.27033824681142,5.254614937306996,0.25,75,90
232190,-122.05272,38.83140919,-122.0526878,38.83074057,-122.0527039,38.83107488,0.074399,2942,914.4,232190,1,13601.3,177.2,63.0,114.19999999999996,,13601.3,-122.2579862518259,5.266967971801625,0.25,75,90
233094,-121.82843,38.2351067,-121.8280771,38.23428832,-121.82825355,38.23469751,0.096078,2942,914.4,233094,1,20288.5,160.5,4.0,156.5,,20288.5,-122.07429844765616,5.450574538026383,0.25,75,90
233097,-121.8275452,38.23305512,-121.8273849,38.23250065,-121.82746505,38.232777885,0.063224,2942,914.4,233097,1,20512.6,166.4,20.0,146.4,,20512.6,-122.07365020518266,5.451222167124137,0.25,75,90
233858,-121.7156453,37.84439849,-121.7163704,37.84382793,-121.71600785,37.84411321,0.089883,2945,914.4,233858,1,314.6,224.4,2.0,137.6,,314.6,-121.98006482477236,5.544694281430532,0.25,75,90
