ID,LON_BEGIN,LAT_BEGIN,LON_END,LAT_END,LON_MID,LAT_MID,LENGTH_KM,OBJECTID,DIAMETER,OBJ_ID,SUB_SEGMENT_ID,L_ANCHOR_FULL_METER
112724,-121.4554708,38.61497927,-121.4561229,38.61500264,-121.4557968,38.61499095,0.056713,2480,406.4,1700,168,85.3
112735,-121.4617312,38.61589931,-121.4626671,38.61590773,-121.4621992,38.61590352,0.081321,2480,406.4,1700,179,40.8
112761,-121.3659843,38.66839359,-121.3650252,38.66838355,-121.3655047,38.66838857,0.083273,2483,406.4,1703,17,125.2
112773,-121.3555757,38.66825649,-121.3547941,38.66825765,-121.3551849,38.66825707,0.067854,2483,406.4,1703,29,167.2
112782,-121.3721542,38.66843033,-121.3721466,38.66846085,-121.3721504,38.66844559,0.003457,2484,406.4,1704,4,1.7
112872,-122.0218803,39.41506957,-122.0217309,39.41436147,-122.0218056,39.41471552,0.079776,2487,406.4,1707,4,328.2
112878,-122.0215529,39.41069584,-122.0215458,39.40995646,-122.0215494,39.41032615,0.082218,2487,406.4,1707,10,41
112891,-122.0116442,39.41018394,-122.0105337,39.41037579,-122.0110889,39.41027986,0.09776,2487,406.4,1707,23,146.9
112949,-121.9635308,39.39656239,-121.9627781,39.39634972,-121.9631544,39.39645606,0.068868,2487,406.4,1707,81,1312
112969,-121.9491798,39.38969421,-121.9484924,39.3892517,-121.9488361,39.38947295,0.076883,2487,406.4,1707,101,115.4
112981,-121.94033,39.38399669,-121.9396438,39.38355461,-121.9399869,39.38377565,0.076777,2487,406.4,1707,113,330.2
113038,-121.8977372,39.36385944,-121.8968223,39.36343827,-121.8972797,39.36364886,0.091542,2487,406.4,1707,170,403.7
113046,-121.8922494,39.3617086,-121.8912468,39.36170172,-121.8917481,39.36170516,0.086196,2487,406.4,1707,178,129.6
113047,-121.8912468,39.36170172,-121.8902442,39.36169483,-121.8907455,39.36169828,0.086196,2487,406.4,1707,179,216
113088,-121.8552262,39.3584287,-121.854359,39.35820684,-121.8547926,39.35831777,0.078533,2487,406.4,1707,220,1100.2
113091,-121.8525891,39.35775403,-121.8516864,39.35752307,-121.8521377,39.35763855,0.08175,2487,406.4,1707,223,1341.1
113310,-121.6709143,39.2571369,-121.6699716,39.25677478,-121.6704429,39.25695584,0.090604,2487,406.4,1707,442,627.4
113323,-121.6610675,39.25185974,-121.6603918,39.25134674,-121.6607296,39.25160324,0.081479,2487,406.4,1707,455,122.2
113362,-121.6443724,39.22744868,-121.644139,39.22685774,-121.6442557,39.22715321,0.068715,2487,406.4,1707,494,150.8
113378,-121.6410882,39.21804897,-121.6409029,39.21740712,-121.6409956,39.21772805,0.073132,2487,406.4,1707,510,931.8
113411,-121.6332314,39.19635749,-121.6329332,39.19556049,-121.6330823,39.19595899,0.092274,2487,406.4,1707,543,700.6
113415,-121.6320724,39.19326019,-121.6317902,39.19251442,-121.6319313,39.19288731,0.086421,2487,406.4,1707,547,345.4
113427,-121.6289705,39.18649547,-121.6287967,39.1860489,-121.6288836,39.18627219,0.051867,2487,406.4,1707,559,421.1
113455,-121.6231892,39.1709243,-121.6230797,39.1706286,-121.6231344,39.17077645,0.034208,2487,406.4,1707,587,17.1
113479,-121.6159654,39.15667718,-121.6155996,39.1560867,-121.6157825,39.15638194,0.072842,2487,406.4,1707,611,150.2
113510,-121.885205,39.14132077,-121.8852328,39.14059556,-121.8852189,39.14095817,0.080676,2488,406.4,1708,27,201.3
113531,-121.8849188,39.12815441,-121.8848994,39.12739546,-121.8849091,39.12777493,0.084408,2488,406.4,1708,48,194.1
113556,-121.8800854,39.116149,-121.8800681,39.11542232,-121.8800768,39.11578566,0.080817,2488,406.4,1708,73,278.3
113589,-121.8853613,39.23484425,-121.8861771,39.23494288,-121.8857692,39.23489357,0.071111,2489,406.4,1709,20,411.3
113614,-121.8916707,39.22275453,-121.8916762,39.22261157,-121.8916735,39.22268305,0.015903,2489,406.4,1709,45,1465.9
113626,-121.88909,39.21454004,-121.888954,39.2137242,-121.889022,39.21413212,0.09147,2489,406.4,1709,57,2442.8
113669,-121.8671643,39.18836283,-121.8663593,39.18781556,-121.8667618,39.1880892,0.092283,2489,406.4,1709,100,1004.7
113685,-121.8580354,39.17983949,-121.8577555,39.17931513,-121.8578955,39.17957731,0.063102,2489,406.4,1709,116,2232.7
113690,-121.856356,39.17670848,-121.8560543,39.17614117,-121.8562051,39.17642483,0.068231,2489,406.4,1709,121,2611.8
113708,-121.8493106,39.16429708,-121.8489005,39.1634805,-121.8491056,39.16388879,0.097437,2489,406.4,1709,139,2507.4
113722,-121.8441663,39.15358858,-121.8439365,39.15274628,-121.8440514,39.15316743,0.095733,2489,406.4,1709,153,1226.6
113725,-121.8434768,39.15106168,-121.8431936,39.1502159,-121.8433352,39.15063879,0.097165,2489,406.4,1709,156,939.2
113733,-121.8412659,39.14564739,-121.8410619,39.14493167,-121.8411639,39.14528953,0.081506,2489,406.4,1709,164,314.3
113735,-121.8408578,39.14421595,-121.8406538,39.14350023,-121.8407558,39.14385809,0.081506,2489,406.4,1709,166,151.5
113736,-121.8406538,39.14350023,-121.840236,39.14312128,-121.8404449,39.14331076,0.05544,2489,406.4,1709,167,83.1
113759,-121.8322485,39.16417283,-121.8311905,39.16431161,-121.8317195,39.16424222,0.092506,2490,406.4,1710,22,871.7
113770,-121.8219016,39.16475643,-121.821656,39.16475448,-121.8217788,39.16475545,0.02117,2490,406.4,1710,33,10.6
113802,-121.818212,39.15322566,-121.818216,39.15398034,-121.818214,39.153603,0.083917,2493,406.4,1713,6,41.9
113825,-121.8299408,39.14876938,-121.8296738,39.14888382,-121.8298073,39.1488266,0.026309,2493,406.4,1713,29,13.2
113830,-121.8289974,39.14701472,-121.8299811,39.14662632,-121.8294892,39.14682052,0.095192,2493,406.4,1713,34,103.9
113842,-121.8399327,39.14222573,-121.8400473,39.14170914,-121.83999,39.14196744,0.058286,2493,406.4,1713,46,87.3
113846,-121.8401636,39.1395771,-121.8402023,39.13886642,-121.8401829,39.13922176,0.079095,2493,406.4,1713,50,392.7
113864,-121.8376999,39.12839508,-121.8376999,39.12836456,-121.8376999,39.12837982,0.003393,2493,406.4,1713,68,1.7
113878,-121.8380127,39.11930928,-121.8380127,39.11861657,-121.8380127,39.11896292,0.077026,2493,406.4,1713,82,157.9
113932,-121.8722931,39.10706164,-121.8733349,39.10708298,-121.872814,39.10707231,0.089916,2493,406.4,1713,136,643.9
113955,-121.8822238,39.09615572,-121.8823737,39.09537561,-121.8822988,39.09576567,0.087703,2493,406.4,1713,159,1281
113959,-121.8828233,39.09303529,-121.8829731,39.09225518,-121.8828982,39.09264523,0.087703,2493,406.4,1713,163,1631.2
113966,-121.8838466,39.08770248,-121.8839901,39.08695436,-121.8839183,39.08732842,0.084103,2493,406.4,1713,170,2227.9
113997,-121.8899974,39.06265,-121.8903112,39.06195706,-121.8901543,39.06230353,0.081677,2493,406.4,1713,201,3712.9
114018,-121.8970728,39.04701002,-121.8974089,39.04626881,-121.8972408,39.04663941,0.08738,2493,406.4,1713,222,1869.5
114033,-121.902252,39.03556766,-121.9026298,39.03473062,-121.9024409,39.03514914,0.098627,2493,406.4,1713,237,517.1
114089,-121.915351,38.99440004,-121.9157348,38.9936638,-121.9155429,38.99403192,0.088327,2493,406.4,1713,293,308.7
114091,-121.9161185,38.99292757,-121.9165022,38.99219134,-121.9163104,38.99255946,0.088327,2493,406.4,1713,295,485.2
114097,-121.918397,38.98855617,-121.9187747,38.98783144,-121.9185858,38.98819381,0.086949,2493,406.4,1713,301,1008.2
114114,-121.9261464,38.97570766,-121.9267246,38.97499538,-121.9264355,38.97535152,0.093658,2493,406.4,1713,318,2593.2
114117,-121.9278812,38.97357083,-121.9284595,38.97285856,-121.9281703,38.9732147,0.093659,2493,406.4,1713,321,2873.9
114129,-121.9350168,38.9647884,-121.9356343,38.9640291,-121.9353255,38.96440875,0.099894,2493,406.4,1713,333,4031.2
114183,-121.9632563,38.92372124,-121.9637297,38.92296712,-121.963493,38.92334418,0.093323,2493,406.4,1713,387,1390.2
114189,-121.9660971,38.9191965,-121.9665705,38.91844237,-121.9663338,38.91881943,0.093324,2493,406.4,1713,393,830.9
114198,-121.9701455,38.91276657,-121.9705658,38.91210175,-121.9703557,38.91243416,0.082385,2493,406.4,1713,402,41.1
114200,-121.9707489,38.91210175,-121.9707642,38.91133881,-121.9707565,38.91172028,0.084845,2493,406.4,1713,404,42.3
114210,-121.8318037,39.15133091,-121.8320969,39.1519879,-121.8319503,39.15165941,0.077305,2495,406.4,1715,1,38.6
114224,-121.8850871,39.10728519,-121.8861436,39.10730852,-121.8856153,39.10729686,0.091199,2496,406.4,1716,8,334.3
114228,-121.8892059,39.10737228,-121.8894806,39.10737228,-121.8893433,39.10737228,0.023698,2496,406.4,1716,12,11.9
114258,-122.5985916,38.25596269,-122.599384,38.25604256,-122.5989878,38.25600262,0.069751,2497,406.4,1717,30,1700
114351,-122.6473977,38.26133699,-122.6480049,38.26167777,-122.6477013,38.26150738,0.065161,2497,406.4,1717,123,368.2
114356,-122.6503574,38.2630058,-122.6509068,38.26331086,-122.6506321,38.26315833,0.058753,2497,406.4,1717,128,683.3
114364,-122.6553369,38.26574075,-122.6558291,38.26602751,-122.655583,38.26588413,0.053515,2497,406.4,1717,136,998.2
114414,-122.680748,38.28055191,-122.6809311,38.2800293,-122.6808395,38.2802906,0.06027,2497,406.4,1717,186,30.1
114416,-122.6816188,38.28030688,-122.6823273,38.28054047,-122.681973,38.28042367,0.067073,2497,406.4,1717,188,101.2
114426,-122.687029,38.2841134,-122.6873571,38.2843429,-122.687193,38.28422815,0.038359,2497,406.4,1717,198,725.4
114435,-122.6912614,38.28705361,-122.6919423,38.28740046,-122.6916018,38.28722704,0.070846,2497,406.4,1717,207,1237.6
114439,-122.6932121,38.28803544,-122.693876,38.28835736,-122.693544,38.2881964,0.068113,2497,406.4,1717,211,1438.7
114455,-122.701338,38.29251423,-122.7019125,38.29292904,-122.7016252,38.29272164,0.068125,2497,406.4,1717,227,1249.6
114456,-122.7019125,38.29292904,-122.702492,38.29332735,-122.7022022,38.29312819,0.067229,2497,406.4,1717,228,1181.9
114509,-122.7241911,38.31186591,-122.7246733,38.31239447,-122.7244322,38.31213019,0.072278,2497,406.4,1717,281,458.1
114541,-122.7373734,38.32852936,-122.7372131,38.3286171,-122.7372932,38.32857323,0.017044,2497,406.4,1717,313,8.5
114553,-122.7384633,38.33292751,-122.7383834,38.33343137,-122.7384234,38.33317944,0.056458,2497,406.4,1717,325,509.5
114598,-122.7415005,38.35865009,-122.7414889,38.35932501,-122.7414947,38.35898755,0.075054,2497,406.4,1717,370,702.6
114608,-122.7414377,38.36666008,-122.7414534,38.36737406,-122.7414455,38.36701707,0.079403,2497,406.4,1717,380,1593.5
114619,-122.7415407,38.37512511,-122.7415028,38.37597845,-122.7415217,38.37555178,0.094945,2497,406.4,1717,391,2540.7
114660,-122.7413635,38.40454864,-122.7413635,38.40500129,-122.7413635,38.40477497,0.050332,2497,406.4,1717,432,824.9
114700,-122.7410658,38.42575343,-122.74116,38.42642249,-122.7411129,38.42608796,0.074848,2497,406.4,1717,472,437.3
114818,-122.741546,38.41229183,-122.7415574,38.41220101,-122.7415517,38.41224642,0.010147,2498,406.4,1718,31,5.1
114825,-122.6728533,38.27601059,-122.6735111,38.27637888,-122.6731822,38.27619473,0.070532,2499,406.4,1719,7,421.8
114845,-122.6860671,38.28404489,-122.6864072,38.28412959,-122.6862372,38.28408724,0.031143,2499,406.4,1719,27,107.1
114847,-122.6869998,38.28417889,-122.6872423,38.28418241,-122.6871211,38.28418065,0.02117,2499,406.4,1719,29,28.8
114864,-122.6976711,38.28996897,-122.6982604,38.29028199,-122.6979657,38.29012548,0.062101,2499,406.4,1719,46,1137.6
114907,-122.7212857,38.30404019,-122.7220669,38.30443916,-122.7216763,38.30423967,0.08133,2499,406.4,1719,89,167.8
114925,-122.7246444,38.31245222,-122.7251188,38.31257841,-122.7248816,38.31251532,0.043705,2499,406.4,1719,107,524.2
114939,-122.7298982,38.31883959,-122.7302211,38.31926234,-122.7300596,38.31905097,0.054802,2499,406.4,1719,121,613.9
114955,-122.7358756,38.32589388,-122.736247,38.32653141,-122.7360613,38.32621265,0.077943,2499,406.4,1719,137,269.4
114987,-122.7387109,38.33922704,-122.7389321,38.33949118,-122.7388215,38.33935911,0.03514,2499,406.4,1719,169,1212.9
115003,-122.7411011,38.34736777,-122.7411039,38.34817136,-122.7411025,38.34776957,0.089356,2499,406.4,1719,185,348.7
115012,-122.7228195,38.44488232,-122.7223001,38.44413165,-122.7225598,38.44450699,0.094942,2500,406.4,1720,3,166.5
115044,-122.7155956,38.4358169,-122.7154093,38.43493111,-122.7155025,38.435374,0.099822,2500,406.4,1720,35,49.8
115053,-122.7143408,38.42977101,-122.7142169,38.42905945,-122.7142789,38.42941523,0.079854,2500,406.4,1720,44,557.1
115055,-122.7140931,38.42834789,-122.7140106,38.4276959,-122.7140518,38.42802189,0.072852,2500,406.4,1720,46,401.2
115097,-122.713343,38.39772173,-122.7133418,38.39695739,-122.7133424,38.39733956,0.084991,2500,406.4,1720,88,2773.7
115117,-122.7134548,38.38259796,-122.7134482,38.38185958,-122.7134515,38.38222877,0.082106,2500,406.4,1720,108,1097
115126,-122.7133739,38.37613494,-122.7133663,38.37544367,-122.7133701,38.37578931,0.076869,2500,406.4,1720,117,382.4
115205,-122.7064209,38.32684326,-122.7060484,38.32643001,-122.7062347,38.32663663,0.056279,2500,406.4,1720,196,28.1
115212,-122.703524,38.32344826,-122.7032013,38.32298749,-122.7033626,38.32321788,0.058462,2500,406.4,1720,203,483.5
115277,-122.6680926,38.29666261,-122.6675415,38.29601288,-122.667817,38.29633774,0.086789,2500,406.4,1720,268,295.8
115284,-122.6664297,38.29379775,-122.6663832,38.29356152,-122.6664064,38.29367963,0.02658,2500,406.4,1720,275,13.3
115326,-121.8123855,38.24198751,-121.8133135,38.24199273,-121.8128495,38.24199012,0.081044,2501,406.4,1721,9,688.2
115327,-121.8133135,38.24199273,-121.8142415,38.24199795,-121.8137775,38.24199534,0.081044,2501,406.4,1721,10,769.4
115382,-121.8648383,38.24257448,-121.8657074,38.24258123,-121.8652728,38.24257786,0.075905,2501,406.4,1721,65,1988.4
115396,-121.8781715,38.24263212,-121.8792891,38.24264217,-121.8787303,38.24263715,0.097613,2501,406.4,1721,79,3166.3
115411,-121.8926125,38.24399185,-121.8935623,38.24399948,-121.8930874,38.24399567,0.082956,2501,406.4,1721,94,3548.5
115418,-121.8990016,38.24282937,-121.9000505,38.24284323,-121.899526,38.2428363,0.091608,2501,406.4,1721,101,2956.2
115425,-121.906088,38.24289133,-121.9070213,38.24291876,-121.9065547,38.24290505,0.081569,2501,406.4,1721,108,2341
115427,-121.9079547,38.24294619,-121.9088421,38.24294553,-121.9083984,38.24294586,0.077498,2501,406.4,1721,110,2179.6
115443,-121.9221041,38.24301721,-121.9230096,38.24302616,-121.9225569,38.24302168,0.079093,2501,406.4,1721,126,940.4
115451,-121.9301495,38.24308832,-121.9311051,38.24309311,-121.9306273,38.24309071,0.083461,2501,406.4,1721,134,234.1
115460,-121.9378106,38.24291034,-121.9389373,38.24291902,-121.9383739,38.24291468,0.0984,2501,406.4,1721,143,147.9
115478,-121.9542011,38.2410121,-121.9548697,38.24053109,-121.9545354,38.2407716,0.079182,2501,406.4,1721,161,1337.8
115486,-121.9594146,38.23727026,-121.9600098,38.23683505,-121.9597122,38.23705266,0.071027,2501,406.4,1721,169,1040.7
115491,-121.9627843,38.23485169,-121.9634117,38.23439313,-121.963098,38.23462241,0.074853,2501,406.4,1721,174,640
115494,-121.9648842,38.23331372,-121.9656204,38.23277402,-121.9652523,38.23304387,0.087959,2501,406.4,1721,177,382.6
115509,-121.9733753,38.23498627,-121.9733729,38.23575306,-121.9733741,38.23536966,0.085264,2501,406.4,1721,192,677.3
115526,-121.9785162,38.24344048,-121.9793161,38.2434462,-121.9789162,38.24344334,0.06986,2501,406.4,1721,209,486.6
115560,-122.0106786,38.24358881,-122.0116881,38.24361783,-122.0111833,38.24360332,0.088212,2501,406.4,1721,243,1746.9
115584,-122.0327859,38.24504599,-122.0338888,38.2452096,-122.0333373,38.24512779,0.098021,2501,406.4,1721,267,205.6
115609,-122.0470009,38.24257851,-122.0480957,38.24256897,-122.0475483,38.24257374,0.095619,2501,406.4,1721,292,249.1
115615,-122.0525258,38.24163437,-122.053154,38.24118042,-122.0528399,38.24140739,0.074548,2501,406.4,1721,298,155
115619,-122.0544434,38.24054337,-122.0553163,38.2401131,-122.0548798,38.24032823,0.090006,2501,406.4,1721,302,45
115633,-122.065916,38.23502613,-122.0669166,38.23460333,-122.0664163,38.23481473,0.099237,2501,406.4,1721,316,390.3
115660,-122.0878035,38.22555052,-122.0886693,38.22519031,-122.0882364,38.22537041,0.085581,2501,406.4,1721,343,1789.6
115668,-122.0946386,38.22265843,-122.0955835,38.22226704,-122.0951111,38.22246273,0.093316,2501,406.4,1721,351,1692.7
115700,-122.12086,38.21701885,-122.1214755,38.21711068,-122.1211677,38.21706477,0.054731,2501,406.4,1721,383,27.4
115732,-122.1434141,38.2145037,-122.1445434,38.21435958,-122.1439788,38.21443164,0.099954,2501,406.4,1721,415,255.2
115805,-122.202571,38.20914093,-122.2034778,38.20939848,-122.2030244,38.20926971,0.084241,2501,406.4,1721,488,1891.5
115806,-122.2034778,38.20939848,-122.2041016,38.20957565,-122.2037897,38.20948707,0.057952,2501,406.4,1721,489,1962.7
115809,-122.2059399,38.21045477,-122.2068591,38.21089433,-122.2063995,38.21067455,0.094012,2501,406.4,1721,492,2227
115821,-122.2148047,38.21341975,-122.2156898,38.21367781,-122.2152473,38.21354878,0.082482,2501,406.4,1721,504,3069
115900,-121.8366202,38.24205101,-121.8376437,38.24206158,-121.8371319,38.24205629,0.089393,2502,406.4,1722,33,470.4
115911,-121.8468075,38.24243345,-121.8478556,38.24245664,-121.8473316,38.24244504,0.091569,2502,406.4,1722,44,408.3
115933,-121.8684344,38.24265701,-121.8694563,38.24265907,-121.8689454,38.24265804,0.089245,2502,406.4,1722,66,2301.4
115961,-121.8952446,38.24344254,-121.8960781,38.24314308,-121.8956614,38.24329281,0.080046,2502,406.4,1722,94,3300.2
116002,-121.934103,38.24291838,-121.9349701,38.24292686,-121.9345365,38.24292262,0.075731,2502,406.4,1722,135,113.8
116081,-121.9891699,38.24362079,-121.9900585,38.24362738,-121.9896142,38.24362409,0.077609,2502,406.4,1722,214,116.7
116134,-122.0393753,38.24524689,-122.039711,38.24544144,-122.0395432,38.24534416,0.036434,2502,406.4,1722,267,18.2
116144,-122.0461004,38.24354317,-122.0470097,38.24355286,-122.046555,38.24354802,0.079412,2502,406.4,1722,277,296.5
116184,-122.0697924,38.22947859,-122.0703054,38.22931027,-122.0700489,38.22939443,0.048556,2502,406.4,1722,317,1626.7
116256,-122.1183076,38.21444067,-122.1187373,38.21466747,-122.1185225,38.21455407,0.045227,2502,406.4,1722,389,600.4
116271,-122.1270501,38.21253615,-122.1277635,38.21236857,-122.1274068,38.21245236,0.065052,2502,406.4,1722,404,544.5
116291,-122.1346719,38.21278633,-122.1354313,38.21320451,-122.1350516,38.21299542,0.08102,2502,406.4,1722,424,89.7
116299,-122.1397552,38.21431351,-122.1404495,38.21429443,-122.1401024,38.21430397,0.060693,2502,406.4,1722,432,30.4
116300,-122.1404495,38.21429443,-122.1405029,38.21425629,-122.1404762,38.21427536,0.006306,2502,406.4,1722,433,3.2
116304,-122.1413651,38.21472931,-122.1421457,38.21462855,-122.1417554,38.21467893,0.069113,2502,406.4,1722,437,34.6
116309,-122.1461597,38.21411208,-122.1471456,38.2139856,-122.1466526,38.21404884,0.087275,2502,406.4,1722,442,469
116313,-122.1492496,38.2137034,-122.1500865,38.21358677,-122.149668,38.21364508,0.074252,2502,406.4,1722,446,736.8
116369,-122.1909686,38.20832869,-122.1917344,38.20839554,-122.1913515,38.20836212,0.067321,2502,406.4,1722,502,842.9
116402,-122.2135253,38.2130153,-122.2145278,38.21330735,-122.2140265,38.21316133,0.093416,2502,406.4,1722,535,2938.3
116413,-122.2226632,38.21568572,-122.2237244,38.21585083,-122.2231938,38.21576827,0.094508,2502,406.4,1722,546,2644.6
116423,-122.2294285,38.21647193,-122.2300913,38.21653858,-122.2297599,38.21650526,0.058375,2502,406.4,1722,556,2057.4
116431,-122.2355372,38.21722864,-122.2363522,38.21732957,-122.2359447,38.2172791,0.072081,2502,406.4,1722,564,1509.1
116493,-122.1518868,38.21328361,-122.1514435,38.21334839,-122.1516651,38.213316,0.039396,2503,406.4,1723,42,19.7
116539,-122.6168133,38.25782202,-122.6178612,38.25793767,-122.6173372,38.25787984,0.092401,2504,406.4,1724,45,80.5
116554,-122.62447,38.25613689,-122.6249273,38.25562645,-122.6246987,38.25588167,0.069397,2504,406.4,1724,60,344.2
116579,-122.637868,38.25599031,-122.6383824,38.25626935,-122.6381252,38.25612983,0.054587,2504,406.4,1724,85,640.3
116598,-122.6488616,38.26207992,-122.6494888,38.26243294,-122.6491752,38.26225643,0.067375,2504,406.4,1724,104,541.6
116602,-122.6515845,38.26360504,-122.6521451,38.26391205,-122.6518648,38.26375855,0.059675,2504,406.4,1724,108,541.9
116604,-122.6530802,38.26441978,-122.6539303,38.26486075,-122.6535053,38.26464027,0.088955,2504,406.4,1724,110,368.2
116712,-122.5958064,38.21511946,-122.5953507,38.21451364,-122.5955785,38.21481655,0.078248,2507,406.4,1727,61,63.5
116713,-122.5953507,38.21451364,-122.5951893,38.21433459,-122.59527,38.21442412,0.024396,2507,406.4,1727,62,12.2
116715,-122.5956308,38.21389076,-122.5955936,38.21309631,-122.5956122,38.21349353,0.088399,2507,406.4,1727,64,44.1
116722,-122.5947852,38.20865892,-122.594553,38.20797425,-122.5946691,38.20831659,0.078791,2507,406.4,1727,71,628.1
116760,-122.5954546,38.18596621,-122.5952402,38.18527442,-122.5953474,38.18562031,0.079173,2507,406.4,1727,109,269.4
116793,-122.5814044,38.1679116,-122.5807468,38.16749822,-122.5810756,38.16770491,0.073606,2507,406.4,1727,142,2698.9
116796,-122.5795479,38.16676827,-122.5790066,38.1664517,-122.5792772,38.16660999,0.058978,2507,406.4,1727,145,2605.2
116798,-122.5783347,38.16591096,-122.5776627,38.16537021,-122.5779987,38.16564059,0.084059,2507,406.4,1727,147,2449.6
116799,-122.5776627,38.16537021,-122.5769908,38.16482947,-122.5773268,38.16509984,0.08406,2507,406.4,1727,148,2365.6
116800,-122.5769908,38.16482947,-122.5763997,38.16435089,-122.5766953,38.16459018,0.074179,2507,406.4,1727,149,2286.5
116857,-122.5665045,38.13287786,-122.5668435,38.13226966,-122.566674,38.13257376,0.073843,2507,406.4,1727,206,338.6
116864,-122.5675462,38.12794601,-122.5676041,38.12719345,-122.5675751,38.12756973,0.083834,2507,406.4,1727,213,115.4
116870,-122.5670541,38.12439526,-122.5671921,38.12365341,-122.5671231,38.12402433,0.083367,2507,406.4,1727,219,287.3
116874,-122.5672075,38.12159486,-122.5672123,38.1208429,-122.5672099,38.12121888,0.083616,2507,406.4,1727,223,371.5
116915,-122.5676425,38.10050791,-122.5673676,38.10034561,-122.567505,38.10042676,0.030077,2507,406.4,1727,264,416.8
116974,-122.5564226,38.07761447,-122.5559833,38.07745883,-122.5562029,38.07753665,0.042163,2507,406.4,1727,323,483.7
116976,-122.5555954,38.07743073,-122.5546722,38.07722092,-122.5551338,38.07732582,0.084105,2507,406.4,1727,325,581.1
116977,-122.5546722,38.07722092,-122.5537491,38.07701111,-122.5542107,38.07711601,0.084105,2507,406.4,1727,326,665.3
117003,-122.5445175,38.0687294,-122.543929,38.06873131,-122.5442233,38.06873035,0.051516,2507,406.4,1727,352,164.3
117007,-122.542244,38.06837246,-122.5422078,38.06759037,-122.5422259,38.06798142,0.087021,2507,406.4,1727,356,108.8
117016,-122.5416185,38.06198957,-122.5415599,38.06143938,-122.5415892,38.06171447,0.061392,2507,406.4,1727,365,446.3
117109,-122.5297007,38.01116067,-122.5300101,38.01048846,-122.5298554,38.01082456,0.079508,2507,406.4,1727,458,1264.7
117135,-122.5364164,37.9974448,-122.535946,37.99680447,-122.5361812,37.99712464,0.082274,2507,406.4,1727,484,158.6
117147,-122.5370976,37.99412665,-122.5372483,37.99380559,-122.537173,37.99396612,0.038064,2507,406.4,1727,496,61.5
117178,-122.5355601,37.99302864,-122.5348596,37.99362199,-122.5352098,37.99332531,0.090119,2511,406.4,1731,5,45
117201,-122.529881,37.99010924,-122.5297122,37.99020912,-122.5297966,37.99015918,0.018492,2511,406.4,1731,28,26.9
117213,-122.5284326,37.98879651,-122.5282684,37.98857812,-122.5283505,37.98868731,0.028227,2511,406.4,1731,40,14.1
117235,-122.5231416,37.98130035,-122.5229498,37.98103581,-122.5230457,37.98116808,0.033879,2511,406.4,1731,62,379.2
117246,-122.5221767,37.97808729,-122.5221939,37.97806931,-122.5221853,37.9780783,0.002507,2511,406.4,1731,73,8.7
117258,-122.5240809,37.9719051,-122.5241303,37.97172847,-122.5241056,37.97181678,0.020111,2511,406.4,1731,85,10
117264,-122.5261074,37.9709668,-122.5261731,37.97050114,-122.5261402,37.97073397,0.052098,2511,406.4,1731,91,96.2
117278,-122.043745,38.24469572,-122.0445163,38.24470121,-122.0441307,38.24469847,0.067358,2512,406.4,1732,10,33.7
117281,-122.044506,38.24379579,-122.0448914,38.24380493,-122.0446987,38.24380036,0.033667,2512,406.4,1732,13,16.9
117297,-121.6654587,38.56050873,-121.6654129,38.56052017,-121.6654358,38.56051445,0.004179,2513,406.4,1733,5,4.1
117303,-121.6630539,38.5610662,-121.6622359,38.56125596,-121.6626449,38.56116108,0.07419,2513,406.4,1733,11,257.6
117337,-121.637544,38.56594454,-121.6367213,38.56606266,-121.6371326,38.5660036,0.072724,2513,406.4,1733,45,746.6
117353,-121.6241228,38.56765984,-121.6231468,38.56780554,-121.6236348,38.56773269,0.086391,2513,406.4,1733,61,445.2
117374,-121.6058476,38.57038648,-121.6048105,38.57054114,-121.605329,38.57046381,0.091794,2513,406.4,1733,82,2068.8
117414,-121.5728951,38.57650055,-121.5718627,38.576838,-121.5723789,38.57666927,0.097275,2513,406.4,1733,122,694.3
117418,-121.5693036,38.57767686,-121.5688248,38.57783127,-121.5690642,38.57775406,0.045027,2513,406.4,1733,126,381.5
117452,-121.5464879,38.57699402,-121.5454543,38.57701675,-121.5459711,38.57700539,0.089893,2513,406.4,1733,160,776.1
117476,-121.5374286,38.57720889,-121.5370712,38.5772171,-121.5372499,38.577213,0.031078,2513,406.4,1733,184,15.6
117485,-121.535881,38.57462692,-121.535881,38.57451248,-121.535881,38.5745697,0.012725,2513,406.4,1733,193,118.9
117499,-121.5291884,38.57347075,-121.5288696,38.57382584,-121.529029,38.57364829,0.048239,2513,406.4,1733,207,24.1
117503,-121.5278486,38.5732766,-121.5277762,38.57325302,-121.5278124,38.57326481,0.006823,2513,406.4,1733,211,111.4
117510,-121.524614,38.57278356,-121.5237971,38.57266206,-121.5242055,38.57272281,0.072297,2513,406.4,1733,218,44.5
117513,-121.5237045,38.5726471,-121.5234285,38.5718648,-121.5235665,38.57225595,0.090237,2513,406.4,1733,221,45
117523,-121.5205002,38.57156372,-121.5203629,38.57146072,-121.5204315,38.57151222,0.016544,2513,406.4,1733,231,8.3
117534,-121.5163731,38.56999374,-121.5155411,38.56978989,-121.5159571,38.56989181,0.075801,2513,406.4,1733,242,70.5
117561,-121.5646761,38.5788263,-121.564652,38.57900903,-121.564664,38.57891766,0.020425,2515,406.4,1735,3,50.8
117663,-121.5075383,38.53932189,-121.5074544,38.53934097,-121.5074964,38.53933143,0.007601,2517,406.4,1737,81,3.8
